dip_id,dip_side,center_GHz,center_err_MHz,x0_GHz,x1_GHz,x2_GHz,x0_MHz,x1_MHz,x2_MHz,contrast,contrast_err,hf01_MHz,hf12_MHz,delta_hf_MHz,delta_hf_err_MHz,lorentz_fwhm_MHz,lorentz_fwhm_err_MHz,w_m1,w_0,w_p1,global_fit_rms
1,left,2.8096614058239804,0.07199842007986516,2.8074661947788453,2.8096614058239804,2.8118566168691155,2807.4661947788454,2809.66140582398,2811.8566168691154,0.012880132590936655,0.0006473323984619262,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
2,left,2.8200796509761865,0.030734673097492546,2.8178844399310514,2.8200796509761865,2.8222748620213216,2817.8844399310515,2820.0796509761867,2822.2748620213215,0.03034227762838056,0.0008164954316917241,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
3,left,2.8337227995428553,0.07189228618998197,2.8315275884977202,2.8337227995428553,2.8359180105879904,2831.5275884977204,2833.7227995428552,2835.9180105879905,0.012912196539002068,0.0006537167854669613,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
4,left,2.843915571342537,0.03660482700378772,2.8417203602974017,2.843915571342537,2.846110782387672,2841.720360297402,2843.9155713425366,2846.110782387672,0.02546654399360841,0.0007572399549823682,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
5,right,2.9005801096110315,0.039195297983897766,2.8983848985658964,2.9005801096110315,2.9027753206561666,2898.3848985658965,2900.5801096110317,2902.7753206561665,0.023749733902860094,0.0007416562419851942,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
6,right,2.9099814517555336,0.0634460195779501,2.9077862407103985,2.9099814517555336,2.9121766628006687,2907.7862407103985,2909.9814517555337,2912.1766628006685,0.014558151292739045,0.0006657439561162688,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
7,right,2.922491804734134,0.045408520535991245,2.920296593688999,2.922491804734134,2.924687015779269,2920.2965936889987,2922.491804734134,2924.687015779269,0.020314752307138733,0.000708053405824205,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
8,right,2.9317172345384357,0.09810647787122277,2.9295220234933006,2.9317172345384357,2.933912445583571,2929.522023493301,2931.7172345384356,2933.912445583571,0.009449945286703192,0.0006261184711096417,2.1952110451350926,2.1952110451350926,2.195211045134872,0.017586740362491998,1.5462650796033306,0.0373591432727664,0.3073283674029075,0.31360201984202646,0.37906961275506573,0.0006356064835236952
