Frequency	Pixel(95-95)
2720000000.000000	1.478006
2720500000.000000	1.477957
2721000000.000000	1.478166
2721500000.000000	1.478063
2722000000.000000	1.477956
2722500000.000000	1.477472
2723000000.000000	1.478685
2723500000.000000	1.478360
2724000000.000000	1.477879
2724500000.000000	1.477754
2725000000.000000	1.477679
2725500000.000000	1.478355
2726000000.000000	1.479329
2726500000.000000	1.478476
2727000000.000000	1.477947
2727500000.000000	1.477793
2728000000.000000	1.476596
2728500000.000000	1.478181
2729000000.000000	1.478564
2729500000.000000	1.478459
2730000000.000000	1.477415
2730500000.000000	1.477901
2731000000.000000	1.477644
2731500000.000000	1.478275
2732000000.000000	1.478020
2732500000.000000	1.478149
2733000000.000000	1.477616
2733500000.000000	1.477450
2734000000.000000	1.477183
2734500000.000000	1.478156
2735000000.000000	1.478404
2735500000.000000	1.476753
2736000000.000000	1.476609
2736500000.000000	1.476897
2737000000.000000	1.476770
2737500000.000000	1.477189
2738000000.000000	1.477751
2738500000.000000	1.477344
2739000000.000000	1.478116
2739500000.000000	1.478104
2740000000.000000	1.477037
2740500000.000000	1.477466
2741000000.000000	1.476225
2741500000.000000	1.476380
2742000000.000000	1.477727
2742500000.000000	1.477839
2743000000.000000	1.477337
2743500000.000000	1.478128
2744000000.000000	1.477911
2744500000.000000	1.477502
2745000000.000000	1.477709
2745500000.000000	1.478461
2746000000.000000	1.478824
2746500000.000000	1.478418
2747000000.000000	1.478255
2747500000.000000	1.478412
2748000000.000000	1.477946
2748500000.000000	1.477766
2749000000.000000	1.477274
2749500000.000000	1.477974
2750000000.000000	1.478552
2750500000.000000	1.478406
2751000000.000000	1.477781
2751500000.000000	1.478870
2752000000.000000	1.478856
2752500000.000000	1.478345
2753000000.000000	1.477679
2753500000.000000	1.477232
2754000000.000000	1.477462
2754500000.000000	1.477597
2755000000.000000	1.477569
2755500000.000000	1.477554
2756000000.000000	1.478023
2756500000.000000	1.478487
2757000000.000000	1.477822
2757500000.000000	1.477707
2758000000.000000	1.478458
2758500000.000000	1.478449
2759000000.000000	1.477900
2759500000.000000	1.478593
2760000000.000000	1.479176
2760500000.000000	1.478613
2761000000.000000	1.478439
2761500000.000000	1.477582
2762000000.000000	1.478771
2762500000.000000	1.478497
2763000000.000000	1.479379
2763500000.000000	1.478771
2764000000.000000	1.479040
2764500000.000000	1.478931
2765000000.000000	1.478645
2765500000.000000	1.478469
2766000000.000000	1.478439
2766500000.000000	1.478281
2767000000.000000	1.478040
2767500000.000000	1.479445
2768000000.000000	1.479411
2768500000.000000	1.478617
2769000000.000000	1.477893
2769500000.000000	1.478167
2770000000.000000	1.477770
2770500000.000000	1.478012
2771000000.000000	1.478526
2771500000.000000	1.478606
2772000000.000000	1.478765
2772500000.000000	1.478508
2773000000.000000	1.478575
2773500000.000000	1.478028
2774000000.000000	1.477204
2774500000.000000	1.477803
2775000000.000000	1.477664
2775500000.000000	1.478493
2776000000.000000	1.477753
2776500000.000000	1.478425
2777000000.000000	1.477818
2777500000.000000	1.478321
2778000000.000000	1.477949
2778500000.000000	1.477226
2779000000.000000	1.477866
2779500000.000000	1.478504
2780000000.000000	1.477444
2780500000.000000	1.478041
2781000000.000000	1.478597
2781500000.000000	1.478544
2782000000.000000	1.477696
2782500000.000000	1.477794
2783000000.000000	1.477666
2783500000.000000	1.478008
2784000000.000000	1.477735
2784500000.000000	1.478386
2785000000.000000	1.477385
2785500000.000000	1.477186
2786000000.000000	1.477820
2786500000.000000	1.476692
2787000000.000000	1.476559
2787500000.000000	1.477229
2788000000.000000	1.479205
2788500000.000000	1.478495
2789000000.000000	1.478388
2789500000.000000	1.478898
2790000000.000000	1.478090
2790500000.000000	1.478356
2791000000.000000	1.478111
2791500000.000000	1.478273
2792000000.000000	1.478636
2792500000.000000	1.479352
2793000000.000000	1.479377
2793500000.000000	1.478335
2794000000.000000	1.478806
2794500000.000000	1.478284
2795000000.000000	1.477445
2795500000.000000	1.478096
2796000000.000000	1.478501
2796500000.000000	1.477862
2797000000.000000	1.478854
2797500000.000000	1.478442
2798000000.000000	1.477865
2798500000.000000	1.477038
2799000000.000000	1.476793
2799500000.000000	1.477606
2800000000.000000	1.476989
2800500000.000000	1.478146
2801000000.000000	1.477777
2801500000.000000	1.476800
2802000000.000000	1.477380
2802500000.000000	1.477688
2803000000.000000	1.477414
2803500000.000000	1.477138
2804000000.000000	1.477665
2804500000.000000	1.477110
2805000000.000000	1.476356
2805500000.000000	1.475013
2806000000.000000	1.472875
2806500000.000000	1.472441
2807000000.000000	1.474838
2807500000.000000	1.475134
2808000000.000000	1.473485
2808500000.000000	1.471509
2809000000.000000	1.474148
2809500000.000000	1.475578
2810000000.000000	1.474067
2810500000.000000	1.470830
2811000000.000000	1.472991
2811500000.000000	1.474556
2812000000.000000	1.475485
2812500000.000000	1.476288
2813000000.000000	1.476941
2813500000.000000	1.476500
2814000000.000000	1.476858
2814500000.000000	1.476011
2815000000.000000	1.476508
2815500000.000000	1.475489
2816000000.000000	1.473963
2816500000.000000	1.470436
2817000000.000000	1.463268
2817500000.000000	1.464301
2818000000.000000	1.469888
2818500000.000000	1.469255
2819000000.000000	1.464089
2819500000.000000	1.460745
2820000000.000000	1.465954
2820500000.000000	1.467577
2821000000.000000	1.465189
2821500000.000000	1.460250
2822000000.000000	1.464582
2822500000.000000	1.469118
2823000000.000000	1.472909
2823500000.000000	1.474727
2824000000.000000	1.473687
2824500000.000000	1.474528
2825000000.000000	1.475695
2825500000.000000	1.475593
2826000000.000000	1.476496
2826500000.000000	1.477857
2827000000.000000	1.477370
2827500000.000000	1.476879
2828000000.000000	1.476394
2828500000.000000	1.477462
2829000000.000000	1.477234
2829500000.000000	1.477977
2830000000.000000	1.477051
2830500000.000000	1.476798
2831000000.000000	1.476563
2831500000.000000	1.475726
2832000000.000000	1.475872
2832500000.000000	1.472521
2833000000.000000	1.471319
2833500000.000000	1.473542
2834000000.000000	1.473576
2834500000.000000	1.472183
2835000000.000000	1.469438
2835500000.000000	1.470724
2836000000.000000	1.472909
2836500000.000000	1.472466
2837000000.000000	1.470758
2837500000.000000	1.471336
2838000000.000000	1.473590
2838500000.000000	1.474006
2839000000.000000	1.475644
2839500000.000000	1.476362
2840000000.000000	1.476261
2840500000.000000	1.476882
2841000000.000000	1.476748
2841500000.000000	1.476019
2842000000.000000	1.475248
2842500000.000000	1.473762
2843000000.000000	1.468791
2843500000.000000	1.465395
2844000000.000000	1.468790
2844500000.000000	1.470921
2845000000.000000	1.469205
2845500000.000000	1.462505
2846000000.000000	1.466542
2846500000.000000	1.470606
2847000000.000000	1.469996
2847500000.000000	1.465329
2848000000.000000	1.463726
2848500000.000000	1.469510
2849000000.000000	1.472059
2849500000.000000	1.472534
2850000000.000000	1.474506
2850500000.000000	1.474299
2851000000.000000	1.474856
2851500000.000000	1.476452
2852000000.000000	1.476282
2852500000.000000	1.475870
2853000000.000000	1.476904
2853500000.000000	1.477220
2854000000.000000	1.477874
2854500000.000000	1.477540
2855000000.000000	1.477112
2855500000.000000	1.477012
2856000000.000000	1.477593
2856500000.000000	1.478065
2857000000.000000	1.477959
2857500000.000000	1.477348
2858000000.000000	1.477725
2858500000.000000	1.476922
2859000000.000000	1.477844
2859500000.000000	1.477597
2860000000.000000	1.477667
2860500000.000000	1.476948
2861000000.000000	1.477923
2861500000.000000	1.477355
2862000000.000000	1.478592
2862500000.000000	1.477638
2863000000.000000	1.477466
2863500000.000000	1.478092
2864000000.000000	1.477599
2864500000.000000	1.477529
2865000000.000000	1.477459
2865500000.000000	1.477600
2866000000.000000	1.477925
2866500000.000000	1.477025
2867000000.000000	1.477446
2867500000.000000	1.478414
2868000000.000000	1.477433
2868500000.000000	1.478515
2869000000.000000	1.478578
2869500000.000000	1.479060
2870000000.000000	1.479311
2870500000.000000	1.478605
2871000000.000000	1.478958
2871500000.000000	1.478406
2872000000.000000	1.479011
2872500000.000000	1.479155
2873000000.000000	1.479139
2873500000.000000	1.478432
2874000000.000000	1.478437
2874500000.000000	1.478667
2875000000.000000	1.477679
2875500000.000000	1.479264
2876000000.000000	1.478942
2876500000.000000	1.479399
2877000000.000000	1.478927
2877500000.000000	1.479080
2878000000.000000	1.478305
2878500000.000000	1.478754
2879000000.000000	1.477958
2879500000.000000	1.477805
2880000000.000000	1.478292
2880500000.000000	1.478534
2881000000.000000	1.477901
2881500000.000000	1.478630
2882000000.000000	1.478495
2882500000.000000	1.477889
2883000000.000000	1.478052
2883500000.000000	1.477709
2884000000.000000	1.477716
2884500000.000000	1.478230
2885000000.000000	1.478355
2885500000.000000	1.478016
2886000000.000000	1.478022
2886500000.000000	1.477776
2887000000.000000	1.478479
2887500000.000000	1.479322
2888000000.000000	1.477692
2888500000.000000	1.477168
2889000000.000000	1.477458
2889500000.000000	1.477847
2890000000.000000	1.478442
2890500000.000000	1.478385
2891000000.000000	1.477875
2891500000.000000	1.477885
2892000000.000000	1.477573
2892500000.000000	1.476677
2893000000.000000	1.478133
2893500000.000000	1.477170
2894000000.000000	1.478166
2894500000.000000	1.476657
2895000000.000000	1.477350
2895500000.000000	1.476302
2896000000.000000	1.474657
2896500000.000000	1.469023
2897000000.000000	1.467252
2897500000.000000	1.471077
2898000000.000000	1.472959
2898500000.000000	1.469552
2899000000.000000	1.466539
2899500000.000000	1.469405
2900000000.000000	1.471871
2900500000.000000	1.469694
2901000000.000000	1.465198
2901500000.000000	1.467750
2902000000.000000	1.470956
2902500000.000000	1.473471
2903000000.000000	1.474651
2903500000.000000	1.475245
2904000000.000000	1.474302
2904500000.000000	1.475123
2905000000.000000	1.474573
2905500000.000000	1.475494
2906000000.000000	1.472996
2906500000.000000	1.471245
2907000000.000000	1.470616
2907500000.000000	1.472346
2908000000.000000	1.473329
2908500000.000000	1.471157
2909000000.000000	1.471246
2909500000.000000	1.473981
2910000000.000000	1.475066
2910500000.000000	1.472350
2911000000.000000	1.470324
2911500000.000000	1.472441
2912000000.000000	1.475128
2912500000.000000	1.476643
2913000000.000000	1.475957
2913500000.000000	1.476870
2914000000.000000	1.476832
2914500000.000000	1.477717
2915000000.000000	1.477462
2915500000.000000	1.478451
2916000000.000000	1.477491
2916500000.000000	1.476844
2917000000.000000	1.477171
2917500000.000000	1.477584
2918000000.000000	1.477127
2918500000.000000	1.476864
2919000000.000000	1.477255
2919500000.000000	1.477182
2920000000.000000	1.475785
2920500000.000000	1.471732
2921000000.000000	1.465868
2921500000.000000	1.470577
2922000000.000000	1.473721
2922500000.000000	1.472823
2923000000.000000	1.465770
2923500000.000000	1.468657
2924000000.000000	1.471861
2924500000.000000	1.472824
2925000000.000000	1.467457
2925500000.000000	1.466758
2926000000.000000	1.472041
2926500000.000000	1.474422
2927000000.000000	1.475818
2927500000.000000	1.476306
2928000000.000000	1.475513
2928500000.000000	1.475925
2929000000.000000	1.476643
2929500000.000000	1.476458
2930000000.000000	1.474059
2930500000.000000	1.471872
2931000000.000000	1.473919
2931500000.000000	1.475887
2932000000.000000	1.474829
2932500000.000000	1.472510
2933000000.000000	1.472444
2933500000.000000	1.474976
2934000000.000000	1.475625
2934500000.000000	1.472925
2935000000.000000	1.471831
2935500000.000000	1.475139
2936000000.000000	1.476929
2936500000.000000	1.477663
2937000000.000000	1.478041
2937500000.000000	1.477620
2938000000.000000	1.477409
2938500000.000000	1.477376
2939000000.000000	1.477866
2939500000.000000	1.477799
2940000000.000000	1.478085
2940500000.000000	1.478574
2941000000.000000	1.478783
2941500000.000000	1.478828
2942000000.000000	1.478850
2942500000.000000	1.477655
2943000000.000000	1.478013
2943500000.000000	1.477033
2944000000.000000	1.477921
2944500000.000000	1.477234
2945000000.000000	1.478227
2945500000.000000	1.477639
2946000000.000000	1.477721
2946500000.000000	1.478561
2947000000.000000	1.477899
2947500000.000000	1.478508
2948000000.000000	1.478832
2948500000.000000	1.479081
2949000000.000000	1.479532
2949500000.000000	1.478455
2950000000.000000	1.477547
2950500000.000000	1.478141
2951000000.000000	1.478549
2951500000.000000	1.478087
2952000000.000000	1.478734
2952500000.000000	1.478303
2953000000.000000	1.477388
2953500000.000000	1.477244
2954000000.000000	1.477291
2954500000.000000	1.477745
2955000000.000000	1.477564
2955500000.000000	1.477608
2956000000.000000	1.476869
2956500000.000000	1.477522
2957000000.000000	1.477682
2957500000.000000	1.477217
2958000000.000000	1.478163
2958500000.000000	1.478586
2959000000.000000	1.479571
2959500000.000000	1.479098
2960000000.000000	1.478562
2960500000.000000	1.478433
2961000000.000000	1.478136
2961500000.000000	1.476951
2962000000.000000	1.478361
2962500000.000000	1.478508
2963000000.000000	1.478852
2963500000.000000	1.478229
2964000000.000000	1.478188
2964500000.000000	1.478375
2965000000.000000	1.478183
2965500000.000000	1.478489
2966000000.000000	1.476920
2966500000.000000	1.477319
2967000000.000000	1.477442
2967500000.000000	1.477820
2968000000.000000	1.477744
2968500000.000000	1.477443
2969000000.000000	1.478107
2969500000.000000	1.478180
2970000000.000000	1.478058
2970500000.000000	1.477463
2971000000.000000	1.477475
2971500000.000000	1.477878
2972000000.000000	1.478311
2972500000.000000	1.478054
2973000000.000000	1.477506
2973500000.000000	1.477780
2974000000.000000	1.477843
2974500000.000000	1.478102
2975000000.000000	1.478405
2975500000.000000	1.477701
2976000000.000000	1.477682
2976500000.000000	1.478068
2977000000.000000	1.477915
2977500000.000000	1.478293
2978000000.000000	1.478079
2978500000.000000	1.477401
2979000000.000000	1.477316
2979500000.000000	1.477092
2980000000.000000	1.478774
2980500000.000000	1.478655
2981000000.000000	1.477918
2981500000.000000	1.477356
2982000000.000000	1.477814
2982500000.000000	1.477587
2983000000.000000	1.477596
2983500000.000000	1.478167
2984000000.000000	1.477702
2984500000.000000	1.477556
2985000000.000000	1.478286
2985500000.000000	1.477657
2986000000.000000	1.477391
2986500000.000000	1.477498
2987000000.000000	1.477316
2987500000.000000	1.478237
2988000000.000000	1.478776
2988500000.000000	1.478277
2989000000.000000	1.478724
2989500000.000000	1.479129
2990000000.000000	1.479735
2990500000.000000	1.478700
2991000000.000000	1.478059
2991500000.000000	1.477777
2992000000.000000	1.478204
2992500000.000000	1.477869
2993000000.000000	1.479024
