Frequency	Pixel(95-95)
2720000000.0	1.4872482857142857
2720500000.0	1.4861022857142856
2721000000.0	1.4864487142857143
2721500000.0	1.4865765714285715
2722000000.0	1.4866181428571428
2722500000.0	1.4860901428571431
2723000000.0	1.4855117142857144
2723500000.0	1.4849599999999998
2724000000.0	1.4855864285714284
2724500000.0	1.4855284285714287
2725000000.0	1.4859112857142858
2725500000.0	1.4866175714285712
2726000000.0	1.486057285714286
2726500000.0	1.4861075714285714
2727000000.0	1.4862694285714286
2727500000.0	1.4865184285714286
2728000000.0	1.4860421428571426
2728500000.0	1.4866788571428573
2729000000.0	1.4857945714285716
2729500000.0	1.4861389999999999
2730000000.0	1.4861278571428571
2730500000.0	1.4859961428571429
2731000000.0	1.485656
2731500000.0	1.4863339999999998
2732000000.0	1.4857377142857142
2732500000.0	1.485318
2733000000.0	1.484822
2733500000.0	1.485562
2734000000.0	1.4859714285714283
2734500000.0	1.4858237142857145
2735000000.0	1.485968142857143
2735500000.0	1.4856594285714286
2736000000.0	1.4853687142857142
2736500000.0	1.4855437142857144
2737000000.0	1.4863954285714287
2737500000.0	1.4858739999999997
2738000000.0	1.4850097142857144
2738500000.0	1.4862322857142858
2739000000.0	1.4862995714285714
2739500000.0	1.4861681428571427
2740000000.0	1.4856975714285714
2740500000.0	1.485971142857143
2741000000.0	1.4857720000000003
2741500000.0	1.4862665714285714
2742000000.0	1.4857892857142858
2742500000.0	1.485864
2743000000.0	1.4842898571428569
2743500000.0	1.484920857142857
2744000000.0	1.4858622857142858
2744500000.0	1.4860859999999998
2745000000.0	1.4866700000000002
2745500000.0	1.4866197142857145
2746000000.0	1.4869824285714286
2746500000.0	1.487193
2747000000.0	1.4874570000000003
2747500000.0	1.4869994285714283
2748000000.0	1.4862662857142859
2748500000.0	1.4864877142857142
2749000000.0	1.4860458571428572
2749500000.0	1.4857894285714284
2750000000.0	1.4859425714285714
2750500000.0	1.4857497142857146
2751000000.0	1.4869045714285711
2751500000.0	1.4868604285714286
2752000000.0	1.4860245714285714
2752500000.0	1.4864522857142857
2753000000.0	1.4863364285714287
2753500000.0	1.486181
2754000000.0	1.4858344285714284
2754500000.0	1.4864397142857142
2755000000.0	1.4864338571428573
2755500000.0	1.4858131428571428
2756000000.0	1.486165
2756500000.0	1.4852071428571427
2757000000.0	1.486146142857143
2757500000.0	1.4867831428571425
2758000000.0	1.4856385714285714
2758500000.0	1.4858745714285713
2759000000.0	1.4855412857142856
2759500000.0	1.4861442857142855
2760000000.0	1.4863920000000002
2760500000.0	1.4867117142857145
2761000000.0	1.4862375714285714
2761500000.0	1.4852649999999998
2762000000.0	1.485983857142857
2762500000.0	1.4870547142857142
2763000000.0	1.4858808571428574
2763500000.0	1.4870230000000002
2764000000.0	1.4866531428571428
2764500000.0	1.4866555714285714
2765000000.0	1.4862667142857142
2765500000.0	1.4864047142857142
2766000000.0	1.486327
2766500000.0	1.485637
2767000000.0	1.4860475714285712
2767500000.0	1.4854167142857142
2768000000.0	1.4861112857142857
2768500000.0	1.4864107142857141
2769000000.0	1.4851349999999999
2769500000.0	1.4864192857142857
2770000000.0	1.4858175714285713
2770500000.0	1.4854632857142855
2771000000.0	1.486289857142857
2771500000.0	1.487055
2772000000.0	1.4864818571428573
2772500000.0	1.4854800000000001
2773000000.0	1.4860140000000002
2773500000.0	1.4864261428571428
2774000000.0	1.48674
2774500000.0	1.4868378571428573
2775000000.0	1.4869227142857144
2775500000.0	1.4864412857142857
2776000000.0	1.485644
2776500000.0	1.4862565714285714
2777000000.0	1.4863368571428572
2777500000.0	1.4857688571428571
2778000000.0	1.4865154285714284
2778500000.0	1.486437
2779000000.0	1.4866017142857142
2779500000.0	1.4864785714285715
2780000000.0	1.4857251428571427
2780500000.0	1.485799
2781000000.0	1.4861977142857141
2781500000.0	1.4851922857142859
2782000000.0	1.4860484285714286
2782500000.0	1.4860197142857143
2783000000.0	1.4857074285714285
2783500000.0	1.485558142857143
2784000000.0	1.4861732857142855
2784500000.0	1.486177
2785000000.0	1.484837142857143
2785500000.0	1.4858787142857144
2786000000.0	1.4850244285714285
2786500000.0	1.4859801428571429
2787000000.0	1.485853857142857
2787500000.0	1.485733
2788000000.0	1.4859611428571429
2788500000.0	1.485694
2789000000.0	1.4854948571428572
2789500000.0	1.4863015714285714
2790000000.0	1.4849762857142859
2790500000.0	1.4847644285714285
2791000000.0	1.486140142857143
2791500000.0	1.485863
2792000000.0	1.4856335714285716
2792500000.0	1.4858442857142857
2793000000.0	1.4856945714285714
2793500000.0	1.485947857142857
2794000000.0	1.4857258571428569
2794500000.0	1.4858042857142857
2795000000.0	1.4864554285714284
2795500000.0	1.4869478571428572
2796000000.0	1.4860375714285714
