Frequency	Pixel(95-95)
2720000000.0	1.4953438888888886
2720500000.0	1.4953864444444445
2721000000.0	1.4946123333333334
2721500000.0	1.4950098888888887
2722000000.0	1.495072111111111
2722500000.0	1.4956008888888888
2723000000.0	1.494898111111111
2723500000.0	1.4942607777777779
2724000000.0	1.4951882222222221
2724500000.0	1.4947734444444445
2725000000.0	1.4937917777777776
2725500000.0	1.4932444444444444
2726000000.0	1.4931717777777778
2726500000.0	1.4925385555555557
2727000000.0	1.4920115555555558
2727500000.0	1.4911985555555556
2728000000.0	1.4910394444444444
2728500000.0	1.4900270000000002
2729000000.0	1.4902632222222225
2729500000.0	1.489728777777778
2730000000.0	1.4895415555555553
2730500000.0	1.488646222222222
2731000000.0	1.4877334444444446
2731500000.0	1.486830222222222
2732000000.0	1.4864331111111113
2732500000.0	1.4863052222222224
2733000000.0	1.4856792222222224
2733500000.0	1.4848074444444446
2734000000.0	1.4849191111111109
2734500000.0	1.4845378888888892
2735000000.0	1.483429
2735500000.0	1.4828616666666667
2736000000.0	1.482634777777778
2736500000.0	1.4813363333333334
2737000000.0	1.4820003333333334
2737500000.0	1.4807546666666667
2738000000.0	1.4802844444444445
2738500000.0	1.4786836666666665
2739000000.0	1.4781442222222223
2739500000.0	1.4783491111111111
2740000000.0	1.4779925555555553
2740500000.0	1.4781633333333335
2741000000.0	1.4778622222222222
2741500000.0	1.476966777777778
2742000000.0	1.4772692222222221
2742500000.0	1.476889222222222
2743000000.0	1.4769784444444445
2743500000.0	1.4759862222222222
2744000000.0	1.4759867777777778
2744500000.0	1.4754847777777778
2745000000.0	1.475533111111111
2745500000.0	1.4747865555555555
2746000000.0	1.4744016666666668
2746500000.0	1.4749635555555554
2747000000.0	1.4739354444444444
2747500000.0	1.4732483333333333
2748000000.0	1.473122
2748500000.0	1.4726003333333333
2749000000.0	1.4729586666666665
2749500000.0	1.4729083333333333
2750000000.0	1.4732611111111111
2750500000.0	1.4726358888888889
2751000000.0	1.4728958888888888
2751500000.0	1.472111222222222
2752000000.0	1.4719795555555557
2752500000.0	1.4719822222222223
2753000000.0	1.471873111111111
2753500000.0	1.4713575555555556
2754000000.0	1.4715265555555557
2754500000.0	1.4710894444444444
2755000000.0	1.4719467777777777
2755500000.0	1.4714137777777776
2756000000.0	1.4713092222222224
2756500000.0	1.4710857777777777
2757000000.0	1.4715522222222222
2757500000.0	1.4713218888888888
2758000000.0	1.4706962222222222
2758500000.0	1.4710495555555554
2759000000.0	1.4703903333333335
2759500000.0	1.4708597777777777
2760000000.0	1.4709351111111113
2760500000.0	1.4721785555555555
2761000000.0	1.4714427777777779
2761500000.0	1.4717462222222224
2762000000.0	1.471469222222222
2762500000.0	1.4714384444444444
2763000000.0	1.4711100000000001
2763500000.0	1.471009111111111
2764000000.0	1.472339111111111
2764500000.0	1.4723993333333336
2765000000.0	1.4722544444444445
2765500000.0	1.4717577777777777
2766000000.0	1.4720903333333333
2766500000.0	1.4725885555555556
2767000000.0	1.473319111111111
2767500000.0	1.4731802222222221
2768000000.0	1.4737316666666667
2768500000.0	1.474503888888889
2769000000.0	1.474352111111111
2769500000.0	1.4738795555555553
2770000000.0	1.4745335555555554
2770500000.0	1.4755463333333334
2771000000.0	1.4753882222222223
2771500000.0	1.475435777777778
2772000000.0	1.4761155555555556
2772500000.0	1.4763715555555559
2773000000.0	1.4760469999999999
2773500000.0	1.4773272222222222
2774000000.0	1.4771854444444443
2774500000.0	1.4773129999999999
2775000000.0	1.4777831111111108
2775500000.0	1.4781228888888889
2776000000.0	1.4783860000000002
2776500000.0	1.4781922222222221
2777000000.0	1.4799114444444443
2777500000.0	1.4801496666666667
2778000000.0	1.480348111111111
2778500000.0	1.4807194444444445
2779000000.0	1.480754111111111
