,x0_MHz,x1_MHz,x2_MHz,gamma_MHz,A
Pair1_left,2845.2929347064082,2835.3128219463374,2847.9480446688135,5.310152243349039,0.4211649413813461
Pair1_right,2846.5660630042776,2899.1982011109276,2931.1904420109645,7.6476065767036445,0.6781064705545701
Pair2_left,2807.7844752996375,2846.306743279416,2819.1487307410544,8.733321061136683,0.6612716410597619
Pair2_right,2901.1882030671877,2901.1887747225555,2901.1887766836358,18.580906398135692,0.1651318982888472
Pair3_left,2846.2921236512516,2819.353332314295,2801.4934516733406,8.361590237012246,0.6924162814145554
Pair3_right,2902.129408827592,2924.4212788257996,2898.0455243203073,9.558803311459968,0.3721672591327221
Pair4_left,2818.755027391625,2846.31734594764,2818.75502739167,11.8877767446952,0.38305686247203935
Pair4_right,2898.6297504762506,2909.227935531706,2924.8885131464062,6.899782514146693,0.5216232200758848
