Frequency	Pixel(95-95)
2720000000.000000	1.484894
2720500000.000000	1.485049
2721000000.000000	1.484820
2721500000.000000	1.484929
2722000000.000000	1.484548
2722500000.000000	1.484636
2723000000.000000	1.484328
2723500000.000000	1.485300
2724000000.000000	1.485058
2724500000.000000	1.485317
2725000000.000000	1.484510
2725500000.000000	1.483624
2726000000.000000	1.485050
2726500000.000000	1.484433
2727000000.000000	1.484712
2727500000.000000	1.485137
2728000000.000000	1.484647
2728500000.000000	1.484832
2729000000.000000	1.484770
2729500000.000000	1.484629
2730000000.000000	1.485199
2730500000.000000	1.485249
2731000000.000000	1.484878
2731500000.000000	1.485199
2732000000.000000	1.485036
2732500000.000000	1.484433
2733000000.000000	1.484346
2733500000.000000	1.484091
2734000000.000000	1.484353
2734500000.000000	1.484218
2735000000.000000	1.484349
2735500000.000000	1.483687
2736000000.000000	1.484047
2736500000.000000	1.484204
2737000000.000000	1.484235
2737500000.000000	1.484712
2738000000.000000	1.484892
2738500000.000000	1.483553
2739000000.000000	1.483659
2739500000.000000	1.484621
2740000000.000000	1.484405
2740500000.000000	1.485147
2741000000.000000	1.484762
2741500000.000000	1.484822
2742000000.000000	1.484958
2742500000.000000	1.484642
2743000000.000000	1.484271
2743500000.000000	1.484704
2744000000.000000	1.484383
2744500000.000000	1.483844
2745000000.000000	1.484446
2745500000.000000	1.484385
2746000000.000000	1.484414
2746500000.000000	1.484654
2747000000.000000	1.484432
2747500000.000000	1.484272
2748000000.000000	1.484147
2748500000.000000	1.483462
2749000000.000000	1.483196
2749500000.000000	1.483744
2750000000.000000	1.483902
2750500000.000000	1.484108
2751000000.000000	1.483685
2751500000.000000	1.483631
2752000000.000000	1.484231
2752500000.000000	1.484936
2753000000.000000	1.484987
2753500000.000000	1.484830
2754000000.000000	1.484691
2754500000.000000	1.483968
2755000000.000000	1.483746
2755500000.000000	1.483871
2756000000.000000	1.483992
2756500000.000000	1.483626
2757000000.000000	1.484609
2757500000.000000	1.484633
2758000000.000000	1.484367
2758500000.000000	1.484689
2759000000.000000	1.484030
2759500000.000000	1.484161
2760000000.000000	1.484776
2760500000.000000	1.484846
2761000000.000000	1.484430
2761500000.000000	1.483824
2762000000.000000	1.484348
2762500000.000000	1.483909
2763000000.000000	1.484623
2763500000.000000	1.484259
2764000000.000000	1.483597
2764500000.000000	1.484048
2765000000.000000	1.484992
2765500000.000000	1.485456
2766000000.000000	1.484438
2766500000.000000	1.484973
2767000000.000000	1.484947
2767500000.000000	1.484985
2768000000.000000	1.484442
2768500000.000000	1.484793
2769000000.000000	1.484681
2769500000.000000	1.484923
2770000000.000000	1.484181
2770500000.000000	1.484662
2771000000.000000	1.485005
2771500000.000000	1.484873
2772000000.000000	1.484735
2772500000.000000	1.483771
2773000000.000000	1.484015
2773500000.000000	1.483314
2774000000.000000	1.483867
2774500000.000000	1.484313
2775000000.000000	1.484521
2775500000.000000	1.483776
2776000000.000000	1.483927
2776500000.000000	1.484072
2777000000.000000	1.484178
2777500000.000000	1.484603
2778000000.000000	1.484272
2778500000.000000	1.484150
2779000000.000000	1.484293
2779500000.000000	1.484028
2780000000.000000	1.484174
2780500000.000000	1.484943
2781000000.000000	1.484733
2781500000.000000	1.484431
2782000000.000000	1.484704
2782500000.000000	1.484760
2783000000.000000	1.484348
2783500000.000000	1.484910
2784000000.000000	1.485182
2784500000.000000	1.484611
2785000000.000000	1.484631
2785500000.000000	1.484775
2786000000.000000	1.484697
2786500000.000000	1.484561
2787000000.000000	1.484815
2787500000.000000	1.483895
2788000000.000000	1.484545
2788500000.000000	1.484505
2789000000.000000	1.484902
2789500000.000000	1.484944
2790000000.000000	1.485520
2790500000.000000	1.484550
2791000000.000000	1.484083
2791500000.000000	1.483813
2792000000.000000	1.484212
2792500000.000000	1.484467
2793000000.000000	1.484582
2793500000.000000	1.484357
2794000000.000000	1.484611
2794500000.000000	1.484960
2795000000.000000	1.484449
2795500000.000000	1.484342
2796000000.000000	1.484888
2796500000.000000	1.485004
2797000000.000000	1.484956
2797500000.000000	1.484735
2798000000.000000	1.484330
2798500000.000000	1.484603
2799000000.000000	1.484659
2799500000.000000	1.484734
2800000000.000000	1.484363
2800500000.000000	1.484744
2801000000.000000	1.484389
2801500000.000000	1.483558
2802000000.000000	1.483072
2802500000.000000	1.484630
2803000000.000000	1.484191
2803500000.000000	1.484143
2804000000.000000	1.483717
2804500000.000000	1.483998
2805000000.000000	1.483304
2805500000.000000	1.483410
2806000000.000000	1.482085
2806500000.000000	1.479114
2807000000.000000	1.477217
2807500000.000000	1.480095
2808000000.000000	1.481156
2808500000.000000	1.480018
2809000000.000000	1.477320
2809500000.000000	1.479368
2810000000.000000	1.480752
2810500000.000000	1.480209
2811000000.000000	1.477514
2811500000.000000	1.478870
2812000000.000000	1.481010
2812500000.000000	1.481568
2813000000.000000	1.482701
2813500000.000000	1.482289
2814000000.000000	1.481411
2814500000.000000	1.482104
2815000000.000000	1.482041
2815500000.000000	1.482519
2816000000.000000	1.480364
2816500000.000000	1.478190
2817000000.000000	1.474114
2817500000.000000	1.468529
2818000000.000000	1.473582
2818500000.000000	1.475936
2819000000.000000	1.474320
2819500000.000000	1.467326
2820000000.000000	1.468740
2820500000.000000	1.473060
2821000000.000000	1.473327
2821500000.000000	1.469174
2822000000.000000	1.468011
2822500000.000000	1.474262
2823000000.000000	1.477126
2823500000.000000	1.479243
2824000000.000000	1.480234
2824500000.000000	1.479135
2825000000.000000	1.480964
2825500000.000000	1.481669
2826000000.000000	1.482119
2826500000.000000	1.482468
2827000000.000000	1.483655
2827500000.000000	1.483541
2828000000.000000	1.483492
2828500000.000000	1.483203
2829000000.000000	1.482470
2829500000.000000	1.483240
2830000000.000000	1.482635
2830500000.000000	1.480268
2831000000.000000	1.477426
2831500000.000000	1.478702
2832000000.000000	1.480836
2832500000.000000	1.480363
2833000000.000000	1.477478
2833500000.000000	1.476752
2834000000.000000	1.479154
2834500000.000000	1.479193
2835000000.000000	1.477515
2835500000.000000	1.476117
2836000000.000000	1.478853
2836500000.000000	1.479931
2837000000.000000	1.480932
2837500000.000000	1.482430
2838000000.000000	1.482900
2838500000.000000	1.483050
