Frequency	Pixel(95-95)
2720000000.000000	1.479203
2720500000.000000	1.479833
2721000000.000000	1.479489
2721500000.000000	1.479269
2722000000.000000	1.479610
2722500000.000000	1.478636
2723000000.000000	1.479638
2723500000.000000	1.479345
2724000000.000000	1.479524
2724500000.000000	1.479289
2725000000.000000	1.479252
2725500000.000000	1.479776
2726000000.000000	1.479507
2726500000.000000	1.479175
2727000000.000000	1.479021
2727500000.000000	1.479434
2728000000.000000	1.478654
2728500000.000000	1.477887
2729000000.000000	1.478523
2729500000.000000	1.478039
2730000000.000000	1.477874
2730500000.000000	1.478409
2731000000.000000	1.478652
2731500000.000000	1.478552
2732000000.000000	1.478697
2732500000.000000	1.478764
2733000000.000000	1.478023
2733500000.000000	1.479044
2734000000.000000	1.479877
2734500000.000000	1.479070
2735000000.000000	1.478823
2735500000.000000	1.478824
2736000000.000000	1.479428
2736500000.000000	1.479943
2737000000.000000	1.479970
2737500000.000000	1.479584
2738000000.000000	1.479215
2738500000.000000	1.479460
2739000000.000000	1.479230
2739500000.000000	1.479157
2740000000.000000	1.479111
2740500000.000000	1.478953
2741000000.000000	1.478989
2741500000.000000	1.478151
2742000000.000000	1.479383
2742500000.000000	1.479217
2743000000.000000	1.478288
2743500000.000000	1.478204
2744000000.000000	1.479067
2744500000.000000	1.478415
2745000000.000000	1.478815
2745500000.000000	1.479919
2746000000.000000	1.480047
2746500000.000000	1.479536
2747000000.000000	1.480041
2747500000.000000	1.479476
2748000000.000000	1.480290
2748500000.000000	1.480051
2749000000.000000	1.480128
2749500000.000000	1.479169
2750000000.000000	1.478819
2750500000.000000	1.478908
2751000000.000000	1.478506
2751500000.000000	1.479536
2752000000.000000	1.479282
2752500000.000000	1.479408
2753000000.000000	1.479345
2753500000.000000	1.479295
2754000000.000000	1.479125
2754500000.000000	1.479093
2755000000.000000	1.479748
2755500000.000000	1.478837
2756000000.000000	1.478979
2756500000.000000	1.479265
2757000000.000000	1.479266
2757500000.000000	1.479283
2758000000.000000	1.478979
2758500000.000000	1.479182
2759000000.000000	1.478759
2759500000.000000	1.478739
2760000000.000000	1.478550
2760500000.000000	1.479347
2761000000.000000	1.479384
2761500000.000000	1.479338
2762000000.000000	1.480654
2762500000.000000	1.479975
2763000000.000000	1.479205
2763500000.000000	1.478636
2764000000.000000	1.479151
2764500000.000000	1.478794
2765000000.000000	1.479695
2765500000.000000	1.479563
2766000000.000000	1.479168
2766500000.000000	1.479632
2767000000.000000	1.479164
2767500000.000000	1.479624
2768000000.000000	1.479671
2768500000.000000	1.479573
2769000000.000000	1.479031
2769500000.000000	1.478422
2770000000.000000	1.479080
2770500000.000000	1.479597
2771000000.000000	1.478681
2771500000.000000	1.479416
2772000000.000000	1.478919
2772500000.000000	1.479586
2773000000.000000	1.479202
2773500000.000000	1.479508
2774000000.000000	1.479180
2774500000.000000	1.478597
2775000000.000000	1.479129
2775500000.000000	1.479268
2776000000.000000	1.479109
2776500000.000000	1.478676
2777000000.000000	1.479016
2777500000.000000	1.479286
2778000000.000000	1.479415
2778500000.000000	1.479861
2779000000.000000	1.479911
2779500000.000000	1.479874
2780000000.000000	1.479750
2780500000.000000	1.479310
2781000000.000000	1.479749
2781500000.000000	1.479191
2782000000.000000	1.479134
2782500000.000000	1.478982
2783000000.000000	1.478951
2783500000.000000	1.478941
2784000000.000000	1.479210
2784500000.000000	1.479408
2785000000.000000	1.479363
2785500000.000000	1.479552
2786000000.000000	1.478965
2786500000.000000	1.479420
2787000000.000000	1.478775
2787500000.000000	1.478775
2788000000.000000	1.478232
2788500000.000000	1.477813
2789000000.000000	1.479213
2789500000.000000	1.479698
2790000000.000000	1.478917
2790500000.000000	1.478213
2791000000.000000	1.479086
2791500000.000000	1.479211
2792000000.000000	1.479437
2792500000.000000	1.479687
2793000000.000000	1.478102
2793500000.000000	1.478226
2794000000.000000	1.479140
2794500000.000000	1.479277
2795000000.000000	1.478787
2795500000.000000	1.478850
2796000000.000000	1.477865
2796500000.000000	1.478619
2797000000.000000	1.479461
2797500000.000000	1.478876
2798000000.000000	1.479401
2798500000.000000	1.478763
2799000000.000000	1.478907
2799500000.000000	1.479675
2800000000.000000	1.478122
2800500000.000000	1.479123
2801000000.000000	1.478936
2801500000.000000	1.478566
2802000000.000000	1.479315
2802500000.000000	1.479345
2803000000.000000	1.479015
2803500000.000000	1.479293
2804000000.000000	1.478813
2804500000.000000	1.477835
2805000000.000000	1.478933
2805500000.000000	1.478982
2806000000.000000	1.479063
2806500000.000000	1.477597
2807000000.000000	1.477162
2807500000.000000	1.477850
2808000000.000000	1.477091
2808500000.000000	1.473655
2809000000.000000	1.473313
2809500000.000000	1.475121
2810000000.000000	1.475610
2810500000.000000	1.473737
2811000000.000000	1.470850
2811500000.000000	1.473701
2812000000.000000	1.474074
2812500000.000000	1.473737
2813000000.000000	1.470314
2813500000.000000	1.473402
2814000000.000000	1.474305
2814500000.000000	1.476140
2815000000.000000	1.475924
2815500000.000000	1.476023
2816000000.000000	1.474518
2816500000.000000	1.471975
2817000000.000000	1.465462
2817500000.000000	1.464298
2818000000.000000	1.469412
2818500000.000000	1.470229
2819000000.000000	1.467339
2819500000.000000	1.461768
2820000000.000000	1.466777
2820500000.000000	1.469830
2821000000.000000	1.467814
2821500000.000000	1.461344
2822000000.000000	1.464221
2822500000.000000	1.470458
2823000000.000000	1.472554
2823500000.000000	1.475187
2824000000.000000	1.476106
2824500000.000000	1.475717
2825000000.000000	1.476293
2825500000.000000	1.477859
2826000000.000000	1.477693
2826500000.000000	1.478383
2827000000.000000	1.477745
2827500000.000000	1.478301
2828000000.000000	1.478061
2828500000.000000	1.479091
2829000000.000000	1.479096
2829500000.000000	1.479141
2830000000.000000	1.478462
2830500000.000000	1.478996
