Frequency	Pixel(95-95)
2720000000.000000	1.478123
2720500000.000000	1.478454
2721000000.000000	1.478209
2721500000.000000	1.478298
2722000000.000000	1.477873
2722500000.000000	1.477992
2723000000.000000	1.477838
2723500000.000000	1.479013
2724000000.000000	1.478559
2724500000.000000	1.478639
2725000000.000000	1.478206
2725500000.000000	1.478434
2726000000.000000	1.478195
2726500000.000000	1.478206
2727000000.000000	1.477899
2727500000.000000	1.477832
2728000000.000000	1.478288
2728500000.000000	1.478786
2729000000.000000	1.478447
2729500000.000000	1.477601
2730000000.000000	1.477516
2730500000.000000	1.478010
2731000000.000000	1.478628
2731500000.000000	1.478643
2732000000.000000	1.479357
2732500000.000000	1.477825
2733000000.000000	1.477933
2733500000.000000	1.477240
2734000000.000000	1.477424
2734500000.000000	1.478021
2735000000.000000	1.476782
2735500000.000000	1.478367
2736000000.000000	1.477342
2736500000.000000	1.476939
2737000000.000000	1.478279
2737500000.000000	1.477246
2738000000.000000	1.477761
2738500000.000000	1.478457
2739000000.000000	1.477748
2739500000.000000	1.477812
2740000000.000000	1.477370
2740500000.000000	1.476904
2741000000.000000	1.477494
2741500000.000000	1.477550
2742000000.000000	1.478232
2742500000.000000	1.479111
2743000000.000000	1.478812
2743500000.000000	1.478025
2744000000.000000	1.478451
2744500000.000000	1.477720
2745000000.000000	1.477784
2745500000.000000	1.477198
2746000000.000000	1.477321
2746500000.000000	1.477837
2747000000.000000	1.477089
2747500000.000000	1.477562
2748000000.000000	1.477527
2748500000.000000	1.478094
2749000000.000000	1.478141
2749500000.000000	1.477600
2750000000.000000	1.478014
2750500000.000000	1.478257
2751000000.000000	1.478196
2751500000.000000	1.478527
2752000000.000000	1.477991
2752500000.000000	1.478551
2753000000.000000	1.477894
2753500000.000000	1.477472
2754000000.000000	1.476903
2754500000.000000	1.477522
2755000000.000000	1.477753
2755500000.000000	1.478269
2756000000.000000	1.477888
2756500000.000000	1.477627
2757000000.000000	1.477510
2757500000.000000	1.477478
2758000000.000000	1.477157
2758500000.000000	1.477333
2759000000.000000	1.477678
2759500000.000000	1.477750
2760000000.000000	1.478988
2760500000.000000	1.478191
2761000000.000000	1.478977
2761500000.000000	1.478670
2762000000.000000	1.477635
2762500000.000000	1.476887
2763000000.000000	1.478306
2763500000.000000	1.478794
2764000000.000000	1.478832
2764500000.000000	1.478460
2765000000.000000	1.479014
2765500000.000000	1.479519
2766000000.000000	1.478789
2766500000.000000	1.479170
2767000000.000000	1.478777
2767500000.000000	1.478019
2768000000.000000	1.478280
2768500000.000000	1.477455
2769000000.000000	1.477342
2769500000.000000	1.476796
2770000000.000000	1.477113
2770500000.000000	1.477955
2771000000.000000	1.477771
2771500000.000000	1.477725
2772000000.000000	1.477615
2772500000.000000	1.478206
2773000000.000000	1.477982
2773500000.000000	1.476722
2774000000.000000	1.477960
2774500000.000000	1.478494
2775000000.000000	1.477826
2775500000.000000	1.477926
2776000000.000000	1.478084
2776500000.000000	1.478012
2777000000.000000	1.477722
2777500000.000000	1.477083
2778000000.000000	1.477989
2778500000.000000	1.478345
2779000000.000000	1.478472
2779500000.000000	1.477205
2780000000.000000	1.476413
2780500000.000000	1.477867
2781000000.000000	1.477038
2781500000.000000	1.477673
2782000000.000000	1.477390
2782500000.000000	1.477081
2783000000.000000	1.476734
2783500000.000000	1.476989
2784000000.000000	1.477140
2784500000.000000	1.477889
2785000000.000000	1.477966
2785500000.000000	1.477489
2786000000.000000	1.477506
2786500000.000000	1.477802
2787000000.000000	1.476850
2787500000.000000	1.476874
2788000000.000000	1.477726
2788500000.000000	1.477339
2789000000.000000	1.477435
2789500000.000000	1.476704
2790000000.000000	1.477259
2790500000.000000	1.477675
2791000000.000000	1.477893
2791500000.000000	1.477811
2792000000.000000	1.477867
2792500000.000000	1.476658
2793000000.000000	1.476974
2793500000.000000	1.478112
2794000000.000000	1.478126
2794500000.000000	1.477355
2795000000.000000	1.477177
2795500000.000000	1.476962
2796000000.000000	1.477671
2796500000.000000	1.476953
2797000000.000000	1.476238
2797500000.000000	1.477508
2798000000.000000	1.477435
2798500000.000000	1.477624
2799000000.000000	1.478058
2799500000.000000	1.476774
2800000000.000000	1.476190
2800500000.000000	1.476736
2801000000.000000	1.477329
2801500000.000000	1.477727
2802000000.000000	1.476982
2802500000.000000	1.477062
2803000000.000000	1.476196
2803500000.000000	1.477398
2804000000.000000	1.476378
2804500000.000000	1.476467
2805000000.000000	1.474273
2805500000.000000	1.471431
2806000000.000000	1.472909
2806500000.000000	1.473862
2807000000.000000	1.473952
2807500000.000000	1.471408
2808000000.000000	1.471990
2808500000.000000	1.474443
2809000000.000000	1.473756
2809500000.000000	1.472269
2810000000.000000	1.470789
2810500000.000000	1.473688
2811000000.000000	1.474372
2811500000.000000	1.473921
2812000000.000000	1.475212
2812500000.000000	1.475024
2813000000.000000	1.474853
2813500000.000000	1.474439
2814000000.000000	1.475377
2814500000.000000	1.476361
2815000000.000000	1.476078
2815500000.000000	1.474659
2816000000.000000	1.470610
2816500000.000000	1.463450
2817000000.000000	1.464292
2817500000.000000	1.468818
2818000000.000000	1.469353
2818500000.000000	1.463584
2819000000.000000	1.460532
2819500000.000000	1.466756
2820000000.000000	1.468990
2820500000.000000	1.465827
2821000000.000000	1.460473
2821500000.000000	1.465407
2822000000.000000	1.469990
2822500000.000000	1.472252
2823000000.000000	1.472562
2823500000.000000	1.474020
2824000000.000000	1.473988
2824500000.000000	1.475380
2825000000.000000	1.476359
2825500000.000000	1.476892
2826000000.000000	1.477106
2826500000.000000	1.476659
2827000000.000000	1.476289
2827500000.000000	1.475698
2828000000.000000	1.476671
2828500000.000000	1.477541
2829000000.000000	1.477732
2829500000.000000	1.477515
2830000000.000000	1.478269
2830500000.000000	1.477587
2831000000.000000	1.476972
2831500000.000000	1.477227
2832000000.000000	1.476042
2832500000.000000	1.472613
2833000000.000000	1.470849
2833500000.000000	1.471835
2834000000.000000	1.473036
2834500000.000000	1.472308
2835000000.000000	1.469906
2835500000.000000	1.470533
2836000000.000000	1.472938
2836500000.000000	1.473279
2837000000.000000	1.471598
2837500000.000000	1.470582
2838000000.000000	1.472482
2838500000.000000	1.474636
2839000000.000000	1.475277
2839500000.000000	1.475840
2840000000.000000	1.475510
2840500000.000000	1.475480
2841000000.000000	1.476482
2841500000.000000	1.476864
2842000000.000000	1.476320
2842500000.000000	1.475983
2843000000.000000	1.473427
2843500000.000000	1.468227
2844000000.000000	1.463294
2844500000.000000	1.468634
2845000000.000000	1.470401
2845500000.000000	1.467997
2846000000.000000	1.463016
2846500000.000000	1.466254
2847000000.000000	1.469414
2847500000.000000	1.467996
2848000000.000000	1.462881
2848500000.000000	1.464494
2849000000.000000	1.470361
2849500000.000000	1.473571
