Frequency	Pixel(95-95)
2720000000.000000	1.477880
2720500000.000000	1.478471
2721000000.000000	1.478065
2721500000.000000	1.478082
2722000000.000000	1.477653
2722500000.000000	1.477867
2723000000.000000	1.477799
2723500000.000000	1.479001
2724000000.000000	1.478843
2724500000.000000	1.479157
2725000000.000000	1.479137
2725500000.000000	1.478774
2726000000.000000	1.478519
2726500000.000000	1.477909
2727000000.000000	1.477516
2727500000.000000	1.477686
2728000000.000000	1.478435
2728500000.000000	1.479300
2729000000.000000	1.477947
2729500000.000000	1.477073
2730000000.000000	1.477175
2730500000.000000	1.478037
2731000000.000000	1.478682
2731500000.000000	1.478845
2732000000.000000	1.479573
2732500000.000000	1.477726
2733000000.000000	1.478539
2733500000.000000	1.477682
2734000000.000000	1.477550
2734500000.000000	1.478077
2735000000.000000	1.476296
2735500000.000000	1.478197
2736000000.000000	1.477393
2736500000.000000	1.477017
2737000000.000000	1.478148
2737500000.000000	1.477196
2738000000.000000	1.477581
2738500000.000000	1.478456
2739000000.000000	1.478010
2739500000.000000	1.477701
2740000000.000000	1.477520
2740500000.000000	1.476832
2741000000.000000	1.477528
2741500000.000000	1.477605
2742000000.000000	1.478111
2742500000.000000	1.479197
2743000000.000000	1.478937
2743500000.000000	1.478192
2744000000.000000	1.478424
2744500000.000000	1.477819
2745000000.000000	1.478081
2745500000.000000	1.477518
2746000000.000000	1.476971
2746500000.000000	1.477689
2747000000.000000	1.477163
2747500000.000000	1.477480
2748000000.000000	1.477512
2748500000.000000	1.477960
2749000000.000000	1.477969
2749500000.000000	1.478138
2750000000.000000	1.477817
2750500000.000000	1.478222
2751000000.000000	1.478266
2751500000.000000	1.478785
2752000000.000000	1.478079
2752500000.000000	1.478552
2753000000.000000	1.477709
2753500000.000000	1.477247
2754000000.000000	1.476826
2754500000.000000	1.477793
2755000000.000000	1.478152
2755500000.000000	1.478553
2756000000.000000	1.478379
2756500000.000000	1.477906
2757000000.000000	1.477973
2757500000.000000	1.477454
2758000000.000000	1.477393
2758500000.000000	1.477446
2759000000.000000	1.477917
2759500000.000000	1.477883
2760000000.000000	1.479162
2760500000.000000	1.478355
2761000000.000000	1.479475
2761500000.000000	1.479034
2762000000.000000	1.477596
2762500000.000000	1.477373
2763000000.000000	1.478177
2763500000.000000	1.479059
2764000000.000000	1.478810
2764500000.000000	1.478650
2765000000.000000	1.479278
2765500000.000000	1.479660
2766000000.000000	1.479133
2766500000.000000	1.479152
2767000000.000000	1.479068
2767500000.000000	1.478585
2768000000.000000	1.478682
2768500000.000000	1.477636
2769000000.000000	1.477250
2769500000.000000	1.476731
2770000000.000000	1.477390
2770500000.000000	1.478201
2771000000.000000	1.478041
2771500000.000000	1.478314
2772000000.000000	1.477916
2772500000.000000	1.478325
2773000000.000000	1.478064
2773500000.000000	1.476716
2774000000.000000	1.477932
2774500000.000000	1.478234
2775000000.000000	1.477916
2775500000.000000	1.477956
2776000000.000000	1.478083
2776500000.000000	1.478081
2777000000.000000	1.477729
2777500000.000000	1.477538
2778000000.000000	1.478257
2778500000.000000	1.478361
2779000000.000000	1.478514
2779500000.000000	1.476955
2780000000.000000	1.476314
2780500000.000000	1.477826
2781000000.000000	1.477415
2781500000.000000	1.477775
2782000000.000000	1.477509
2782500000.000000	1.476973
2783000000.000000	1.476558
2783500000.000000	1.476962
2784000000.000000	1.477422
2784500000.000000	1.478098
2785000000.000000	1.477877
2785500000.000000	1.477495
2786000000.000000	1.477473
2786500000.000000	1.478109
2787000000.000000	1.477691
2787500000.000000	1.477332
2788000000.000000	1.478488
2788500000.000000	1.478001
2789000000.000000	1.477914
2789500000.000000	1.477106
2790000000.000000	1.477408
2790500000.000000	1.478003
2791000000.000000	1.478085
2791500000.000000	1.477825
2792000000.000000	1.478060
2792500000.000000	1.476305
2793000000.000000	1.476625
2793500000.000000	1.478112
2794000000.000000	1.478257
2794500000.000000	1.477752
2795000000.000000	1.477278
2795500000.000000	1.476968
2796000000.000000	1.477674
2796500000.000000	1.476789
2797000000.000000	1.475906
2797500000.000000	1.477703
2798000000.000000	1.477833
2798500000.000000	1.478440
2799000000.000000	1.478221
2799500000.000000	1.476778
2800000000.000000	1.476778
2800500000.000000	1.476874
2801000000.000000	1.477725
2801500000.000000	1.477979
2802000000.000000	1.476703
2802500000.000000	1.477443
2803000000.000000	1.476875
2803500000.000000	1.477565
2804000000.000000	1.476961
2804500000.000000	1.476659
2805000000.000000	1.474601
2805500000.000000	1.471431
2806000000.000000	1.472815
2806500000.000000	1.474250
2807000000.000000	1.473885
2807500000.000000	1.471041
2808000000.000000	1.471943
2808500000.000000	1.474398
2809000000.000000	1.473637
2809500000.000000	1.472199
2810000000.000000	1.470876
2810500000.000000	1.473691
2811000000.000000	1.474177
2811500000.000000	1.473504
2812000000.000000	1.474946
2812500000.000000	1.474660
2813000000.000000	1.474355
2813500000.000000	1.474206
2814000000.000000	1.475265
2814500000.000000	1.476280
2815000000.000000	1.476258
2815500000.000000	1.475102
2816000000.000000	1.471200
2816500000.000000	1.463403
2817000000.000000	1.464854
2817500000.000000	1.469120
2818000000.000000	1.469637
2818500000.000000	1.463568
2819000000.000000	1.461160
2819500000.000000	1.466620
2820000000.000000	1.468806
2820500000.000000	1.465756
2821000000.000000	1.460537
2821500000.000000	1.465493
2822000000.000000	1.469616
2822500000.000000	1.472199
2823000000.000000	1.472411
2823500000.000000	1.474414
2824000000.000000	1.473791
2824500000.000000	1.475304
2825000000.000000	1.476182
2825500000.000000	1.476704
2826000000.000000	1.476853
2826500000.000000	1.476693
2827000000.000000	1.476699
2827500000.000000	1.475535
2828000000.000000	1.476877
2828500000.000000	1.477641
2829000000.000000	1.477825
2829500000.000000	1.477204
2830000000.000000	1.478112
2830500000.000000	1.477758
2831000000.000000	1.477215
2831500000.000000	1.477202
2832000000.000000	1.476117
2832500000.000000	1.472857
2833000000.000000	1.470636
2833500000.000000	1.471684
2834000000.000000	1.472986
2834500000.000000	1.472088
2835000000.000000	1.469552
2835500000.000000	1.470292
2836000000.000000	1.472877
2836500000.000000	1.472976
2837000000.000000	1.471434
2837500000.000000	1.470600
2838000000.000000	1.472169
2838500000.000000	1.474355
2839000000.000000	1.475498
2839500000.000000	1.475564
2840000000.000000	1.475616
