Frequency	Pixel(95-95)
2720000000.000000	1.478024
2720500000.000000	1.478917
2721000000.000000	1.478184
2721500000.000000	1.478789
2722000000.000000	1.477921
2722500000.000000	1.477669
2723000000.000000	1.477547
2723500000.000000	1.478979
2724000000.000000	1.478798
2724500000.000000	1.478789
2725000000.000000	1.479240
2725500000.000000	1.478598
2726000000.000000	1.478117
2726500000.000000	1.477916
2727000000.000000	1.477591
2727500000.000000	1.477832
2728000000.000000	1.478774
2728500000.000000	1.479381
2729000000.000000	1.478225
2729500000.000000	1.477291
2730000000.000000	1.477542
2730500000.000000	1.478454
2731000000.000000	1.479076
2731500000.000000	1.479177
2732000000.000000	1.479298
2732500000.000000	1.477979
2733000000.000000	1.478851
2733500000.000000	1.477944
2734000000.000000	1.477560
2734500000.000000	1.477541
2735000000.000000	1.476336
2735500000.000000	1.478285
2736000000.000000	1.477644
2736500000.000000	1.477288
2737000000.000000	1.478484
2737500000.000000	1.477288
2738000000.000000	1.477920
2738500000.000000	1.478349
2739000000.000000	1.477580
2739500000.000000	1.477255
2740000000.000000	1.477480
2740500000.000000	1.476643
2741000000.000000	1.477397
2741500000.000000	1.478080
2742000000.000000	1.478486
2742500000.000000	1.478932
2743000000.000000	1.479108
2743500000.000000	1.478351
2744000000.000000	1.478468
2744500000.000000	1.477931
2745000000.000000	1.477959
2745500000.000000	1.477682
2746000000.000000	1.477347
2746500000.000000	1.477985
2747000000.000000	1.477082
2747500000.000000	1.477474
2748000000.000000	1.476983
2748500000.000000	1.477469
2749000000.000000	1.477945
2749500000.000000	1.477997
2750000000.000000	1.477310
2750500000.000000	1.477971
2751000000.000000	1.478655
2751500000.000000	1.479022
2752000000.000000	1.477933
2752500000.000000	1.478464
2753000000.000000	1.477868
2753500000.000000	1.477177
2754000000.000000	1.476854
2754500000.000000	1.477833
2755000000.000000	1.478219
2755500000.000000	1.478471
2756000000.000000	1.478609
2756500000.000000	1.477937
2757000000.000000	1.477775
2757500000.000000	1.477046
2758000000.000000	1.477305
2758500000.000000	1.477424
2759000000.000000	1.477798
2759500000.000000	1.477397
2760000000.000000	1.478880
2760500000.000000	1.478381
2761000000.000000	1.479684
2761500000.000000	1.479254
2762000000.000000	1.477191
2762500000.000000	1.477016
2763000000.000000	1.477925
2763500000.000000	1.479646
2764000000.000000	1.479027
2764500000.000000	1.478165
2765000000.000000	1.479396
2765500000.000000	1.479787
2766000000.000000	1.479300
2766500000.000000	1.479108
2767000000.000000	1.478711
2767500000.000000	1.478827
2768000000.000000	1.478702
2768500000.000000	1.477658
2769000000.000000	1.477532
2769500000.000000	1.477226
2770000000.000000	1.478094
2770500000.000000	1.478476
2771000000.000000	1.478137
2771500000.000000	1.478233
2772000000.000000	1.478011
2772500000.000000	1.478070
2773000000.000000	1.477762
2773500000.000000	1.476121
2774000000.000000	1.477521
2774500000.000000	1.478291
2775000000.000000	1.477975
2775500000.000000	1.477684
2776000000.000000	1.478246
2776500000.000000	1.478313
2777000000.000000	1.477644
2777500000.000000	1.477567
2778000000.000000	1.478180
2778500000.000000	1.478713
2779000000.000000	1.478669
2779500000.000000	1.476953
2780000000.000000	1.477016
2780500000.000000	1.477038
2781000000.000000	1.477174
2781500000.000000	1.477312
2782000000.000000	1.476897
2782500000.000000	1.476318
2783000000.000000	1.475546
2783500000.000000	1.476054
2784000000.000000	1.476922
2784500000.000000	1.478229
2785000000.000000	1.477518
2785500000.000000	1.476729
2786000000.000000	1.477607
2786500000.000000	1.478219
2787000000.000000	1.478300
2787500000.000000	1.477681
2788000000.000000	1.478439
2788500000.000000	1.477566
2789000000.000000	1.477167
2789500000.000000	1.476071
2790000000.000000	1.476654
2790500000.000000	1.477121
2791000000.000000	1.477162
2791500000.000000	1.477688
2792000000.000000	1.477730
2792500000.000000	1.476959
2793000000.000000	1.476583
2793500000.000000	1.478181
2794000000.000000	1.478193
2794500000.000000	1.477335
2795000000.000000	1.477168
2795500000.000000	1.476611
2796000000.000000	1.477659
2796500000.000000	1.477124
