Frequency	Pixel(95-95)
2720000000.0	1.4787709999999998
2720500000.0	1.4777200000000001
2721000000.0	1.47660725
2721500000.0	1.47755825
2722000000.0	1.4785485
2722500000.0	1.4786424999999999
2723000000.0	1.47693325
2723500000.0	1.4772557499999999
2724000000.0	1.4760892499999998
2724500000.0	1.4767395
2725000000.0	1.4776807499999998
2725500000.0	1.4774082500000003
2726000000.0	1.4777652499999998
2726500000.0	1.477357
2727000000.0	1.4770322500000002
2727500000.0	1.475328
2728000000.0	1.47654125
2728500000.0	1.4768252499999999
2729000000.0	1.47592075
2729500000.0	1.477715
2730000000.0	1.4793607500000001
2730500000.0	1.4777500000000001
2731000000.0	1.4783837499999999
2731500000.0	1.4777027500000002
2732000000.0	1.4787515
2732500000.0	1.47755975
2733000000.0	1.47647225
2733500000.0	1.477384
2734000000.0	1.47724775
2734500000.0	1.47867375
2735000000.0	1.4782235
2735500000.0	1.4778215
2736000000.0	1.47814375
2736500000.0	1.4772045
2737000000.0	1.4784562499999998
2737500000.0	1.4780305
2738000000.0	1.4777204999999998
2738500000.0	1.4781434999999998
2739000000.0	1.4772967499999998
2739500000.0	1.477142
2740000000.0	1.4765072499999998
2740500000.0	1.4757412499999998
2741000000.0	1.4758390000000001
2741500000.0	1.47687825
2742000000.0	1.4768237499999999
2742500000.0	1.476405
2743000000.0	1.475871
2743500000.0	1.47666325
2744000000.0	1.47554475
2744500000.0	1.4765495
2745000000.0	1.47616375
2745500000.0	1.47647225
2746000000.0	1.4773747499999998
2746500000.0	1.47678775
2747000000.0	1.4776227499999999
2747500000.0	1.4778975
2748000000.0	1.47679025
2748500000.0	1.4770370000000002
2749000000.0	1.47773575
2749500000.0	1.477634
2750000000.0	1.4789777499999999
2750500000.0	1.477819
2751000000.0	1.47893025
2751500000.0	1.47854375
2752000000.0	1.478836
2752500000.0	1.4776052499999999
2753000000.0	1.47875
2753500000.0	1.47879975
2754000000.0	1.4781357499999999
2754500000.0	1.47881325
2755000000.0	1.4780360000000001
2755500000.0	1.4781535
2756000000.0	1.47786075
2756500000.0	1.47751775
2757000000.0	1.4779697500000002
2757500000.0	1.4785375
2758000000.0	1.478503
2758500000.0	1.4776550000000002
2759000000.0	1.47709675
2759500000.0	1.47692925
2760000000.0	1.4773215
2760500000.0	1.47629575
2761000000.0	1.47630025
2761500000.0	1.47757
2762000000.0	1.47789675
2762500000.0	1.4784812499999997
2763000000.0	1.4789889999999999
2763500000.0	1.47820625
2764000000.0	1.477108
2764500000.0	1.477582
2765000000.0	1.47860075
2765500000.0	1.47722925
2766000000.0	1.47811125
2766500000.0	1.47787025
2767000000.0	1.47820075
2767500000.0	1.47618525
2768000000.0	1.478334
2768500000.0	1.4788580000000002
2769000000.0	1.477826
2769500000.0	1.47782675
2770000000.0	1.4770447500000001
2770500000.0	1.4781977499999999
2771000000.0	1.4765557500000002
2771500000.0	1.4770395
2772000000.0	1.4775165
2772500000.0	1.47778375
2773000000.0	1.4780695000000001
2773500000.0	1.4774365
2774000000.0	1.477072
2774500000.0	1.4770387500000002
2775000000.0	1.4768515
2775500000.0	1.4773307500000001
2776000000.0	1.4767955
2776500000.0	1.47748825
2777000000.0	1.4770625000000002
2777500000.0	1.4780550000000001
2778000000.0	1.47766975
2778500000.0	1.4785635
2779000000.0	1.4778245
2779500000.0	1.4783374999999999
2780000000.0	1.4782479999999998
2780500000.0	1.47817875
2781000000.0	1.47824025
2781500000.0	1.4766967500000001
2782000000.0	1.4771732499999999
2782500000.0	1.4762097499999998
2783000000.0	1.475789
2783500000.0	1.4769175
2784000000.0	1.4766782500000002
2784500000.0	1.4773402500000001
2785000000.0	1.4769945
2785500000.0	1.47702125
2786000000.0	1.47699025
2786500000.0	1.4770972500000001
2787000000.0	1.4775515
2787500000.0	1.476304
2788000000.0	1.4779295000000001
