Frequency	Pixel(95-95)
2720000000.000000	1.478348
2720500000.000000	1.479016
2721000000.000000	1.479291
2721500000.000000	1.479945
2722000000.000000	1.478768
2722500000.000000	1.477957
2723000000.000000	1.477772
2723500000.000000	1.476167
2724000000.000000	1.478125
2724500000.000000	1.479650
2725000000.000000	1.479516
2725500000.000000	1.478403
2726000000.000000	1.479357
2726500000.000000	1.479749
2727000000.000000	1.480266
2727500000.000000	1.479447
2728000000.000000	1.480091
2728500000.000000	1.480237
2729000000.000000	1.480084
2729500000.000000	1.478622
2730000000.000000	1.480658
2730500000.000000	1.479395
2731000000.000000	1.480494
2731500000.000000	1.480999
2732000000.000000	1.480134
2732500000.000000	1.479243
2733000000.000000	1.478892
2733500000.000000	1.480213
2734000000.000000	1.479947
2734500000.000000	1.480157
2735000000.000000	1.478913
2735500000.000000	1.480252
2736000000.000000	1.480788
2736500000.000000	1.479152
2737000000.000000	1.479838
2737500000.000000	1.478182
2738000000.000000	1.479438
2738500000.000000	1.478727
2739000000.000000	1.479397
2739500000.000000	1.480061
2740000000.000000	1.479435
2740500000.000000	1.477993
2741000000.000000	1.478768
2741500000.000000	1.479396
2742000000.000000	1.477674
2742500000.000000	1.480024
2743000000.000000	1.479444
2743500000.000000	1.478906
2744000000.000000	1.478011
2744500000.000000	1.480369
2745000000.000000	1.479921
2745500000.000000	1.478276
2746000000.000000	1.479677
2746500000.000000	1.477432
2747000000.000000	1.477951
2747500000.000000	1.478211
2748000000.000000	1.478592
2748500000.000000	1.479285
2749000000.000000	1.477678
2749500000.000000	1.479681
2750000000.000000	1.478703
2750500000.000000	1.478632
2751000000.000000	1.477348
2751500000.000000	1.477224
2752000000.000000	1.477456
2752500000.000000	1.477648
2753000000.000000	1.477488
2753500000.000000	1.477515
2754000000.000000	1.477392
2754500000.000000	1.477763
2755000000.000000	1.478858
2755500000.000000	1.479539
2756000000.000000	1.479435
2756500000.000000	1.478712
2757000000.000000	1.478685
2757500000.000000	1.479515
2758000000.000000	1.478807
2758500000.000000	1.479208
2759000000.000000	1.480611
2759500000.000000	1.479087
2760000000.000000	1.480046
2760500000.000000	1.477352
2761000000.000000	1.478516
2761500000.000000	1.478582
2762000000.000000	1.477758
2762500000.000000	1.479005
2763000000.000000	1.479309
2763500000.000000	1.479608
2764000000.000000	1.478659
2764500000.000000	1.479650
