Frequency	Pixel(95-95)
2720000000.000000	1.477261
2720500000.000000	1.478036
2721000000.000000	1.479153
2721500000.000000	1.480115
2722000000.000000	1.480416
2722500000.000000	1.478676
2723000000.000000	1.477850
2723500000.000000	1.473270
2724000000.000000	1.478622
2724500000.000000	1.478882
2725000000.000000	1.479252
2725500000.000000	1.479005
2726000000.000000	1.480333
2726500000.000000	1.479845
2727000000.000000	1.480431
2727500000.000000	1.478298
2728000000.000000	1.478813
2728500000.000000	1.479337
2729000000.000000	1.479849
2729500000.000000	1.478882
2730000000.000000	1.479759
2730500000.000000	1.477980
2731000000.000000	1.480542
2731500000.000000	1.481737
2732000000.000000	1.479565
2732500000.000000	1.477416
2733000000.000000	1.477633
2733500000.000000	1.478919
2734000000.000000	1.478567
2734500000.000000	1.478832
2735000000.000000	1.478226
2735500000.000000	1.479889
2736000000.000000	1.479518
2736500000.000000	1.479065
2737000000.000000	1.479541
2737500000.000000	1.477143
2738000000.000000	1.478721
2738500000.000000	1.478685
2739000000.000000	1.479132
2739500000.000000	1.480441
2740000000.000000	1.478696
2740500000.000000	1.475863
2741000000.000000	1.477006
2741500000.000000	1.479490
2742000000.000000	1.478669
2742500000.000000	1.480194
2743000000.000000	1.478233
2743500000.000000	1.478133
2744000000.000000	1.477389
2744500000.000000	1.479348
2745000000.000000	1.478428
2745500000.000000	1.476478
2746000000.000000	1.478449
2746500000.000000	1.476773
2747000000.000000	1.478249
2747500000.000000	1.478561
2748000000.000000	1.479701
2748500000.000000	1.479490
2749000000.000000	1.476938
2749500000.000000	1.479878
2750000000.000000	1.479283
2750500000.000000	1.478894
2751000000.000000	1.477832
2751500000.000000	1.476229
2752000000.000000	1.476384
2752500000.000000	1.476189
2753000000.000000	1.475252
2753500000.000000	1.476898
2754000000.000000	1.477115
2754500000.000000	1.476599
2755000000.000000	1.476609
2755500000.000000	1.478129
2756000000.000000	1.478587
2756500000.000000	1.478238
2757000000.000000	1.478330
2757500000.000000	1.479402
2758000000.000000	1.478149
2758500000.000000	1.478572
2759000000.000000	1.480368
2759500000.000000	1.479862
2760000000.000000	1.481092
2760500000.000000	1.478948
2761000000.000000	1.479381
2761500000.000000	1.477876
2762000000.000000	1.477511
2762500000.000000	1.477881
2763000000.000000	1.479046
2763500000.000000	1.479261
2764000000.000000	1.477640
2764500000.000000	1.478861
2765000000.000000	1.478201
2765500000.000000	1.477794
2766000000.000000	1.476935
2766500000.000000	1.475969
2767000000.000000	1.479591
2767500000.000000	1.479277
2768000000.000000	1.478615
2768500000.000000	1.478740
2769000000.000000	1.477986
2769500000.000000	1.478825
2770000000.000000	1.477271
2770500000.000000	1.478691
2771000000.000000	1.479162
2771500000.000000	1.479682
2772000000.000000	1.479953
2772500000.000000	1.480270
2773000000.000000	1.479381
2773500000.000000	1.479484
2774000000.000000	1.479959
2774500000.000000	1.480920
2775000000.000000	1.480192
2775500000.000000	1.480058
2776000000.000000	1.479612
2776500000.000000	1.478880
2777000000.000000	1.479255
2777500000.000000	1.478877
2778000000.000000	1.478760
2778500000.000000	1.478042
2779000000.000000	1.478758
2779500000.000000	1.480257
2780000000.000000	1.478470
2780500000.000000	1.480561
2781000000.000000	1.479720
2781500000.000000	1.481379
2782000000.000000	1.479974
2782500000.000000	1.481721
2783000000.000000	1.480675
2783500000.000000	1.481227
2784000000.000000	1.479682
2784500000.000000	1.478425
2785000000.000000	1.481695
2785500000.000000	1.479563
2786000000.000000	1.480012
2786500000.000000	1.478648
2787000000.000000	1.479419
2787500000.000000	1.478067
2788000000.000000	1.478033
2788500000.000000	1.477966
2789000000.000000	1.480843
2789500000.000000	1.478723
2790000000.000000	1.480156
2790500000.000000	1.481111
2791000000.000000	1.481102
2791500000.000000	1.481222
2792000000.000000	1.481230
2792500000.000000	1.480250
2793000000.000000	1.480313
2793500000.000000	1.480308
2794000000.000000	1.479274
2794500000.000000	1.480329
2795000000.000000	1.478775
2795500000.000000	1.480815
2796000000.000000	1.480378
2796500000.000000	1.479463
2797000000.000000	1.480886
2797500000.000000	1.480003
2798000000.000000	1.478872
2798500000.000000	1.478066
2799000000.000000	1.477475
2799500000.000000	1.476866
2800000000.000000	1.479105
2800500000.000000	1.480512
2801000000.000000	1.479701
2801500000.000000	1.480527
2802000000.000000	1.480335
2802500000.000000	1.480029
2803000000.000000	1.478980
2803500000.000000	1.477791
2804000000.000000	1.479434
2804500000.000000	1.476422
2805000000.000000	1.476871
2805500000.000000	1.479357
2806000000.000000	1.477959
2806500000.000000	1.477382
2807000000.000000	1.478649
2807500000.000000	1.478045
2808000000.000000	1.477150
2808500000.000000	1.473755
2809000000.000000	1.475124
2809500000.000000	1.475921
2810000000.000000	1.473982
2810500000.000000	1.471323
2811000000.000000	1.473545
2811500000.000000	1.474402
2812000000.000000	1.474669
2812500000.000000	1.474576
2813000000.000000	1.473816
2813500000.000000	1.473680
2814000000.000000	1.474017
2814500000.000000	1.475057
2815000000.000000	1.475869
2815500000.000000	1.476901
2816000000.000000	1.479083
2816500000.000000	1.477433
2817000000.000000	1.476125
2817500000.000000	1.473224
2818000000.000000	1.469670
2818500000.000000	1.463137
2819000000.000000	1.465880
2819500000.000000	1.470107
2820000000.000000	1.470139
2820500000.000000	1.465264
2821000000.000000	1.464405
2821500000.000000	1.468159
2822000000.000000	1.468508
2822500000.000000	1.466800
2823000000.000000	1.461283
2823500000.000000	1.465030
2824000000.000000	1.471413
