Frequency	Pixel(95-95)
2720000000.000000	1.479083
2720500000.000000	1.479811
2721000000.000000	1.480008
2721500000.000000	1.479670
2722000000.000000	1.479815
2722500000.000000	1.479156
2723000000.000000	1.478251
2723500000.000000	1.478540
2724000000.000000	1.479431
2724500000.000000	1.480125
2725000000.000000	1.479483
2725500000.000000	1.479398
2726000000.000000	1.479734
2726500000.000000	1.479998
2727000000.000000	1.480326
2727500000.000000	1.479648
2728000000.000000	1.479965
2728500000.000000	1.479764
2729000000.000000	1.479619
2729500000.000000	1.479188
2730000000.000000	1.479853
2730500000.000000	1.479549
2731000000.000000	1.480024
2731500000.000000	1.479948
2732000000.000000	1.479629
2732500000.000000	1.480117
2733000000.000000	1.480151
2733500000.000000	1.480736
2734000000.000000	1.480707
2734500000.000000	1.480746
2735000000.000000	1.480488
2735500000.000000	1.480069
2736000000.000000	1.480912
2736500000.000000	1.479883
2737000000.000000	1.480358
2737500000.000000	1.479156
2738000000.000000	1.478893
2738500000.000000	1.479365
2739000000.000000	1.479773
2739500000.000000	1.480602
2740000000.000000	1.479887
2740500000.000000	1.479697
2741000000.000000	1.478768
2741500000.000000	1.479341
2742000000.000000	1.479093
2742500000.000000	1.479881
2743000000.000000	1.479426
2743500000.000000	1.478912
2744000000.000000	1.479073
2744500000.000000	1.479372
2745000000.000000	1.479280
2745500000.000000	1.480188
2746000000.000000	1.480379
2746500000.000000	1.479273
2747000000.000000	1.479815
2747500000.000000	1.480250
2748000000.000000	1.480188
2748500000.000000	1.479347
2749000000.000000	1.478436
2749500000.000000	1.479619
2750000000.000000	1.479988
2750500000.000000	1.479895
2751000000.000000	1.479374
2751500000.000000	1.479315
2752000000.000000	1.479325
2752500000.000000	1.480286
2753000000.000000	1.479573
2753500000.000000	1.479179
2754000000.000000	1.478982
2754500000.000000	1.478823
2755000000.000000	1.479906
2755500000.000000	1.480204
2756000000.000000	1.480143
2756500000.000000	1.480174
2757000000.000000	1.478964
2757500000.000000	1.479982
2758000000.000000	1.479694
2758500000.000000	1.479809
2759000000.000000	1.479996
2759500000.000000	1.480440
2760000000.000000	1.480869
2760500000.000000	1.479363
2761000000.000000	1.480359
2761500000.000000	1.479790
2762000000.000000	1.479774
2762500000.000000	1.479773
2763000000.000000	1.479142
2763500000.000000	1.480251
2764000000.000000	1.479434
2764500000.000000	1.479930
2765000000.000000	1.479432
2765500000.000000	1.480343
2766000000.000000	1.479428
2766500000.000000	1.479868
2767000000.000000	1.481344
2767500000.000000	1.480847
2768000000.000000	1.479828
2768500000.000000	1.479300
2769000000.000000	1.479278
2769500000.000000	1.479593
2770000000.000000	1.479589
2770500000.000000	1.480015
2771000000.000000	1.479373
2771500000.000000	1.480079
2772000000.000000	1.480607
2772500000.000000	1.480414
2773000000.000000	1.480392
2773500000.000000	1.480068
2774000000.000000	1.480032
2774500000.000000	1.481271
2775000000.000000	1.481008
2775500000.000000	1.480798
2776000000.000000	1.481165
2776500000.000000	1.480826
2777000000.000000	1.480196
2777500000.000000	1.480533
2778000000.000000	1.480349
2778500000.000000	1.480078
2779000000.000000	1.479781
2779500000.000000	1.480438
2780000000.000000	1.479980
2780500000.000000	1.480259
2781000000.000000	1.480085
2781500000.000000	1.481057
2782000000.000000	1.480308
2782500000.000000	1.480548
2783000000.000000	1.480374
2783500000.000000	1.479914
2784000000.000000	1.479517
2784500000.000000	1.479730
2785000000.000000	1.479716
2785500000.000000	1.479687
2786000000.000000	1.480623
2786500000.000000	1.479359
2787000000.000000	1.479909
2787500000.000000	1.479553
2788000000.000000	1.478664
2788500000.000000	1.479202
2789000000.000000	1.479815
2789500000.000000	1.479311
2790000000.000000	1.479955
2790500000.000000	1.479435
2791000000.000000	1.480318
2791500000.000000	1.480616
2792000000.000000	1.480965
2792500000.000000	1.479546
2793000000.000000	1.480147
2793500000.000000	1.480590
