frequency_Hz,frequency_GHz,y_raw,y_norm,y_smooth,baseline_raw,y_fit,y_model,residual
2790000000.0,2.79,1.4772558,0.8927836151260939,0.8874123926339615,1.476933344127393,0.9996069788358435,0.9999471594162502,-0.0003401805804067459
2790500000.0,2.7905,1.4773808000000002,0.899450637367288,0.9045182746446341,1.476941936244231,0.9996857462235308,0.999944951354209,-0.0002592051306782306
2791000000.0,2.791,1.4771459999999998,0.8869273027894278,0.9064674926000379,1.476950481235831,0.9995210834295184,0.999942576576407,-0.0004214931468885519
2791500000.0,2.7915,1.4777026,0.9166142194249871,0.8992683938813927,1.4769589791021924,0.999891957643698,0.9999400160017187,-4.805835802068614e-05
2792000000.0,2.792,1.4777594,0.9196437143313863,0.8889293258699165,1.4769674298433153,0.9999246702505487,0.9999372475411706,-1.2577290621984538e-05
2792500000.0,2.7925,1.476501,0.8525254680249201,0.8925898962807146,1.4769758334592,0.9990674904644427,0.999934245482787,-0.0008667550183443229
2793000000.0,2.793,1.4766608,0.8610485892580545,0.8959347442252763,1.4769841899498464,0.9991699652442151,0.9999309797195955,-0.0007610144753804615
2793500000.0,2.7935,1.4779488,0.9297455864312314,0.8980694843407058,1.4769924993152546,1.0000358533827314,0.9999274147722912,0.00010843861044018688
2794000000.0,2.794,1.47791,0.9276761427275669,0.8976871724644478,1.4770007615554244,1.000004005856004,0.9999235085402304,8.049731577364216e-05
2794500000.0,2.7945,1.4772948,0.8948637260653386,0.9088720229580609,1.4770089766703558,0.9995821809803374,0.9999192106889009,-0.00033702970856352987
2795000000.0,2.795,1.4773592,0.8982985759240016,0.9074104269687557,1.4770171446600489,0.9996202279731976,0.9999144605449615,-0.00029423257176386386
2795500000.0,2.7955,1.4768934000000002,0.8734545842444605,0.8904928378286502,1.4770252655245035,0.9992995610982564,0.9999091843152995,-0.0006096232170431648
2796000000.0,2.796,1.4778034,0.92199050616028,0.8922241163106912,1.4770333392637198,0.9999098220082157,0.9999032913645868,6.530643628877009e-06
2796500000.0,2.7965,1.4773326,0.8968798335910779,0.901252245718574,1.4770413658776977,0.9995858377645388,0.9998966691605833,-0.0003108313960444864
2797000000.0,2.797,1.4770382000000002,0.8811776628086473,0.9103525983145777,1.4770493453664377,0.9993812432173197,0.9998891763012032,-0.0005079330838835272
2797500000.0,2.7975,1.4781972,0.9429942930289179,0.9309140412452124,1.4770572777299393,1.0001600648399152,0.9998806327261691,0.0002794321137460365
2798000000.0,2.798,1.4779626,0.9304816256866498,0.9330987926859247,1.4770651629682021,0.9999959941439936,0.9998708057078629,0.00012518843613074093
2798500000.0,2.7985,1.47815,0.9404768254306448,0.9257571486063191,1.477073001081227,1.0001174826394306,0.9998593893632468,0.0002580932761837573
2799000000.0,2.799,1.47822,0.9442103578857097,0.9030704321545964,1.4770807920690134,1.0001595692416954,0.999845973954457,0.0003135952872383996
2799500000.0,2.7995,1.4764681999999998,0.8507760413888182,0.8742131124337655,1.4770885359315615,0.9989690689244873,0.9998299986099968,-0.0008609296855094373
2800000000.0,2.8,1.4760121999999998,0.8264547442529715,0.8702944503359961,1.4770962326688712,0.9986553384593378,0.9998106762060701,-0.0011553377467322656
2800500000.0,2.8005,1.4764991999999997,0.8524294629046265,0.8658521701243387,1.4771038822809426,0.9989796643363257,0.9997868696729098,-0.0008072053365840715
2801000000.0,2.801,1.4774612,0.9037388660728117,0.8796004358327094,1.477111484767776,0.9996253957456266,0.9997568797389649,-0.0001314839933382883
2801500000.0,2.8015,1.4780767999999995,0.936572617206177,0.8966376734897163,1.4771190401293708,1.0000367852056382,0.9997180628097131,0.00031872239592511953
2802000000.0,2.802,1.477038,0.8811669955730552,0.9088352648648667,1.4771265483657272,0.9993288745781854,0.9996661033240369,-0.0003372287458515144
2802500000.0,2.8025,1.4776802,0.9154194890393678,0.9086059885675352,1.4771340094768453,0.999758321987447,0.9995935337949488,0.00016478819249821086
2803000000.0,2.803,1.476797,0.8683129766920404,0.9092287057618,1.4771414234627251,0.9991557579037105,0.9994864843467647,-0.00033072644305420784
2803500000.0,2.8035,1.4777714,0.9202837484665347,0.9068178643408806,1.4771487903233664,0.9998100208977483,0.9993169000854045,0.0004931208123437614
2804000000.0,2.804,1.4771481999999998,0.8870446423808701,0.8678432950766939,1.4771561100587696,0.9993834326509865,0.999022309499557,0.0003611231514295543
2804500000.0,2.8045,1.4767491999999998,0.8657635073870027,0.7967496332848651,1.4771633826689343,0.9991085651205488,0.9984531244286325,0.0006554406919162536
2805000000.0,2.805,1.4743922,0.7400501360072168,0.740425844356675,1.4771706081538611,0.9975090353198373,0.9973119615892311,0.00019707373060617872
2805500000.0,2.8055,1.4713256,0.5764894127686444,0.7017071040325192,1.4771777865135491,0.995429471063839,0.9959701183609829,-0.0005406472971438703
