pair_id,left_dip_id_sorted,right_dip_id_sorted,left_center_x1_GHz,right_center_x1_GHz,left_center_x1_err_MHz,right_center_x1_err_MHz,pair_center_GHz,pair_center_minus_D_eff_MHz,splitting_GHz,splitting_MHz,zeeman_half_MHz,left_contrast,right_contrast,D_eff_GHz
1,1,8,2.8085002119444917,2.9327116200287633,0.09413442828116249,0.09896531545361928,2.8706059159866273,-0.9383571892191966,0.12421140808427156,124.21140808427155,62.10570404213578,0.011304141185981687,0.010956770149146698,2.8715442731758465
2,2,7,2.8194271058175095,2.9231686338118767,0.036790164887484024,0.05494153511779797,2.8712978698146934,-0.24640336115311356,0.1037415279943672,103.7415279943672,51.8707639971836,0.02937648315047859,0.019723424479108836,2.8715442731758465
3,3,6,2.8350738731190126,2.908739959809738,0.06939864739999078,0.0755593590360074,2.8719069164643756,0.36264328852908534,0.0736660866907255,73.66608669072549,36.833043345362746,0.015452423740543666,0.014328959118860124,2.8715442731758465
4,4,5,2.8456665621662807,2.8990662187091027,0.0426611367460202,0.04986782049036669,2.8723663904376915,0.8221172618450012,0.05339965654282208,53.399656542822086,26.699828271411043,0.025472664671212758,0.021566250701445838,2.8715442731758465
