Frequency	Pixel(95-95)
2720000000.000000	1.484210
2720500000.000000	1.483918
2721000000.000000	1.484301
2721500000.000000	1.483911
2722000000.000000	1.483613
2722500000.000000	1.483877
2723000000.000000	1.483655
2723500000.000000	1.483427
2724000000.000000	1.483578
2724500000.000000	1.483430
2725000000.000000	1.483331
2725500000.000000	1.483316
2726000000.000000	1.483092
2726500000.000000	1.482759
2727000000.000000	1.483221
2727500000.000000	1.483916
2728000000.000000	1.483782
2728500000.000000	1.482766
2729000000.000000	1.483727
2729500000.000000	1.482930
2730000000.000000	1.483710
2730500000.000000	1.482410
2731000000.000000	1.483129
2731500000.000000	1.483661
2732000000.000000	1.482717
2732500000.000000	1.483203
2733000000.000000	1.484084
2733500000.000000	1.483515
2734000000.000000	1.483212
2734500000.000000	1.482982
2735000000.000000	1.483325
2735500000.000000	1.483859
2736000000.000000	1.483466
2736500000.000000	1.483766
2737000000.000000	1.483703
2737500000.000000	1.483472
2738000000.000000	1.483523
2738500000.000000	1.482391
2739000000.000000	1.482601
2739500000.000000	1.482612
2740000000.000000	1.482939
2740500000.000000	1.484024
2741000000.000000	1.482927
2741500000.000000	1.483452
2742000000.000000	1.482729
2742500000.000000	1.482805
2743000000.000000	1.482851
2743500000.000000	1.483145
2744000000.000000	1.482663
2744500000.000000	1.483605
2745000000.000000	1.484102
2745500000.000000	1.483386
2746000000.000000	1.483305
2746500000.000000	1.482561
2747000000.000000	1.482470
2747500000.000000	1.482540
2748000000.000000	1.482749
2748500000.000000	1.483626
2749000000.000000	1.481913
2749500000.000000	1.482757
2750000000.000000	1.483150
2750500000.000000	1.483112
2751000000.000000	1.483348
2751500000.000000	1.483734
2752000000.000000	1.483916
2752500000.000000	1.482240
2753000000.000000	1.482847
2753500000.000000	1.482182
2754000000.000000	1.483528
2754500000.000000	1.484024
2755000000.000000	1.482890
2755500000.000000	1.483837
2756000000.000000	1.483914
2756500000.000000	1.483944
2757000000.000000	1.483440
2757500000.000000	1.483972
2758000000.000000	1.483729
2758500000.000000	1.483377
2759000000.000000	1.483133
2759500000.000000	1.483150
2760000000.000000	1.483068
2760500000.000000	1.482684
2761000000.000000	1.482371
2761500000.000000	1.483462
2762000000.000000	1.482636
2762500000.000000	1.482587
2763000000.000000	1.483443
2763500000.000000	1.483146
2764000000.000000	1.483156
2764500000.000000	1.484088
2765000000.000000	1.483249
2765500000.000000	1.483105
2766000000.000000	1.483558
2766500000.000000	1.483718
2767000000.000000	1.483002
2767500000.000000	1.483510
2768000000.000000	1.483767
2768500000.000000	1.483574
2769000000.000000	1.482980
2769500000.000000	1.483654
2770000000.000000	1.483252
2770500000.000000	1.483960
2771000000.000000	1.484643
2771500000.000000	1.484462
2772000000.000000	1.484000
2772500000.000000	1.483426
2773000000.000000	1.484344
2773500000.000000	1.483705
2774000000.000000	1.483262
2774500000.000000	1.484046
2775000000.000000	1.484144
2775500000.000000	1.483770
2776000000.000000	1.483853
2776500000.000000	1.483637
2777000000.000000	1.483739
2777500000.000000	1.483127
2778000000.000000	1.482865
2778500000.000000	1.483025
2779000000.000000	1.482608
2779500000.000000	1.483783
2780000000.000000	1.482667
2780500000.000000	1.482866
2781000000.000000	1.483190
2781500000.000000	1.483215
2782000000.000000	1.483702
2782500000.000000	1.483736
2783000000.000000	1.484321
2783500000.000000	1.484017
2784000000.000000	1.483940
2784500000.000000	1.483203
2785000000.000000	1.483678
2785500000.000000	1.483476
2786000000.000000	1.483589
2786500000.000000	1.484230
2787000000.000000	1.483833
2787500000.000000	1.483674
2788000000.000000	1.483961
2788500000.000000	1.484016
2789000000.000000	1.483594
2789500000.000000	1.483586
2790000000.000000	1.483775
2790500000.000000	1.483874
2791000000.000000	1.483699
2791500000.000000	1.483215
2792000000.000000	1.483799
2792500000.000000	1.483775
2793000000.000000	1.483451
2793500000.000000	1.483423
2794000000.000000	1.483766
2794500000.000000	1.483828
2795000000.000000	1.482889
2795500000.000000	1.482882
2796000000.000000	1.483250
2796500000.000000	1.484532
2797000000.000000	1.484470
2797500000.000000	1.484325
2798000000.000000	1.483531
2798500000.000000	1.483629
2799000000.000000	1.482900
2799500000.000000	1.482393
2800000000.000000	1.484026
2800500000.000000	1.483731
2801000000.000000	1.482928
2801500000.000000	1.483112
2802000000.000000	1.482869
2802500000.000000	1.484083
2803000000.000000	1.483284
2803500000.000000	1.482644
2804000000.000000	1.482525
2804500000.000000	1.483118
2805000000.000000	1.482596
2805500000.000000	1.480619
2806000000.000000	1.477829
2806500000.000000	1.477824
2807000000.000000	1.479987
2807500000.000000	1.480232
2808000000.000000	1.479288
2808500000.000000	1.476782
2809000000.000000	1.478173
