frequency_Hz,frequency_GHz,y_raw,y_norm,y_smooth,baseline_raw,y_fit,y_model,residual
2790000000.0,2.79,1.4773608571428571,0.840748826630308,0.8353037214582942,1.478260513148026,0.9989030267286733,0.9999523151538116,-0.001049288425138295
2790500000.0,2.7905,1.4774227142857144,0.8440426292607901,0.8496565084892582,1.4782681145705578,0.9989397141401232,0.9999505291064376,-0.0010108149663143884
2791000000.0,2.791,1.4774690000000004,0.8465072760328024,0.8609057156474549,1.478275677947428,0.9989658985240278,0.9999486249992521,-0.0009827264752242382
2791500000.0,2.7915,1.4781602857142857,0.8833172319886291,0.8694251584505867,1.478283203278636,0.9994282120686989,0.9999465911677338,-0.0005183790990348491
2792000000.0,2.792,1.4782311428571429,0.88709027149144,0.8755886524163542,1.4782906905641822,0.9994710585212994,0.9999444143742523,-0.00047335585295293914
2792500000.0,2.7925,1.477992285714285,0.8743714770383846,0.8781353618754801,1.4782981398040662,0.9993045253225735,0.9999420795345443,-0.0006375542119707589
2793000000.0,2.793,1.477948,0.8720133273491633,0.8787927854252071,1.4783055509982883,0.9992695730675105,0.9999395693852118,-0.0006699963177012602
2793500000.0,2.7935,1.478233142857143,0.8871967685741837,0.8848011110997438,1.4783129241468482,0.9994573788737559,0.9999368640768898,-0.0004794852031339003
2794000000.0,2.794,1.4782021428571426,0.8855460637916862,0.9006505048616456,1.4783202592497466,0.9994314602858136,0.9999339406730129,-0.0005024803871992445
2794500000.0,2.7945,1.478835,0.9192447835446202,0.925066920441851,1.4783275563069829,0.9998544078032156,0.9999307725277019,-7.636472448635523e-05
2795000000.0,2.795,1.479604285714286,0.9602081257273679,0.9476967931238316,1.478334815318557,1.0003696170896101,0.9999273285074655,0.0004422885821446787
2795500000.0,2.7955,1.479571142857143,0.958443316927661,0.951234577475405,1.4783420362844693,1.0003423227999155,0.9999235720091972,0.0004187507907182919
2796000000.0,2.796,1.4796647142857144,0.9634258590130279,0.9420270583598565,1.4783492192047196,1.0004007259984726,0.9999194597097453,0.00048126628872735555
2796500000.0,2.7965,1.4790370000000002,0.9300009889014365,0.929905885755185,1.478356364079308,0.9999714957481574,0.9999149399578532,5.655579030416913e-05
2797000000.0,2.797,1.477997714285714,0.8746605405486939,0.913193845864814,1.4783634709082345,0.9992640347729749,0.9999099506839324,-0.0006459159109575285
2797500000.0,2.7975,1.4784034285714287,0.8962642344761033,0.903078269527067,1.478370539691499,0.9995335561343618,0.9999044166512904,-0.0003708605169285839
2798000000.0,2.798,1.479091,0.9328764101354213,0.9012463813960266,1.4783775704291013,0.9999936604959384,0.9998982457952326,9.541470070584257e-05
2798500000.0,2.7985,1.4784298571428571,0.897671517355168,0.9043967060458317,1.478384563121042,0.9995419428344336,0.9998913242792727,-0.00034938144483909195
2799000000.0,2.799,1.4786099999999998,0.9072638617362931,0.9128468906193719,1.4783915177673204,0.9996590318208433,0.9998835097164354,-0.00022447789559210118
2799500000.0,2.7995,1.4787571428571429,0.9150990042522242,0.9100024569409886,1.4783984343679368,0.9997538348900844,0.9998746217171596,-0.00012078682707516997
2800000000.0,2.8,1.478401,0.8961349165899154,0.9031781475888963,1.4784053129228916,0.9995084044415601,0.9998644284617872,-0.0003560240202271636
2800500000.0,2.8005,1.4788481428571427,0.9199446215169139,0.9069838541003903,1.4784121534321841,0.9998060800254313,0.9998526272259015,-4.65472004702594e-05
2801000000.0,2.801,1.4785102857142858,0.9019542214682413,0.9130663062230524,1.4784189558958147,0.9995730654377517,0.99983881547125,-0.00026575003349826876
2801500000.0,2.8015,1.4784887142857142,0.9008055743615287,0.9138477129256942,1.4784257203137834,0.9995539082919663,0.999822446793227,-0.00026853850126062895
2802000000.0,2.802,1.4789904285714286,0.9275211282604693,0.908779979760229,1.47843244668609,0.9998885503904316,0.9998027617680583,8.57886223732951e-05
2802500000.0,2.8025,1.479024857142857,0.9293543994704969,0.908600838099717,1.478439135012735,0.9999073027117102,0.9997786756494994,0.00012862706221083986
2803000000.0,2.803,1.4781247142857143,0.8814231053027463,0.9108634894773006,1.4784457852937178,0.9992942584938341,0.9997485887199409,-0.0004543302261067472
2803500000.0,2.8035,1.4782337142857145,0.8872271963121172,0.9062394612261366,1.4784523975290385,0.999363478960649,0.9997100511667024,-0.000346572206053386
2804000000.0,2.804,1.479151,0.936071322617649,0.8999699312039549,1.4784589717186973,0.9999791656098819,0.9996591386490136,0.0003200269608683026
2804500000.0,2.8045,1.4783617142857142,0.8940430096075,0.8996002868768791,1.4784655078626943,0.9994411510197768,0.9995892139669048,-0.0001480629471279915
2805000000.0,2.805,1.4781667142857144,0.8836595440403044,0.9076395981970581,1.4784720059610292,0.9993049298579795,0.9994882845477087,-0.00018335468972918711
2805500000.0,2.8055,1.4782964285714286,0.890566640549476,0.9047949998664142,1.4784784660137023,0.9993882556130202,0.9993328647344467,5.539087857353575e-05
2806000000.0,2.806,1.4779932857142857,0.874424725579786,0.8491204391446556,1.4784848880207133,0.9991789786712858,0.9990723646375426,0.0001066140337432353
2806500000.0,2.8065,1.4773161428571429,0.838367856137607,0.7644143916745589,1.4784912719820622,0.9987168922970885,0.9985868130753593,0.00013007922172914022
2807000000.0,2.807,1.4750734285714286,0.7189465917129699,0.6846004921982609,1.4784976178977494,0.9971964596208749,0.997592254973162,-0.00039579535228706497
2807500000.0,2.8075,1.4710285714285714,0.5035638488045415,0.6325399168947028,1.4785039257677743,0.9944577650402558,0.9958749751848741,-0.0014172101446182639
2808000000.0,2.808,1.471603142857143,0.5341589392890367,0.6223412570258056,1.4785101955921374,0.9948419731257642,0.9955173348890978,-0.000675361763333604
2808500000.0,2.8085,1.4744240000000002,0.6843654675602001,0.6085275579642367,1.4785164273708387,0.9967447446879362,0.996716945292022,2.7799395914129832e-05
2809000000.0,2.809,1.4751347142857143,0.7222099666055184,0.6215938345499352,1.478522621103878,0.997221026479746,0.9969053758450798,0.00031565063466620913
2809500000.0,2.8095,1.4743588571428572,0.6808967054366417,0.6615242472353495,1.4785287767912552,0.9966923816604008,0.9957961033561361,0.0008962783042646416
2810000000.0,2.81,1.4714218571428572,0.5245057394320446,0.6716099556528523,1.4785348944329701,0.994702802540099,0.9946785746047453,2.4227935353726693e-05
2810500000.0,2.8105,1.473777,0.6499136612935947,0.6440655751999607,1.4785409740290236,0.996290817073777,0.9958819619811173,0.0004088550926596435
2811000000.0,2.811,1.475062,0.7183380369544532,0.6111705231354361,1.478547015579415,0.9971554178554467,0.996670374762781,0.00048504309266572676
2811500000.0,2.8115,1.473805857142857,0.6514502620588474,0.6085690174036761,1.4785530190841443,0.996302208388753,0.9960299089108662,0.0002722994778868726
2812000000.0,2.812,1.4717067142857143,0.5396739667880983,0.6350013694128209,1.4785589845432117,0.994879160359779,0.994439980840182,0.0004391795195969328
2812500000.0,2.8125,1.4722454285714286,0.568359716717732,0.6483856883068457,1.478564911956617,0.9952393433741318,0.9952028727561759,3.6470617955863815e-05
2813000000.0,2.813,1.4752554285714286,0.7286378262423611,0.6745485704248155,1.4785708013243606,0.9972701340139285,0.9971407981668593,0.00012933584706920076
2813500000.0,2.8135,1.476369,0.7879338805254448,0.7271335302508148,1.4785766526464421,0.9980189568078482,0.9981521144429848,-0.00013315763513654932
2814000000.0,2.814,1.4763921428571432,0.7891662039114569,0.7821302176119604,1.4785824659228615,0.9980306773496715,0.9985918699686092,-0.0005611926189376115
2814500000.0,2.8145,1.4757351428571428,0.7541819122311448,0.8092717269114076,1.478588241153619,0.9975826535006632,0.9987616855436856,-0.0011790320430223877
2815000000.0,2.815,1.47662,0.8012992644093925,0.8006673619601965,1.4785939783387148,0.998176935249184,0.9987748068777323,-0.0005978716285482966
2815500000.0,2.8155,1.476912142857143,0.81685544542401,0.8050197798407834,1.4785996774781482,0.9983705720717033,0.9986577118936258,-0.00028713982192252185
2816000000.0,2.816,1.476676428571429,0.8043040035295889,0.819885343409742,1.47860533857192,0.9982074109089097,0.9983802615055407,-0.00017285059663096902
2816500000.0,2.8165,1.4754799999999997,0.7405959272472205,0.7569367092183659,1.4786109616200296,0.9973948531093598,0.9978341946160955,-0.00043934150673563543
2817000000.0,2.817,1.4753452857142857,0.7334225880312074,0.6090253676116617,1.4786165466224774,0.9973000219602067,0.9967363966917829,0.0005636252684237952
2817500000.0,2.8175,1.472306142857143,0.5715926638723589,0.4827271709721482,1.478622093579263,0.9952418965723535,0.9944189407053491,0.0008229558670044268
2818000000.0,2.818,1.4651535714285713,0.19072866825396959,0.4142663413006055,1.478627602490387,0.9904032483561355,0.9906604753403968,-0.0002572269842613384
2818500000.0,2.8185,1.4652204285714288,0.19428871359131678,0.3508203255576806,1.4786330733558488,0.9904447773259053,0.9905781308812922,-0.00013335355538690585
2819000000.0,2.819,1.4701391428571426,0.4562030747228848,0.2600270510493319,1.4786385061756486,0.9937660283831223,0.9931495956490893,0.0006164327340330011
2819500000.0,2.8195,1.4696844285714286,0.4319902022683676,0.22998226135324074,1.4786439009497867,0.9934550317874947,0.9932797763113806,0.00017525547611407788
2820000000.0,2.82,1.4641081428571423,0.13506112171853032,0.2703605940508512,1.4786492576782626,0.9896820732332435,0.9906136177726971,-0.0009315445394535438
2820500000.0,2.8205,1.462558857142857,0.052563917266976685,0.2947479979025756,1.4786545763610763,0.9886312582290662,0.9886978137527047,-6.655552363854511e-05
2821000000.0,2.821,1.4675731428571428,0.31956731756667894,0.23159993689207176,1.4786598569982283,0.9920171719725022,0.9916239542300707,0.0003932177424315064
2821500000.0,2.8215,1.4696718571428575,0.43132079203401924,0.20675522784925332,1.4786650995897186,0.9934322915600519,0.9930708495918664,0.0003614419681854386
2822000000.0,2.822,1.467554,0.31854798834616604,0.24648242671352247,1.4786703041355467,0.9919972234809742,0.9913734416159776,0.0006237818649965643
2822500000.0,2.8225,1.461571714285714,0.0,0.28657508773742024,1.4786754706357126,0.987950028835943,0.9880997815344703,-0.00014975269852735007
2823000000.0,2.823,1.466618142857143,0.26871496055804317,0.3227964118583915,1.4786805990902168,0.9913577260969574,0.9905894156300495,0.00076831046690784
2823500000.0,2.8235,1.4712091428571428,0.5131790139891227,0.40911424031634475,1.478685689499059,0.9944575803039043,0.9947585277081481,-0.00030094740424380095
