pair_id,left_dip_id_sorted,right_dip_id_sorted,left_center_x1_GHz,right_center_x1_GHz,left_center_x1_err_MHz,right_center_x1_err_MHz,pair_center_GHz,pair_center_minus_D_eff_MHz,splitting_GHz,splitting_MHz,zeeman_half_MHz,left_contrast,right_contrast,D_eff_GHz
1,1,8,2.8099673061567714,2.931333536514859,0.05987319673104626,0.07211432122519798,2.8706504213358155,-0.838336210025048,0.1213662303580878,121.3662303580878,60.6831151790439,0.013050141512129642,0.010921963123277407,2.8714887575458405
2,2,7,2.8204116833971913,2.922067015385335,0.027679170857444837,0.039661948572254704,2.871239349391263,-0.24940815457741294,0.1016553319881437,101.6553319881437,50.82766599407185,0.028593923470219433,0.019856732550331622,2.8714887575458405
3,3,6,2.834684609860815,2.908968411569067,0.055276518209723714,0.06200651464720854,2.871826510714941,0.33775316910045206,0.0742838017082521,74.2838017082521,37.14190085412605,0.014232102387914319,0.012587260655490823,2.8714887575458405
4,4,5,2.844775145116831,2.899702352365852,0.030370667002816137,0.034480186410801805,2.872238748741341,0.7499911955006766,0.054927207249021226,54.92720724902122,27.46360362451061,0.02626200977230141,0.02299316557676285,2.8714887575458405
