Frequency	Pixel(95-95)
2720000000.0	1.4763941999999999
2720500000.0	1.477674
2721000000.0	1.4781874
2721500000.0	1.4778
2722000000.0	1.4774216
2722500000.0	1.4780094
2723000000.0	1.4785388
2723500000.0	1.4776418
2724000000.0	1.4768912
2724500000.0	1.4783283999999999
2725000000.0	1.4778296000000002
2725500000.0	1.4781746000000002
2726000000.0	1.4783110000000002
2726500000.0	1.4775318
2727000000.0	1.4781625999999999
2727500000.0	1.4779158000000001
2728000000.0	1.4776996
2728500000.0	1.4779516000000001
2729000000.0	1.4775475999999998
2729500000.0	1.477507
2730000000.0	1.4784148
2730500000.0	1.478808
2731000000.0	1.4785084
2731500000.0	1.4782448000000001
2732000000.0	1.4786139999999999
2732500000.0	1.4774923999999998
2733000000.0	1.478372
2733500000.0	1.4782448000000001
2734000000.0	1.4777246000000002
2734500000.0	1.478255
2735000000.0	1.477685
2735500000.0	1.478429
2736000000.0	1.4784606
2736500000.0	1.4784092000000002
2737000000.0	1.4780538
2737500000.0	1.4784946
2738000000.0	1.4780964
2738500000.0	1.478234
2739000000.0	1.4764038
2739500000.0	1.4784712
2740000000.0	1.4788734000000001
2740500000.0	1.4775711999999999
2741000000.0	1.4776102
2741500000.0	1.4774242000000002
2742000000.0	1.4790494
2742500000.0	1.4777832
2743000000.0	1.4786002
2743500000.0	1.4785856000000002
2744000000.0	1.4786158
2744500000.0	1.4786606
2745000000.0	1.4786504
2745500000.0	1.4783925999999998
2746000000.0	1.478278
2746500000.0	1.4778824
2747000000.0	1.4762765999999998
2747500000.0	1.4765542
2748000000.0	1.4789637999999998
2748500000.0	1.4784030000000001
2749000000.0	1.4779652
2749500000.0	1.4770922
2750000000.0	1.4786350000000001
2750500000.0	1.4774354
2751000000.0	1.4790078
2751500000.0	1.4781206000000002
2752000000.0	1.4778758
2752500000.0	1.47855
2753000000.0	1.4787186
2753500000.0	1.4788964
2754000000.0	1.4789302000000002
2754500000.0	1.4789586
2755000000.0	1.4786
2755500000.0	1.4785732
2756000000.0	1.4779748
2756500000.0	1.477868
2757000000.0	1.4780174000000001
2757500000.0	1.4777604
2758000000.0	1.4781198
2758500000.0	1.4786304
2759000000.0	1.4780744000000001
2759500000.0	1.4779544000000002
2760000000.0	1.4784038
2760500000.0	1.4769306
2761000000.0	1.4778303999999998
2761500000.0	1.4773128
2762000000.0	1.4784631999999998
2762500000.0	1.4777736
2763000000.0	1.4774042
2763500000.0	1.4778272000000001
2764000000.0	1.477907
2764500000.0	1.4774816000000002
2765000000.0	1.477956
2765500000.0	1.4793789999999998
2766000000.0	1.4800362000000002
2766500000.0	1.478707
2767000000.0	1.4773470000000002
2767500000.0	1.4775298
2768000000.0	1.4773158
2768500000.0	1.4784324
2769000000.0	1.4788932000000001
2769500000.0	1.4776487999999999
2770000000.0	1.4781796000000003
2770500000.0	1.4780030000000002
2771000000.0	1.4775281999999998
2771500000.0	1.477129
2772000000.0	1.4779698
2772500000.0	1.4793578
2773000000.0	1.4784958
2773500000.0	1.4775673999999999
2774000000.0	1.4758884
2774500000.0	1.4778802
2775000000.0	1.4777448
2775500000.0	1.4767438
2776000000.0	1.47803
2776500000.0	1.4782352
2777000000.0	1.4785316
2777500000.0	1.4784822000000002
2778000000.0	1.4781635999999998
2778500000.0	1.4781548
2779000000.0	1.4783858
2779500000.0	1.4783582
2780000000.0	1.4789206
2780500000.0	1.4793212
2781000000.0	1.4788181999999999
2781500000.0	1.477878
2782000000.0	1.4778912000000002
2782500000.0	1.4772186
2783000000.0	1.4775488
2783500000.0	1.4771614000000002
2784000000.0	1.477016
2784500000.0	1.4774848
2785000000.0	1.4779988
2785500000.0	1.4777782
2786000000.0	1.477106
2786500000.0	1.4792163999999999
2787000000.0	1.478741
2787500000.0	1.4784131999999999
2788000000.0	1.4783910000000002
2788500000.0	1.4783156
2789000000.0	1.4783996
2789500000.0	1.477586
2790000000.0	1.4786670000000002
2790500000.0	1.4775041999999998
2791000000.0	1.4770868
2791500000.0	1.4777586
2792000000.0	1.4774876
2792500000.0	1.4774416
2793000000.0	1.4776158
2793500000.0	1.4773087999999999
2794000000.0	1.4784066
2794500000.0	1.4776964
2795000000.0	1.4777266
2795500000.0	1.4764971999999998
2796000000.0	1.4779546000000001
2796500000.0	1.4788152
2797000000.0	1.4783528000000001
2797500000.0	1.4778062
2798000000.0	1.4785052
2798500000.0	1.4784586000000002
2799000000.0	1.4781164
2799500000.0	1.478183
2800000000.0	1.4783920000000002
2800500000.0	1.4783704
2801000000.0	1.4790206
2801500000.0	1.4785282
2802000000.0	1.4783567999999998
2802500000.0	1.4788706
2803000000.0	1.478484
2803500000.0	1.4774220000000002
2804000000.0	1.4779594
2804500000.0	1.4781688
2805000000.0	1.477812
2805500000.0	1.4787000000000001
2806000000.0	1.4785267999999998
2806500000.0	1.47866
2807000000.0	1.4778218
2807500000.0	1.4763876
2808000000.0	1.4746416
2808500000.0	1.4719218
2809000000.0	1.4750366
2809500000.0	1.4749358000000001
2810000000.0	1.4747328
2810500000.0	1.4713873999999998
2811000000.0	1.4720688
2811500000.0	1.4738568
2812000000.0	1.4742904
2812500000.0	1.4720976
2813000000.0	1.4715998
2813500000.0	1.47387
2814000000.0	1.4749032
2814500000.0	1.4759798
2815000000.0	1.4764222
2815500000.0	1.4758806
2816000000.0	1.476302
2816500000.0	1.4751578
2817000000.0	1.4756322000000002
2817500000.0	1.474737
2818000000.0	1.4712692
2818500000.0	1.4648952
2819000000.0	1.4648232
2819500000.0	1.4699278
2820000000.0	1.4691633999999998
2820500000.0	1.464024
2821000000.0	1.4618764
2821500000.0	1.4671314
2822000000.0	1.468897
2822500000.0	1.4658495999999999
2823000000.0	1.4605082
2823500000.0	1.4664916
2824000000.0	1.4707674000000002
2824500000.0	1.4735918
2825000000.0	1.4748519999999998
2825500000.0	1.4737694000000001
2826000000.0	1.4745079999999997
2826500000.0	1.4750980000000002
2827000000.0	1.4763507999999999
2827500000.0	1.4759442
2828000000.0	1.4771113999999999
2828500000.0	1.4764633999999999
2829000000.0	1.4772516
2829500000.0	1.4775783999999998
2830000000.0	1.477117
2830500000.0	1.4774118
2831000000.0	1.4769552
2831500000.0	1.4738441999999998
2832000000.0	1.472606
2832500000.0	1.4715285999999999
2833000000.0	1.4738242000000001
2833500000.0	1.474493
2834000000.0	1.4728932000000001
2834500000.0	1.4717684
2835000000.0	1.4734822
2835500000.0	1.4730224
2836000000.0	1.4717544
2836500000.0	1.470602
2837000000.0	1.471388
2837500000.0	1.4733876
2838000000.0	1.475194
2838500000.0	1.4764688000000001
2839000000.0	1.4769359999999998
2839500000.0	1.4755455999999998
2840000000.0	1.4756942
2840500000.0	1.4757768
2841000000.0	1.4748449999999997
2841500000.0	1.4715918000000001
2842000000.0	1.4646976
2842500000.0	1.4661993999999998
2843000000.0	1.4715388
2843500000.0	1.4692219999999998
2844000000.0	1.4657784
2844500000.0	1.4634842
2845000000.0	1.4683648
2845500000.0	1.4702781999999999
2846000000.0	1.468175
2846500000.0	1.4634692
2847000000.0	1.4684490000000001
2847500000.0	1.4711482
2848000000.0	1.473529
2848500000.0	1.4753272000000002
2849000000.0	1.476301
2849500000.0	1.475724
2850000000.0	1.4746717999999999
2850500000.0	1.4751674000000001
2851000000.0	1.4759014000000001
2851500000.0	1.4763278
2852000000.0	1.4767737999999997
2852500000.0	1.4759730000000002
2853000000.0	1.4776975999999997
2853500000.0	1.4785294
2854000000.0	1.4785974
2854500000.0	1.4783342
2855000000.0	1.4778498
2855500000.0	1.477831
2856000000.0	1.4777500000000001
2856500000.0	1.4774104
2857000000.0	1.4768666
2857500000.0	1.4779050000000002
2858000000.0	1.4781707999999998
2858500000.0	1.4787592
2859000000.0	1.4766629999999998
2859500000.0	1.4777978
2860000000.0	1.4788356
2860500000.0	1.4786196
2861000000.0	1.4779095999999998
2861500000.0	1.4770936000000001
2862000000.0	1.4775016
2862500000.0	1.4774622000000002
2863000000.0	1.4783975999999999
2863500000.0	1.4777314000000001
2864000000.0	1.4774909999999999
2864500000.0	1.4776598
2865000000.0	1.4787046
2865500000.0	1.4793555999999999
2866000000.0	1.478978
2866500000.0	1.4788276
2867000000.0	1.4788294
