Frequency	Pixel(95-95)
2720000000.0	1.4795242
2720500000.0	1.4793445999999997
2721000000.0	1.4795128000000002
2721500000.0	1.4805857999999998
2722000000.0	1.4796597999999999
2722500000.0	1.4801322000000001
2723000000.0	1.4802006
2723500000.0	1.4796868
2724000000.0	1.4800080000000002
2724500000.0	1.4799082000000001
2725000000.0	1.4800651999999999
2725500000.0	1.4790114
2726000000.0	1.4791567999999997
2726500000.0	1.4793762
2727000000.0	1.4799171999999998
2727500000.0	1.4795376
2728000000.0	1.4798145999999999
2728500000.0	1.4799638000000002
2729000000.0	1.478942
2729500000.0	1.4790046000000001
2730000000.0	1.4787602000000002
2730500000.0	1.4787919999999999
2731000000.0	1.4787044
2731500000.0	1.4793382
2732000000.0	1.4789454
2732500000.0	1.4793734
2733000000.0	1.480047
2733500000.0	1.4794900000000002
2734000000.0	1.4796384
2734500000.0	1.4800466
2735000000.0	1.4800900000000001
2735500000.0	1.4798921999999999
2736000000.0	1.4787537999999998
2736500000.0	1.478672
2737000000.0	1.4780256
2737500000.0	1.4784465999999998
2738000000.0	1.4783342000000002
2738500000.0	1.4785270000000001
2739000000.0	1.4780951999999998
2739500000.0	1.4782672
2740000000.0	1.4807663999999998
2740500000.0	1.4794454
2741000000.0	1.4808827999999998
2741500000.0	1.479562
2742000000.0	1.4793322000000002
2742500000.0	1.4789118
2743000000.0	1.4786498000000001
2743500000.0	1.4803984
2744000000.0	1.4794978
2744500000.0	1.4784824
2745000000.0	1.479259
2745500000.0	1.4800892
2746000000.0	1.4791672
2746500000.0	1.4799862
2747000000.0	1.4806595999999999
2747500000.0	1.4796922000000001
2748000000.0	1.4794708
2748500000.0	1.4796606
2749000000.0	1.4798574
2749500000.0	1.4803241999999999
2750000000.0	1.4800622
2750500000.0	1.4793904
2751000000.0	1.4799054
2751500000.0	1.4802925999999998
2752000000.0	1.4803119999999999
2752500000.0	1.479011
2753000000.0	1.4796514
2753500000.0	1.4799796000000003
2754000000.0	1.4787424000000002
2754500000.0	1.4798259999999999
2755000000.0	1.4797188000000001
2755500000.0	1.4795292
2756000000.0	1.4796086000000002
2756500000.0	1.4769222
2757000000.0	1.4788868000000002
2757500000.0	1.4782308
2758000000.0	1.4784376
2758500000.0	1.4788592
2759000000.0	1.479196
2759500000.0	1.4797964000000001
2760000000.0	1.4788986
2760500000.0	1.479377
2761000000.0	1.4799288000000002
2761500000.0	1.479514
2762000000.0	1.4795690000000001
2762500000.0	1.4797948
2763000000.0	1.4799078
2763500000.0	1.4799318000000001
2764000000.0	1.4796758
2764500000.0	1.478946
2765000000.0	1.4790117999999999
2765500000.0	1.4794251999999999
2766000000.0	1.4799532
2766500000.0	1.4790744
2767000000.0	1.4790472
2767500000.0	1.4789919999999999
2768000000.0	1.4783546
2768500000.0	1.4787148
2769000000.0	1.4791911999999998
2769500000.0	1.478442
2770000000.0	1.475836
2770500000.0	1.476465
2771000000.0	1.4796102000000002
2771500000.0	1.4781223999999997
2772000000.0	1.4781530000000003
2772500000.0	1.4783518
2773000000.0	1.478805
2773500000.0	1.4785244
2774000000.0	1.4780128
2774500000.0	1.4791448
2775000000.0	1.4799208
2775500000.0	1.4778572
2776000000.0	1.4789211999999998
2776500000.0	1.4780735999999997
2777000000.0	1.4788647999999998
2777500000.0	1.4786624
2778000000.0	1.4777862
2778500000.0	1.479233
2779000000.0	1.4789556000000001
2779500000.0	1.4792116000000002
2780000000.0	1.479111
2780500000.0	1.4777264
2781000000.0	1.4783991999999997
2781500000.0	1.4781038
2782000000.0	1.477843
2782500000.0	1.4788468000000001
2783000000.0	1.4795174
2783500000.0	1.4789776
2784000000.0	1.4797546000000001
2784500000.0	1.478639
2785000000.0	1.4783206000000002
2785500000.0	1.4805194
2786000000.0	1.4800874
2786500000.0	1.4794422
2787000000.0	1.47959
2787500000.0	1.4781206
2788000000.0	1.478374
2788500000.0	1.4795555999999999
2789000000.0	1.478604
2789500000.0	1.4784768
2790000000.0	1.4781874
2790500000.0	1.4781932
2791000000.0	1.4780234
2791500000.0	1.4789386
2792000000.0	1.4778019999999998
2792500000.0	1.4790527999999998
2793000000.0	1.4792942000000002
2793500000.0	1.4794519999999998
2794000000.0	1.4791235999999999
2794500000.0	1.4783830000000002
2795000000.0	1.478264
2795500000.0	1.4782886000000002
2796000000.0	1.4778449999999999
2796500000.0	1.4784962
2797000000.0	1.478507
2797500000.0	1.478015
2798000000.0	1.4773406000000002
2798500000.0	1.4780702000000001
2799000000.0	1.4779882
2799500000.0	1.477662
2800000000.0	1.4773419999999997
2800500000.0	1.4780066
2801000000.0	1.4761352
2801500000.0	1.4785685999999998
2802000000.0	1.4779764
