Frequency	Pixel(95-95)
2720000000.000000	1.478812
2720500000.000000	1.479526
2721000000.000000	1.479826
2721500000.000000	1.480977
2722000000.000000	1.480019
2722500000.000000	1.480898
2723000000.000000	1.481056
2723500000.000000	1.479861
2724000000.000000	1.480678
2724500000.000000	1.480671
2725000000.000000	1.480482
2725500000.000000	1.480106
2726000000.000000	1.480228
2726500000.000000	1.480452
2727000000.000000	1.479919
2727500000.000000	1.479623
2728000000.000000	1.480140
2728500000.000000	1.480607
2729000000.000000	1.479318
2729500000.000000	1.479415
2730000000.000000	1.478469
2730500000.000000	1.478381
2731000000.000000	1.479368
2731500000.000000	1.480054
2732000000.000000	1.479964
2732500000.000000	1.479829
2733000000.000000	1.480284
2733500000.000000	1.479884
2734000000.000000	1.479984
2734500000.000000	1.480417
2735000000.000000	1.480498
2735500000.000000	1.480424
2736000000.000000	1.479078
2736500000.000000	1.478636
2737000000.000000	1.477925
2737500000.000000	1.479210
2738000000.000000	1.478430
2738500000.000000	1.477957
2739000000.000000	1.477562
2739500000.000000	1.478313
2740000000.000000	1.481605
2740500000.000000	1.479804
2741000000.000000	1.480902
2741500000.000000	1.480076
2742000000.000000	1.479808
2742500000.000000	1.479241
2743000000.000000	1.479026
2743500000.000000	1.481228
2744000000.000000	1.479984
2744500000.000000	1.478932
2745000000.000000	1.479186
2745500000.000000	1.480211
2746000000.000000	1.479743
2746500000.000000	1.480381
2747000000.000000	1.480859
2747500000.000000	1.479937
2748000000.000000	1.479641
2748500000.000000	1.479879
2749000000.000000	1.479792
2749500000.000000	1.480509
2750000000.000000	1.480021
2750500000.000000	1.479239
2751000000.000000	1.480196
2751500000.000000	1.480576
2752000000.000000	1.481036
2752500000.000000	1.479092
2753000000.000000	1.479219
2753500000.000000	1.480405
2754000000.000000	1.478814
2754500000.000000	1.480943
2755000000.000000	1.480414
2755500000.000000	1.479767
2756000000.000000	1.479874
2756500000.000000	1.476514
2757000000.000000	1.478959
2757500000.000000	1.478710
2758000000.000000	1.478518
2758500000.000000	1.479092
2759000000.000000	1.478877
2759500000.000000	1.479692
2760000000.000000	1.478690
2760500000.000000	1.480031
2761000000.000000	1.479633
2761500000.000000	1.479361
2762000000.000000	1.479369
2762500000.000000	1.480195
2763000000.000000	1.481121
2763500000.000000	1.480796
2764000000.000000	1.480043
2764500000.000000	1.479536
2765000000.000000	1.479635
2765500000.000000	1.479851
2766000000.000000	1.480497
2766500000.000000	1.479643
2767000000.000000	1.480086
2767500000.000000	1.479408
2768000000.000000	1.479168
2768500000.000000	1.478682
2769000000.000000	1.479344
2769500000.000000	1.478251
2770000000.000000	1.476010
2770500000.000000	1.477123
2771000000.000000	1.480226
2771500000.000000	1.478285
2772000000.000000	1.478980
2772500000.000000	1.478824
2773000000.000000	1.479507
2773500000.000000	1.479071
2774000000.000000	1.478737
2774500000.000000	1.479602
2775000000.000000	1.480870
2775500000.000000	1.478863
2776000000.000000	1.479620
2776500000.000000	1.478628
2777000000.000000	1.478900
2777500000.000000	1.479755
2778000000.000000	1.476993
2778500000.000000	1.479308
2779000000.000000	1.479095
2779500000.000000	1.479631
2780000000.000000	1.479527
2780500000.000000	1.477793
2781000000.000000	1.478869
2781500000.000000	1.478231
2782000000.000000	1.477375
2782500000.000000	1.478303
2783000000.000000	1.479625
2783500000.000000	1.478663
2784000000.000000	1.479886
2784500000.000000	1.478745
2785000000.000000	1.479327
2785500000.000000	1.480838
2786000000.000000	1.480044
2786500000.000000	1.479178
2787000000.000000	1.479947
2787500000.000000	1.477839
2788000000.000000	1.478694
2788500000.000000	1.480127
2789000000.000000	1.478825
2789500000.000000	1.478274
2790000000.000000	1.478146
2790500000.000000	1.478255
2791000000.000000	1.478548
2791500000.000000	1.479350
2792000000.000000	1.478358
2792500000.000000	1.479291
2793000000.000000	1.479673
2793500000.000000	1.479213
2794000000.000000	1.479039
2794500000.000000	1.478421
2795000000.000000	1.478543
2795500000.000000	1.478437
2796000000.000000	1.478348
2796500000.000000	1.478746
2797000000.000000	1.478591
2797500000.000000	1.478282
2798000000.000000	1.477702
2798500000.000000	1.477931
2799000000.000000	1.478036
2799500000.000000	1.477635
2800000000.000000	1.477075
2800500000.000000	1.477657
2801000000.000000	1.475605
2801500000.000000	1.478476
2802000000.000000	1.478326
2802500000.000000	1.478075
2803000000.000000	1.479138
2803500000.000000	1.479758
2804000000.000000	1.480395
2804500000.000000	1.480780
2805000000.000000	1.479343
2805500000.000000	1.479053
2806000000.000000	1.477025
2806500000.000000	1.474794
2807000000.000000	1.471352
2807500000.000000	1.473422
2808000000.000000	1.474791
2808500000.000000	1.474837
2809000000.000000	1.471842
2809500000.000000	1.473094
2810000000.000000	1.474053
2810500000.000000	1.474259
2811000000.000000	1.472506
2811500000.000000	1.470902
2812000000.000000	1.473042
2812500000.000000	1.475529
2813000000.000000	1.476173
2813500000.000000	1.476904
2814000000.000000	1.476964
2814500000.000000	1.477357
2815000000.000000	1.477604
2815500000.000000	1.478243
2816000000.000000	1.478039
2816500000.000000	1.476614
2817000000.000000	1.472480
2817500000.000000	1.466364
2818000000.000000	1.465488
2818500000.000000	1.470371
2819000000.000000	1.471039
2819500000.000000	1.466005
2820000000.000000	1.463149
2820500000.000000	1.467684
2821000000.000000	1.468849
2821500000.000000	1.465706
2822000000.000000	1.460308
2822500000.000000	1.466555
2823000000.000000	1.470260
2823500000.000000	1.473258
2824000000.000000	1.475067
2824500000.000000	1.475003
2825000000.000000	1.473749
2825500000.000000	1.475811
2826000000.000000	1.476785
2826500000.000000	1.478787
2827000000.000000	1.479122
2827500000.000000	1.478570
2828000000.000000	1.478608
2828500000.000000	1.480343
2829000000.000000	1.480484
2829500000.000000	1.481290
2830000000.000000	1.479776
2830500000.000000	1.478508
2831000000.000000	1.477724
2831500000.000000	1.476505
2832000000.000000	1.474899
2832500000.000000	1.469460
2833000000.000000	1.470965
2833500000.000000	1.473743
2834000000.000000	1.475957
2834500000.000000	1.472451
2835000000.000000	1.470888
2835500000.000000	1.473995
2836000000.000000	1.475012
2836500000.000000	1.471585
2837000000.000000	1.469858
2837500000.000000	1.474600
2838000000.000000	1.476317
2838500000.000000	1.475911
2839000000.000000	1.476030
2839500000.000000	1.477268
2840000000.000000	1.476327
2840500000.000000	1.476589
2841000000.000000	1.477494
2841500000.000000	1.477528
2842000000.000000	1.476056
2842500000.000000	1.470241
2843000000.000000	1.465809
2843500000.000000	1.470424
2844000000.000000	1.473373
2844500000.000000	1.470787
2845000000.000000	1.464889
2845500000.000000	1.465165
2846000000.000000	1.469921
2846500000.000000	1.469685
2847000000.000000	1.466943
2847500000.000000	1.464493
2848000000.000000	1.468763
2848500000.000000	1.473259
2849000000.000000	1.474369
2849500000.000000	1.474528
2850000000.000000	1.475381
2850500000.000000	1.477358
2851000000.000000	1.477982
2851500000.000000	1.475441
2852000000.000000	1.475767
2852500000.000000	1.478556
2853000000.000000	1.476675
2853500000.000000	1.478667
2854000000.000000	1.476469
2854500000.000000	1.478302
2855000000.000000	1.478774
2855500000.000000	1.479407
2856000000.000000	1.479556
2856500000.000000	1.479939
2857000000.000000	1.479553
2857500000.000000	1.479516
2858000000.000000	1.480851
2858500000.000000	1.478775
2859000000.000000	1.478032
2859500000.000000	1.478813
2860000000.000000	1.480049
2860500000.000000	1.479625
2861000000.000000	1.478503
2861500000.000000	1.479241
2862000000.000000	1.478762
2862500000.000000	1.479931
2863000000.000000	1.479521
2863500000.000000	1.480205
2864000000.000000	1.478695
2864500000.000000	1.479243
2865000000.000000	1.479614
2865500000.000000	1.479536
2866000000.000000	1.479057
2866500000.000000	1.479425
2867000000.000000	1.479317
2867500000.000000	1.478657
2868000000.000000	1.478830
2868500000.000000	1.478986
2869000000.000000	1.479647
2869500000.000000	1.478939
2870000000.000000	1.478917
2870500000.000000	1.479447
2871000000.000000	1.479141
2871500000.000000	1.478295
2872000000.000000	1.478160
2872500000.000000	1.479505
2873000000.000000	1.479858
2873500000.000000	1.478583
2874000000.000000	1.480189
2874500000.000000	1.479879
2875000000.000000	1.479237
2875500000.000000	1.480065
2876000000.000000	1.479225
2876500000.000000	1.479170
2877000000.000000	1.480144
2877500000.000000	1.478751
2878000000.000000	1.478602
2878500000.000000	1.479285
2879000000.000000	1.480006
2879500000.000000	1.479692
2880000000.000000	1.480091
2880500000.000000	1.480267
2881000000.000000	1.480542
2881500000.000000	1.479297
2882000000.000000	1.478615
2882500000.000000	1.479615
2883000000.000000	1.480879
2883500000.000000	1.479047
2884000000.000000	1.478750
2884500000.000000	1.478544
2885000000.000000	1.480383
2885500000.000000	1.480252
2886000000.000000	1.479915
2886500000.000000	1.478633
2887000000.000000	1.480226
2887500000.000000	1.481532
2888000000.000000	1.481154
2888500000.000000	1.480767
2889000000.000000	1.480716
2889500000.000000	1.480220
2890000000.000000	1.479370
2890500000.000000	1.479612
2891000000.000000	1.479377
2891500000.000000	1.479704
2892000000.000000	1.477592
2892500000.000000	1.478524
2893000000.000000	1.479862
2893500000.000000	1.479924
2894000000.000000	1.478606
2894500000.000000	1.478442
2895000000.000000	1.478681
2895500000.000000	1.479955
2896000000.000000	1.477285
2896500000.000000	1.474148
2897000000.000000	1.468054
2897500000.000000	1.470255
2898000000.000000	1.471881
2898500000.000000	1.472789
2899000000.000000	1.467035
2899500000.000000	1.468739
2900000000.000000	1.472509
2900500000.000000	1.474365
2901000000.000000	1.469753
2901500000.000000	1.466987
2902000000.000000	1.471436
2902500000.000000	1.476278
2903000000.000000	1.476488
2903500000.000000	1.477423
2904000000.000000	1.477004
2904500000.000000	1.477910
2905000000.000000	1.478564
2905500000.000000	1.478312
2906000000.000000	1.477188
2906500000.000000	1.475524
2907000000.000000	1.473771
2907500000.000000	1.475242
2908000000.000000	1.476567
2908500000.000000	1.473901
2909000000.000000	1.472179
2909500000.000000	1.475598
2910000000.000000	1.474771
2910500000.000000	1.475427
2911000000.000000	1.473559
2911500000.000000	1.475059
2912000000.000000	1.474808
2912500000.000000	1.475996
2913000000.000000	1.476173
2913500000.000000	1.478198
2914000000.000000	1.477300
2914500000.000000	1.478157
2915000000.000000	1.477190
2915500000.000000	1.477836
2916000000.000000	1.478735
2916500000.000000	1.480522
2917000000.000000	1.480909
2917500000.000000	1.480335
2918000000.000000	1.480836
2918500000.000000	1.480057
2919000000.000000	1.477772
2919500000.000000	1.477875
2920000000.000000	1.473419
2920500000.000000	1.467236
2921000000.000000	1.472057
2921500000.000000	1.472867
2922000000.000000	1.472948
2922500000.000000	1.466403
2923000000.000000	1.470167
2923500000.000000	1.471746
2924000000.000000	1.473647
2924500000.000000	1.467860
2925000000.000000	1.468777
2925500000.000000	1.473852
2926000000.000000	1.476183
2926500000.000000	1.476924
2927000000.000000	1.476811
2927500000.000000	1.477482
2928000000.000000	1.476963
2928500000.000000	1.477655
2929000000.000000	1.477673
2929500000.000000	1.474444
2930000000.000000	1.472438
2930500000.000000	1.475963
2931000000.000000	1.477932
2931500000.000000	1.476479
2932000000.000000	1.474299
2932500000.000000	1.475621
2933000000.000000	1.475796
2933500000.000000	1.475892
2934000000.000000	1.473248
2934500000.000000	1.473735
2935000000.000000	1.476355
2935500000.000000	1.476443
2936000000.000000	1.477120
2936500000.000000	1.478369
2937000000.000000	1.477115
2937500000.000000	1.477785
2938000000.000000	1.478833
2938500000.000000	1.479159
2939000000.000000	1.478680
2939500000.000000	1.478704
2940000000.000000	1.478321
2940500000.000000	1.479293
2941000000.000000	1.479924
2941500000.000000	1.479579
2942000000.000000	1.479639
2942500000.000000	1.479674
2943000000.000000	1.479838
2943500000.000000	1.479662
2944000000.000000	1.477896
2944500000.000000	1.479018
2945000000.000000	1.479898
2945500000.000000	1.479666
2946000000.000000	1.479366
2946500000.000000	1.479391
2947000000.000000	1.480246
