Frequency	Pixel(95-95)
2720000000.000000	1.479605
2720500000.000000	1.479354
2721000000.000000	1.479645
2721500000.000000	1.479925
2722000000.000000	1.479352
2722500000.000000	1.479344
2723000000.000000	1.479615
2723500000.000000	1.479327
2724000000.000000	1.479416
2724500000.000000	1.479388
2725000000.000000	1.479252
2725500000.000000	1.478364
2726000000.000000	1.478806
2726500000.000000	1.479309
2727000000.000000	1.479875
2727500000.000000	1.479676
2728000000.000000	1.479437
2728500000.000000	1.479516
2729000000.000000	1.478561
2729500000.000000	1.478385
2730000000.000000	1.479464
2730500000.000000	1.479023
2731000000.000000	1.478668
2731500000.000000	1.478884
2732000000.000000	1.478723
2732500000.000000	1.479268
2733000000.000000	1.480071
2733500000.000000	1.479858
2734000000.000000	1.479968
2734500000.000000	1.480270
2735000000.000000	1.480008
2735500000.000000	1.479750
2736000000.000000	1.479138
2736500000.000000	1.479026
2737000000.000000	1.478503
2737500000.000000	1.478725
2738000000.000000	1.478399
2738500000.000000	1.478894
2739000000.000000	1.478526
2739500000.000000	1.478731
2740000000.000000	1.480174
2740500000.000000	1.479178
2741000000.000000	1.480010
2741500000.000000	1.479366
2742000000.000000	1.479332
2742500000.000000	1.478817
2743000000.000000	1.478310
2743500000.000000	1.479420
2744000000.000000	1.479073
2744500000.000000	1.478938
2745000000.000000	1.479721
2745500000.000000	1.479479
2746000000.000000	1.478365
2746500000.000000	1.479246
2747000000.000000	1.480222
2747500000.000000	1.479313
2748000000.000000	1.479594
2748500000.000000	1.479523
2749000000.000000	1.479821
2749500000.000000	1.480329
2750000000.000000	1.479903
2750500000.000000	1.479690
2751000000.000000	1.479674
2751500000.000000	1.480058
2752000000.000000	1.479786
2752500000.000000	1.479145
2753000000.000000	1.480009
2753500000.000000	1.479871
2754000000.000000	1.478612
2754500000.000000	1.479152
2755000000.000000	1.478925
2755500000.000000	1.479795
2756000000.000000	1.479692
2756500000.000000	1.478081
2757000000.000000	1.478571
2757500000.000000	1.478281
2758000000.000000	1.478420
2758500000.000000	1.478790
2759000000.000000	1.479312
2759500000.000000	1.479417
2760000000.000000	1.479179
2760500000.000000	1.478537
2761000000.000000	1.479590
2761500000.000000	1.479092
2762000000.000000	1.479207
2762500000.000000	1.479045
2763000000.000000	1.479194
2763500000.000000	1.479330
2764000000.000000	1.479521
2764500000.000000	1.478760
2765000000.000000	1.478451
2765500000.000000	1.478871
2766000000.000000	1.478780
2766500000.000000	1.478343
2767000000.000000	1.478074
2767500000.000000	1.478660
2768000000.000000	1.478728
2768500000.000000	1.478460
2769000000.000000	1.479145
2769500000.000000	1.478786
2770000000.000000	1.476340
2770500000.000000	1.476308
2771000000.000000	1.478907
2771500000.000000	1.478883
2772000000.000000	1.477899
2772500000.000000	1.478454
2773000000.000000	1.478456
2773500000.000000	1.478153
2774000000.000000	1.478210
2774500000.000000	1.478604
2775000000.000000	1.478997
2775500000.000000	1.477726
2776000000.000000	1.478443
2776500000.000000	1.478260
2777000000.000000	1.478195
2777500000.000000	1.478009
2778000000.000000	1.477906
2778500000.000000	1.479174
2779000000.000000	1.478875
2779500000.000000	1.478915
2780000000.000000	1.478531
2780500000.000000	1.477098
2781000000.000000	1.478007
2781500000.000000	1.478103
2782000000.000000	1.478373
2782500000.000000	1.478779
2783000000.000000	1.478997
2783500000.000000	1.478933
2784000000.000000	1.479537
2784500000.000000	1.478866
2785000000.000000	1.477946
2785500000.000000	1.479788
2786000000.000000	1.480076
2786500000.000000	1.479479
2787000000.000000	1.479478
2787500000.000000	1.478199
2788000000.000000	1.478058
2788500000.000000	1.479068
2789000000.000000	1.478681
2789500000.000000	1.478745
2790000000.000000	1.478836
2790500000.000000	1.479215
2791000000.000000	1.478358
2791500000.000000	1.479096
2792000000.000000	1.478195
2792500000.000000	1.479270
2793000000.000000	1.479184
2793500000.000000	1.479716
2794000000.000000	1.479212
2794500000.000000	1.478399
2795000000.000000	1.478486
2795500000.000000	1.478609
2796000000.000000	1.478520
2796500000.000000	1.478976
2797000000.000000	1.479257
2797500000.000000	1.478624
2798000000.000000	1.477471
2798500000.000000	1.478436
2799000000.000000	1.477751
2799500000.000000	1.477710
2800000000.000000	1.477551
2800500000.000000	1.478220
2801000000.000000	1.477101
2801500000.000000	1.478475
2802000000.000000	1.477834
2802500000.000000	1.478284
2803000000.000000	1.478767
2803500000.000000	1.478930
2804000000.000000	1.479125
2804500000.000000	1.479030
2805000000.000000	1.478126
2805500000.000000	1.477962
2806000000.000000	1.476432
2806500000.000000	1.475251
2807000000.000000	1.472047
2807500000.000000	1.474126
2808000000.000000	1.475557
2808500000.000000	1.475123
2809000000.000000	1.472194
2809500000.000000	1.473119
2810000000.000000	1.474110
2810500000.000000	1.474129
2811000000.000000	1.472691
2811500000.000000	1.470621
2812000000.000000	1.473774
2812500000.000000	1.475671
2813000000.000000	1.476608
2813500000.000000	1.476797
2814000000.000000	1.476566
2814500000.000000	1.477836
2815000000.000000	1.477913
2815500000.000000	1.477680
2816000000.000000	1.477283
2816500000.000000	1.476012
2817000000.000000	1.472556
2817500000.000000	1.465742
2818000000.000000	1.465514
2818500000.000000	1.470421
2819000000.000000	1.470541
2819500000.000000	1.465278
2820000000.000000	1.462255
2820500000.000000	1.466937
2821000000.000000	1.468432
2821500000.000000	1.466305
2822000000.000000	1.460420
2822500000.000000	1.466555
2823000000.000000	1.469798
2823500000.000000	1.473823
2824000000.000000	1.474963
2824500000.000000	1.474657
2825000000.000000	1.474725
2825500000.000000	1.476449
2826000000.000000	1.477281
2826500000.000000	1.478037
2827000000.000000	1.478348
2827500000.000000	1.478732
2828000000.000000	1.477959
2828500000.000000	1.478490
2829000000.000000	1.479366
2829500000.000000	1.479195
2830000000.000000	1.477781
2830500000.000000	1.478222
2831000000.000000	1.478563
2831500000.000000	1.476877
2832000000.000000	1.474745
2832500000.000000	1.470070
2833000000.000000	1.471848
2833500000.000000	1.473346
2834000000.000000	1.474340
2834500000.000000	1.472165
2835000000.000000	1.471513
2835500000.000000	1.473922
2836000000.000000	1.474994
2836500000.000000	1.472382
2837000000.000000	1.470805
2837500000.000000	1.473705
2838000000.000000	1.475095
2838500000.000000	1.476058
2839000000.000000	1.477017
2839500000.000000	1.476765
2840000000.000000	1.476708
2840500000.000000	1.476724
2841000000.000000	1.476884
2841500000.000000	1.477193
2842000000.000000	1.475762
2842500000.000000	1.470281
2843000000.000000	1.465270
2843500000.000000	1.469556
2844000000.000000	1.472965
2844500000.000000	1.470635
2845000000.000000	1.465103
2845500000.000000	1.465954
2846000000.000000	1.469901
2846500000.000000	1.470030
2847000000.000000	1.466887
2847500000.000000	1.464782
2848000000.000000	1.470179
2848500000.000000	1.473014
2849000000.000000	1.474618
2849500000.000000	1.475720
2850000000.000000	1.475506
2850500000.000000	1.476459
2851000000.000000	1.477568
2851500000.000000	1.477432
2852000000.000000	1.477307
2852500000.000000	1.478519
2853000000.000000	1.477663
2853500000.000000	1.478457
2854000000.000000	1.477228
2854500000.000000	1.478441
2855000000.000000	1.478037
2855500000.000000	1.479195
2856000000.000000	1.478610
2856500000.000000	1.478692
2857000000.000000	1.479529
2857500000.000000	1.478813
2858000000.000000	1.479279
2858500000.000000	1.478599
2859000000.000000	1.478294
2859500000.000000	1.478897
2860000000.000000	1.479351
2860500000.000000	1.479060
2861000000.000000	1.478275
2861500000.000000	1.478630
2862000000.000000	1.478357
2862500000.000000	1.478324
2863000000.000000	1.477959
2863500000.000000	1.478849
2864000000.000000	1.478804
2864500000.000000	1.478282
2865000000.000000	1.478753
2865500000.000000	1.478598
2866000000.000000	1.477781
2866500000.000000	1.477621
2867000000.000000	1.478661
2867500000.000000	1.478294
2868000000.000000	1.478126
2868500000.000000	1.478334
2869000000.000000	1.479155
2869500000.000000	1.478013
2870000000.000000	1.477809
2870500000.000000	1.478048
2871000000.000000	1.478887
2871500000.000000	1.479035
2872000000.000000	1.478535
2872500000.000000	1.479129
2873000000.000000	1.477801
2873500000.000000	1.478746
2874000000.000000	1.478786
2874500000.000000	1.478732
2875000000.000000	1.478380
2875500000.000000	1.478753
2876000000.000000	1.479115
2876500000.000000	1.478998
2877000000.000000	1.479148
2877500000.000000	1.478672
2878000000.000000	1.478231
2878500000.000000	1.478208
2879000000.000000	1.479179
