Frequency	Pixel(95-95)
2720000000.000000	1.478410
2720500000.000000	1.478710
2721000000.000000	1.477476
2721500000.000000	1.478315
2722000000.000000	1.478917
2722500000.000000	1.479541
2723000000.000000	1.479753
2723500000.000000	1.479495
2724000000.000000	1.479348
2724500000.000000	1.479017
2725000000.000000	1.478952
2725500000.000000	1.479250
2726000000.000000	1.479513
2726500000.000000	1.478118
2727000000.000000	1.478359
2727500000.000000	1.478350
2728000000.000000	1.478733
2728500000.000000	1.478166
2729000000.000000	1.478225
2729500000.000000	1.478836
2730000000.000000	1.478388
2730500000.000000	1.477750
2731000000.000000	1.478517
2731500000.000000	1.479057
2732000000.000000	1.479442
2732500000.000000	1.478616
2733000000.000000	1.479579
2733500000.000000	1.478773
2734000000.000000	1.478420
2734500000.000000	1.478502
2735000000.000000	1.478687
2735500000.000000	1.479417
2736000000.000000	1.480015
2736500000.000000	1.479603
2737000000.000000	1.479422
2737500000.000000	1.479234
2738000000.000000	1.480060
2738500000.000000	1.478475
2739000000.000000	1.478114
2739500000.000000	1.478237
2740000000.000000	1.478318
2740500000.000000	1.478914
2741000000.000000	1.478823
2741500000.000000	1.478282
2742000000.000000	1.478590
2742500000.000000	1.478642
2743000000.000000	1.479051
2743500000.000000	1.478932
2744000000.000000	1.478949
2744500000.000000	1.478653
2745000000.000000	1.478743
2745500000.000000	1.478498
2746000000.000000	1.478927
2746500000.000000	1.478942
2747000000.000000	1.479753
2747500000.000000	1.479612
2748000000.000000	1.479273
2748500000.000000	1.477608
2749000000.000000	1.477916
2749500000.000000	1.478766
2750000000.000000	1.479010
2750500000.000000	1.478164
2751000000.000000	1.478105
2751500000.000000	1.477748
2752000000.000000	1.477660
2752500000.000000	1.478582
2753000000.000000	1.478314
2753500000.000000	1.477151
2754000000.000000	1.478860
2754500000.000000	1.478563
2755000000.000000	1.479067
2755500000.000000	1.478779
2756000000.000000	1.478465
2756500000.000000	1.478709
2757000000.000000	1.478454
2757500000.000000	1.478749
2758000000.000000	1.478739
2758500000.000000	1.478818
2759000000.000000	1.479191
2759500000.000000	1.477889
2760000000.000000	1.477424
2760500000.000000	1.477695
2761000000.000000	1.478893
2761500000.000000	1.478787
2762000000.000000	1.479363
2762500000.000000	1.479091
2763000000.000000	1.478772
2763500000.000000	1.478980
2764000000.000000	1.478408
2764500000.000000	1.478188
2765000000.000000	1.478550
2765500000.000000	1.478746
2766000000.000000	1.478087
2766500000.000000	1.477930
2767000000.000000	1.478698
2767500000.000000	1.478865
2768000000.000000	1.478911
2768500000.000000	1.479242
2769000000.000000	1.478511
2769500000.000000	1.479282
2770000000.000000	1.478785
2770500000.000000	1.478705
2771000000.000000	1.478826
2771500000.000000	1.479458
2772000000.000000	1.479558
2772500000.000000	1.478439
2773000000.000000	1.478903
2773500000.000000	1.478405
2774000000.000000	1.478088
2774500000.000000	1.478475
2775000000.000000	1.478502
2775500000.000000	1.478111
2776000000.000000	1.477790
2776500000.000000	1.478052
2777000000.000000	1.478697
2777500000.000000	1.479034
2778000000.000000	1.478722
2778500000.000000	1.478745
2779000000.000000	1.478995
2779500000.000000	1.478031
2780000000.000000	1.479013
2780500000.000000	1.478632
2781000000.000000	1.478686
2781500000.000000	1.479011
2782000000.000000	1.477475
2782500000.000000	1.478442
2783000000.000000	1.478042
2783500000.000000	1.478254
2784000000.000000	1.477810
2784500000.000000	1.479324
2785000000.000000	1.478490
2785500000.000000	1.478103
2786000000.000000	1.477920
2786500000.000000	1.477917
2787000000.000000	1.478322
2787500000.000000	1.478611
2788000000.000000	1.478204
2788500000.000000	1.477131
2789000000.000000	1.478442
2789500000.000000	1.477397
2790000000.000000	1.476933
2790500000.000000	1.477170
2791000000.000000	1.477439
2791500000.000000	1.477955
2792000000.000000	1.478676
2792500000.000000	1.478043
2793000000.000000	1.477731
2793500000.000000	1.478194
2794000000.000000	1.478113
2794500000.000000	1.478958
2795000000.000000	1.479387
2795500000.000000	1.479170
2796000000.000000	1.478758
2796500000.000000	1.478315
2797000000.000000	1.477791
2797500000.000000	1.478175
2798000000.000000	1.478692
2798500000.000000	1.478080
2799000000.000000	1.478176
2799500000.000000	1.478591
2800000000.000000	1.478192
2800500000.000000	1.478089
2801000000.000000	1.477761
2801500000.000000	1.478220
2802000000.000000	1.478898
2802500000.000000	1.478871
2803000000.000000	1.477863
2803500000.000000	1.477755
