Frequency	Pixel(95-95)
2720000000.000000	1.480514
2720500000.000000	1.480542
2721000000.000000	1.479253
2721500000.000000	1.480145
2722000000.000000	1.479363
2722500000.000000	1.479668
2723000000.000000	1.480276
2723500000.000000	1.477860
2724000000.000000	1.479595
2724500000.000000	1.478205
2725000000.000000	1.478531
2725500000.000000	1.479266
2726000000.000000	1.479331
2726500000.000000	1.477381
2727000000.000000	1.478550
2727500000.000000	1.478034
2728000000.000000	1.478403
2728500000.000000	1.478381
2729000000.000000	1.478981
2729500000.000000	1.478964
2730000000.000000	1.478204
2730500000.000000	1.478979
2731000000.000000	1.478465
2731500000.000000	1.479444
2732000000.000000	1.479283
2732500000.000000	1.475916
2733000000.000000	1.479823
2733500000.000000	1.476515
2734000000.000000	1.477777
2734500000.000000	1.478983
2735000000.000000	1.479676
2735500000.000000	1.481119
2736000000.000000	1.480028
2736500000.000000	1.478975
2737000000.000000	1.477805
2737500000.000000	1.479168
2738000000.000000	1.481897
2738500000.000000	1.478652
2739000000.000000	1.478108
2739500000.000000	1.477944
2740000000.000000	1.478533
2740500000.000000	1.479289
2741000000.000000	1.479612
2741500000.000000	1.479754
2742000000.000000	1.480198
2742500000.000000	1.478697
2743000000.000000	1.479902
2743500000.000000	1.480018
2744000000.000000	1.478093
2744500000.000000	1.477429
2745000000.000000	1.479259
2745500000.000000	1.479053
2746000000.000000	1.478935
2746500000.000000	1.478668
2747000000.000000	1.480099
2747500000.000000	1.481263
2748000000.000000	1.478856
2748500000.000000	1.478317
2749000000.000000	1.477372
2749500000.000000	1.477857
2750000000.000000	1.479207
2750500000.000000	1.480009
2751000000.000000	1.479801
2751500000.000000	1.478984
2752000000.000000	1.478354
2752500000.000000	1.479919
2753000000.000000	1.478145
2753500000.000000	1.473768
2754000000.000000	1.480259
2754500000.000000	1.479560
2755000000.000000	1.480853
2755500000.000000	1.480482
2756000000.000000	1.478747
2756500000.000000	1.480693
2757000000.000000	1.478114
2757500000.000000	1.479755
2758000000.000000	1.479496
2758500000.000000	1.480334
