Frequency	Pixel(95-95)
2720000000.000000	1.478257
2720500000.000000	1.477591
2721000000.000000	1.476889
2721500000.000000	1.477258
2722000000.000000	1.477953
2722500000.000000	1.478280
2723000000.000000	1.477151
2723500000.000000	1.477093
2724000000.000000	1.475898
2724500000.000000	1.476414
2725000000.000000	1.477035
2725500000.000000	1.476906
2726000000.000000	1.476971
2726500000.000000	1.476193
2727000000.000000	1.476351
2727500000.000000	1.474935
2728000000.000000	1.475721
2728500000.000000	1.476032
2729000000.000000	1.475405
2729500000.000000	1.477373
2730000000.000000	1.478774
2730500000.000000	1.477313
2731000000.000000	1.477638
2731500000.000000	1.477889
2732000000.000000	1.478604
2732500000.000000	1.477519
2733000000.000000	1.475583
2733500000.000000	1.476833
2734000000.000000	1.476244
2734500000.000000	1.478118
2735000000.000000	1.477696
2735500000.000000	1.477309
2736000000.000000	1.478050
2736500000.000000	1.477556
2737000000.000000	1.478528
2737500000.000000	1.477809
2738000000.000000	1.477414
2738500000.000000	1.477515
2739000000.000000	1.477557
2739500000.000000	1.476806
2740000000.000000	1.476748
2740500000.000000	1.475933
2741000000.000000	1.475499
2741500000.000000	1.477033
2742000000.000000	1.476870
2742500000.000000	1.476483
2743000000.000000	1.475925
2743500000.000000	1.476580
2744000000.000000	1.474984
2744500000.000000	1.476451
2745000000.000000	1.476767
2745500000.000000	1.476437
2746000000.000000	1.477129
2746500000.000000	1.477014
2747000000.000000	1.477215
2747500000.000000	1.477599
2748000000.000000	1.476786
2748500000.000000	1.477456
2749000000.000000	1.478228
2749500000.000000	1.478198
2750000000.000000	1.479254
2750500000.000000	1.477327
2751000000.000000	1.478776
2751500000.000000	1.478476
2752000000.000000	1.478531
2752500000.000000	1.477678
2753000000.000000	1.478419
2753500000.000000	1.478290
2754000000.000000	1.478190
2754500000.000000	1.478380
2755000000.000000	1.477467
2755500000.000000	1.477589
2756000000.000000	1.477353
2756500000.000000	1.477082
2757000000.000000	1.477610
2757500000.000000	1.477614
2758000000.000000	1.478099
2758500000.000000	1.477928
