Frequency_Hz	Intensity_Averaged	Intensity_StdDev
2720000000.0	1.4783054	0.0008589376228807105
2720500000.0	1.479706	0.00012892013031330713
2721000000.0	1.4791532	0.0002087375385502658
2721500000.0	1.4786756	0.00043167052250528746
2722000000.0	1.4793981999999999	0.00024388636698268482
2722500000.0	1.477434	0.0013186094190471892
2723000000.0	1.4791494	0.0004891206804051991
2723500000.0	1.4784878	0.0008893364717585615
2724000000.0	1.478813	0.0007053257403498228
2724500000.0	1.478605	0.0007668311417776504
2725000000.0	1.479021	0.0003180427644201608
2725500000.0	1.4793618	0.0005350074392005747
2726000000.0	1.4796486	0.0002791863893530512
2726500000.0	1.479185	0.0005550181978998843
2727000000.0	1.4791436	0.00042702018687641486
2727500000.0	1.4788907999999998	0.0006287060998590292
2728000000.0	1.477969	0.000823738793550497
2728500000.0	1.4775446	0.00020795826504370116
2729000000.0	1.478937	0.00045097538735500885
2729500000.0	1.4776646	0.0002808918653148255
2730000000.0	1.4770604	0.0006252003198975221
2730500000.0	1.4779534	0.0004781734413368966
2731000000.0	1.4787336	0.00023884857127480776
2731500000.0	1.4778092	0.0007487702985562474
2732000000.0	1.4788912	0.0002793974946201447
2732500000.0	1.4796094	0.0006647575798740701
2733000000.0	1.4784590000000002	0.0008411342342337494
2733500000.0	1.4793726	0.00039747633891842996
2734000000.0	1.479657	0.0005723953179402971
2734500000.0	1.4787986	0.0008866425660884891
2735000000.0	1.4778312	0.0008383792459262997
2735500000.0	1.4783428	0.00035922939746071134
2736000000.0	1.4783234	0.0010656584068077487
2736500000.0	1.479073	0.0005882706859940944
2737000000.0	1.4793911999999998	0.0004297531384411192
2737500000.0	1.479576	0.00016077562004232019
2738000000.0	1.4796337999999998	0.0003074354566409147
2738500000.0	1.4793846	0.0003345017787695639
2739000000.0	1.4788736	0.0003576823171475018
2739500000.0	1.4783196	0.0008690573283737176
2740000000.0	1.4785011999999997	0.0007944881119312521
2740500000.0	1.477779	0.0012084853329685514
2741000000.0	1.4784618000000003	0.000709822907491759
2741500000.0	1.4779558000000002	0.0005479366386727581
2742000000.0	1.4784662000000002	0.0005862284196454597
2742500000.0	1.4779266	0.0013123573598680788
2743000000.0	1.477534	0.0012910807875574433
2743500000.0	1.4770485999999998	0.0014513167262868748
2744000000.0	1.4786367999999999	0.0007222125448924354
2744500000.0	1.477884	0.0005998439797147185
2745000000.0	1.4776988000000002	0.0010189595477740928
2745500000.0	1.4790476	0.0007395914007071651
2746000000.0	1.4794736	0.0006316728900309077
2746500000.0	1.4793334000000002	0.0005825010214583233
2747000000.0	1.479764	0.00036440746424846223
2747500000.0	1.478846	0.0009834720128198673
2748000000.0	1.4798968000000001	0.0002596662473253264
2748500000.0	1.4796884	0.0003406861312117352
2749000000.0	1.4794582000000003	0.0006013432962958997
2749500000.0	1.478151	0.0008810032917078079
2750000000.0	1.4786911999999997	0.00039884252531545005
2750500000.0	1.4777349999999998	0.001079563430280965
2751000000.0	1.4772526000000001	0.00133611520461372
2751500000.0	1.4786987999999996	0.0008103602655609373
2752000000.0	1.4787697999999998	0.0005262213982726315
2752500000.0	1.4792376	0.000589427722456325
2753000000.0	1.479352	0.0004156460032286965
2753500000.0	1.4789668000000002	0.0005615430170521689
2754000000.0	1.4787082	0.00048434879993657375
2754500000.0	1.4788704000000001	0.0003935868900255315
2755000000.0	1.4788068	0.0008795611178308874
2755500000.0	1.477192	0.0018331813876427787
2756000000.0	1.4779234	0.0009853660436609014
2756500000.0	1.4779594	0.001390579246213654
2757000000.0	1.4790078000000002	0.0004190720224495786
2757500000.0	1.4792054000000001	0.00019980650640051719
2758000000.0	1.4787306	0.00047051826744560436
2758500000.0	1.4786984	0.00044228343853237146
2759000000.0	1.4779312	0.0005301589950193899
2759500000.0	1.478167	0.00048028449902114687
2760000000.0	1.4788022	0.0003860017616540584
2760500000.0	1.4789033999999999	0.0006031472788631315
2761000000.0	1.4786047999999998	0.0006186376645501265
2761500000.0	1.4785762	0.000609430356972844
2762000000.0	1.4806924	0.00015336309856027277
2762500000.0	1.480331	0.0005842680891508557
2763000000.0	1.4795292	0.000518819197794315
2763500000.0	1.478586	0.0003743645282341727
2764000000.0	1.4795698	0.0007898033679340029
2764500000.0	1.4785194000000002	0.0003313473102350288
2765000000.0	1.4790652000000002	0.0004871338214495215
2765500000.0	1.4797514	0.0006408814554970013
2766000000.0	1.479337	0.00045245242843863277
2766500000.0	1.4794078000000002	0.00047854044761131375
2767000000.0	1.4794296	0.0009306916997587812
2767500000.0	1.479791	0.0009832501207729834
2768000000.0	1.4793768	0.00032962305744589057
2768500000.0	1.479478	0.0005268426710128522
2769000000.0	1.4795076	0.000738416847045092
2769500000.0	1.4785216	0.0005223510696839782
2770000000.0	1.4794674	0.00027578295813919225
2770500000.0	1.47979	0.00020574936208886074
2771000000.0	1.4785242	0.00023983360898756766
2771500000.0	1.4797318000000002	0.00046265036474639584
2772000000.0	1.4785664	0.0006298957374042466
2772500000.0	1.4794108000000001	0.0004921420120250368
2773000000.0	1.4794352000000002	0.00044611451444672134
2773500000.0	1.4800894	0.0004617798609727403
2774000000.0	1.4796044000000002	0.00032936338594329804
2774500000.0	1.4785080000000002	0.0005919341179557266
2775000000.0	1.4796222	0.00039249835668451663
2775500000.0	1.4792656	0.00038547560234080444
2776000000.0	1.4796722	0.00041332476335201286
2776500000.0	1.4785108	0.0003036013175202067
2777000000.0	1.4785605999999998	0.0005621453904463178
2777500000.0	1.478968	0.00040406682615631384
2778000000.0	1.4794159999999998	0.0002569972762501775
2778500000.0	1.4796436	0.00021315778193632218
2779000000.0	1.4798714	0.0001451972451529435
2779500000.0	1.4802902	0.000330891764781216
2780000000.0	1.4798996	0.0002692007429410238
2780500000.0	1.4795074	0.00021312118618291412
2781000000.0	1.4794953999999998	0.000502359074766231
2781500000.0	1.4788622	0.000352068970515747
2782000000.0	1.478253	0.000944031990983357
2782500000.0	1.4788546	0.0004426468569864642
2783000000.0	1.478825	0.00042365127168457256
2783500000.0	1.4789118	6.760295851516944e-05
2784000000.0	1.4791946	0.00020908907192870952
2784500000.0	1.4797292	0.0003557107813941294
2785000000.0	1.4797036000000001	0.0005216372686072152
2785500000.0	1.4793656	0.0001056836789670061
2786000000.0	1.4787092000000002	0.0007894520631425592
2786500000.0	1.4791896	0.0004236595803236279
2787000000.0	1.4789922	0.0001210791476679668
2787500000.0	1.4790671999999998	0.00031399324833508057
2788000000.0	1.4783034000000002	0.0003010731472582828
2788500000.0	1.4771114	0.0007252002757859223
2789000000.0	1.4789088	0.0004022086025931916
2789500000.0	1.4797297999999999	0.00011808031165270035
2790000000.0	1.4791222	0.0003906750055992802
2790500000.0	1.4787068	0.0004966114779180753
2791000000.0	1.479307	0.0005072423483897895
2791500000.0	1.4794870000000002	0.0006216873812455708
2792000000.0	1.4794383999999998	0.0004605594858430392
2792500000.0	1.4795408	0.00038130533696763736
2793000000.0	1.4791032	0.0007583285303876608
2793500000.0	1.4786482	0.00023477086701717052
2794000000.0	1.4793512	0.0003871978305724884
2794500000.0	1.47948	0.00036377080696507204
2795000000.0	1.4781834	0.0005164233147331611
2795500000.0	1.4787402	0.00022981592634108814
2796000000.0	1.4774312000000003	0.0004018101044025545
2796500000.0	1.478611	0.00013565692020684045
2797000000.0	1.4791758	0.00020779451388331185
2797500000.0	1.4786188000000002	0.0003248571378314206
2798000000.0	1.4788473999999998	0.0003741938535037449
2798500000.0	1.4787379999999999	0.00030940200387202056
2799000000.0	1.4788516	0.0003731099569831374
2799500000.0	1.4801634000000001	0.000356615535275736
2800000000.0	1.4785032	0.0004058686487030109
2800500000.0	1.4799637999999997	0.0007879442619880853
2801000000.0	1.4798061999999998	0.0006484400974646534
2801500000.0	1.4785245999999999	0.0002654110773874981
2802000000.0	1.4793686	0.0003908250759610968
2802500000.0	1.4795154	0.0002304453080451053
2803000000.0	1.4792746	0.0004591638487512036
2803500000.0	1.4794484000000003	0.0001704624298782887
2804000000.0	1.4786503999999998	0.00024657542456617087
2804500000.0	1.477418	0.0005710842319658443
2805000000.0	1.4784788	0.00042045756028401287
2805500000.0	1.4783194000000002	0.0008731271614146
2806000000.0	1.4785504	0.0008221098710026817
2806500000.0	1.4765844	0.0015142346713769327
2807000000.0	1.4771092	0.0005147470835274034
2807500000.0	1.4774626000000002	0.0004217660963140766
2808000000.0	1.4768408	0.000637846188355785
2808500000.0	1.473964	0.00030084946401814775
2809000000.0	1.4729888	0.00033780313793687277
2809500000.0	1.4744965999999997	0.0003699095024462016
2810000000.0	1.475342	0.00035177208530522093
2810500000.0	1.4731124	0.0007268833744143937
2811000000.0	1.4700119999999999	0.0007478649610724943
2811500000.0	1.473816	0.0002227653473949359
2812000000.0	1.4740037999999998	0.00010215752542029538
2812500000.0	1.4732898	0.0004191526690837099
2813000000.0	1.4692616	0.0006305149006961956
2813500000.0	1.4729037999999999	0.00030248464423841614
2814000000.0	1.4743812	0.00034779212181993286
2814500000.0	1.47551	0.0006784830137888248
2815000000.0	1.475454	0.00039540409709561787
2815500000.0	1.4753958	0.0004305830465776027
2816000000.0	1.4733405999999998	0.001056852421107117
2816500000.0	1.4709902	0.0012615186720774233
2817000000.0	1.4648626	0.0009907721433306497
2817500000.0	1.4636052	0.0007632961155410608
2818000000.0	1.4684836000000001	0.000803313786760813
2818500000.0	1.4692534	0.0011106773788999358
2819000000.0	1.4663906	0.0008945802591159784
2819500000.0	1.4609668	0.0006467687067259796
2820000000.0	1.4655875999999999	0.0013729197500218205
2820500000.0	1.4692042	0.00037158654442804543
2821000000.0	1.4673011999999999	0.00046997250983434
2821500000.0	1.4611958	0.00038272987863508407
2822000000.0	1.4638144	0.0005084999901671642
2822500000.0	1.4698737999999998	0.0005990947838197201
2823000000.0	1.4717	0.0009602876652337172
2823500000.0	1.4744118	0.0008698952580626875
2824000000.0	1.4759281999999998	0.0004932161392330808
2824500000.0	1.47561	0.00029142546216827386
2825000000.0	1.4765754	0.0006576338190816725
2825500000.0	1.477503	0.00046764259857285105
2826000000.0	1.4771574	0.0007775774173675489
2826500000.0	1.4777494	0.0007518506766639293
2827000000.0	1.4768696000000001	0.0011383109592725618
2827500000.0	1.4776342000000002	0.0009210043213796193
2828000000.0	1.4775498	0.0006468259116640035
2828500000.0	1.4779737999999998	0.0011748745294711486
2829000000.0	1.4784592	0.0006686133112644217
2829500000.0	1.4782206	0.001084539091042843
2830000000.0	1.4776444000000002	0.0008786764137041313
2830500000.0	1.4780722000000002	0.0008342453835652459
2831000000.0	1.4783758	0.000972077239729434
2831500000.0	1.4781492000000003	0.0007768025231678662
2832000000.0	1.476719	0.00019986295304530926
2832500000.0	1.4745246	0.0006735522548399912
2833000000.0	1.47105	0.0004893587640984784
2833500000.0	1.4726152	0.000377694267894006
2834000000.0	1.4732102	0.0006182518580643015
2834500000.0	1.4738278	0.00036048489566136983
2835000000.0	1.4716252000000003	0.000140313078506583
2835500000.0	1.4710714000000003	0.0002919661624230326
2836000000.0	1.4740062000000003	0.00044296880251323297
2836500000.0	1.4733914	0.000546025127626928
2837000000.0	1.4708012	0.0003924448496286093
