frequency_Hz,frequency_GHz,y_raw,y_norm,y_smooth,baseline_raw,y_fit,y_model,residual
2790000000.0,2.79,1.4786670000000002,0.8794800263473634,0.8670856537007499,1.4779148126941533,0.9998765085535487,0.9999538034843647,-7.729493081598537e-05
2790500000.0,2.7905,1.4775041999999998,0.8231624627067585,0.8393573360009058,1.47791596034772,0.999089445884076,0.9999521574107332,-0.0008627115266571783
2791000000.0,2.791,1.4770868,0.8029466465186129,0.8221215366832721,1.4779171052685174,0.9988064259303209,0.9999504083650871,-0.0011439824347662109
2791500000.0,2.7915,1.4777586,0.8354837459800449,0.8138367744463999,1.477918247456545,0.9992599249768442,0.9999485467375365,-0.0006886217606922873
2792000000.0,2.792,1.4774876,0.8223584796000941,0.8129615679888386,1.4779193869118032,0.9990759045833989,0.9999465616939277,-0.0008706571105288052
2792500000.0,2.7925,1.4774416,0.8201305746057129,0.8245234849616612,1.4779205236342916,0.9990440310193555,0.9999444409745885,-0.0009004099552329947
2793000000.0,2.793,1.4776158,0.8285675539540025,0.8310345614192673,1.4779216576240106,0.9991610581823916,0.9999421706520124,-0.0007811124696207594
2793500000.0,2.7935,1.4773088,0.8136987097523761,0.8372032542089067,1.47792278888096,0.9989527007168199,0.9999397348373609,-0.0009870341205410194
2794000000.0,2.794,1.4784066,0.8668681467704645,0.8319706337548527,1.4779239174051397,0.9996942671140319,0.9999371153227271,-0.00024284820869524548
2794500000.0,2.7945,1.4776964,0.8324712309658967,0.8245959453386655,1.47792504319655,0.9992132707889271,0.9999342911421539,-0.0007210203532268533
2795000000.0,2.795,1.4777266,0.83393389902743,0.8267971808887327,1.4779261662551906,0.9992329326201458,0.9999312380290655,-0.0006983054089196861
2795500000.0,2.7955,1.4764971999999998,0.774390716416708,0.8352849831403362,1.4779272865810615,0.9984008603338109,0.999927927740488,-0.001527067406677074
2796000000.0,2.796,1.4779546,0.8449765585647951,0.8340034240882329,1.477928404174163,0.9993855920272806,0.9999243272083662,-0.0005387351810856034
2796500000.0,2.7965,1.4788152,0.8866577550466508,0.8468649313412322,1.477929519034495,0.9999667711767976,0.9999203974642215,4.637371257609768e-05
2797000000.0,2.797,1.4783528,0.8642624665813783,0.8599610542246404,1.4779306311620573,0.9996533465898261,0.9999160922634918,-0.00026274567366568746
2797500000.0,2.7975,1.4778062,0.8377891433220591,0.8709275213401273,1.47793174055685,0.9992829888272812,0.999911356307342,-0.0006283674800607875
2798000000.0,2.798,1.4785052,0.8716436126932073,0.8616634956864704,1.477932847218873,0.9997548994962114,0.999906122918167,-0.00015122342195561522
