frequency_Hz,frequency_GHz,y_raw,y_norm,y_smooth,baseline_raw,y_fit,y_model,residual
2790000000.0,2.79,1.4830807142857143,0.9596503230710309,0.9596633764478267,1.482602198692695,0.9998070378462176,0.9999455334045918,-0.00013849555837419647
2790500000.0,2.7905,1.482821142857143,0.9458380843785231,0.9606988163658173,1.4826023540108246,0.9996319451154694,0.9999432510037259,-0.00031130588825656336
2791000000.0,2.791,1.483736,0.9945191942226781,0.9573045544766862,1.482602506124532,1.0002485860742576,0.9999407975087481,0.0003077885655095036
2791500000.0,2.7915,1.4825675714285715,0.9323451159254653,0.9505097727560222,1.4826026550338174,0.9994607990492899,0.9999381535272961,-0.0004773544780062311
2792000000.0,2.792,1.4825481428571428,0.931311288483417,0.941343653179413,1.4826028007386807,0.9994476032146905,0.9999352966401787,-0.000487693425488156
2792500000.0,2.7925,1.482508,0.9291752185480332,0.9259970613447945,1.4826029432391217,0.9994204451792801,0.9999322007882742,-0.00051175560899408
2793000000.0,2.793,1.4823554285714289,0.9210566324591138,0.9173471479742422,1.4826030825351406,0.9993174965293579,0.9999288355045836,-0.0006113389752256948
2793500000.0,2.7935,1.482422,0.9245990117825434,0.9218781725052632,1.4826032186267373,0.9993622833665562,0.9999251649440162,-0.0005628815774599838
2794000000.0,2.794,1.4818344285714284,0.8933333333332846,0.9185657849055295,1.4826033515139119,0.9989660875073116,0.9999211466462109,-0.0009550591388992613
2794500000.0,2.7945,1.4828832857142855,0.949144811858553,0.9150346600061012,1.4826034811966644,0.9996730781960372,0.9999167299420593,-0.00024365174602203332
2795000000.0,2.795,1.482188857142857,0.9121930824780933,0.9159194815066605,1.4826036076749949,0.9992048498763252,0.9999118538789376,-0.0007070040026123658
2795500000.0,2.7955,1.482101857142857,0.9075636640060325,0.925486038097168,1.482603730948903,0.9991461164998661,0.9999064444872554,-0.000760327987389342
2796000000.0,2.796,1.4823657142857145,0.9216039528695996,0.9379744340291227,1.482603851018389,0.9993239125741611,0.9999004111326345,-0.000576498558473415
2796500000.0,2.7965,1.482822285714286,0.9458988977574818,0.9232829023250538,1.482603967883453,0.9996316274239607,0.9998936415789191,-0.00026201415495841207
2797000000.0,2.797,1.483061857142857,0.958646902318462,0.9228412484512485,1.4826040815440948,0.9997930557525466,0.9998859952023696,-9.293944982302627e-05
2797500000.0,2.7975,1.4822298571428572,0.914374762447696,0.9270779138509689,1.4826041920003146,0.9992320958547125,0.9998772935042894,-0.000645197649576934
2798000000.0,2.798,1.481227285714286,0.8610262257696488,0.9262977716569136,1.482604299252112,0.9985561489933749,0.9998673065933144,-0.0013111575999394942
2798500000.0,2.7985,1.4829547142857145,0.9529456480425331,0.9268967242056902,1.4826044032994874,0.9997206093816531,0.9998557335149302,-0.00013512413327709805
2799000000.0,2.799,1.483169857142857,0.9643937666286096,0.9251495242372796,1.4826045041424405,0.9998655779993421,0.9998421729432219,2.3405056120195944e-05
2799500000.0,2.7995,1.4824568571428571,0.9264538198403205,0.9372272324153277,1.4826046017809718,0.9993848496664692,0.9998260783330174,-0.0004412286665481657
2800000000.0,2.8,1.482513571428571,0.9294716837703678,0.9392643818869066,1.4826046962150807,0.9994230194300022,0.9998066871840662,-0.00038366775406395437
2800500000.0,2.8005,1.4820898571428571,0.9069251235271324,0.9237623012993088,1.4826047874447674,0.9991373148237519,0.9997829055436829,-0.0006455907199309774
2801000000.0,2.801,1.4828307142857144,0.9463473964271775,0.9194136510897691,1.482604875470032,0.9996366975366772,0.9997531117476021,-0.00011641421092489779
2801500000.0,2.8015,1.482108571428571,0.9079209426073139,0.9239518165857475,1.4826049602908746,0.9991498144046058,0.999714807114431,-0.0005649927098251295
