Frequency_Hz	Intensity_Averaged	Intensity_StdDev
2720000000.0	1.4856056	0.0007098257814421681
2720500000.0	1.4857574	0.0006412290074536337
2721000000.0	1.4852710000000002	0.0006304070113823246
2721500000.0	1.4854031	0.00046711657003365754
2722000000.0	1.4849	0.0004832177562962549
2722500000.0	1.4851226	0.0003935449656646244
2723000000.0	1.4850752	0.0006050797963905006
2723500000.0	1.4858670999999999	0.0005477366976933126
2724000000.0	1.4857688	0.0005825035278863165
2724500000.0	1.4860134	0.0005010876570022456
2725000000.0	1.4851415000000001	0.0005433505774359866
2725500000.0	1.4840940999999999	0.0005338657977432119
2726000000.0	1.4859665000000002	0.0007208808847514005
2726500000.0	1.4850726	0.0005524085806719747
2727000000.0	1.4850689000000001	0.0004510400093118114
2727500000.0	1.4853308	0.0004481905398376826
2728000000.0	1.4849103	0.0005361039171653018
2728500000.0	1.4852469000000001	0.00040292467037900316
2729000000.0	1.485351	0.0004991176214080112
2729500000.0	1.4849788999999998	0.0005918166016596721
2730000000.0	1.4857569	0.0004908644313861333
2730500000.0	1.485505	0.00036863939019044314
2731000000.0	1.4850816	0.00036701204339915027
2731500000.0	1.4851659	0.0002799998035713637
2732000000.0	1.4851746	0.00028721114184516013
2732500000.0	1.4846034999999997	0.00024541281547626705
2733000000.0	1.4839807000000003	0.0008630648932728359
2733500000.0	1.4844987	0.0004561499862983624
2734000000.0	1.4844793	0.00035594102039525935
2734500000.0	1.4851812	0.0006115231475586171
2735000000.0	1.4850068	0.000408575525453984
2735500000.0	1.4839695000000002	0.000420498335311831
2736000000.0	1.4846938	0.0005335492104764324
2736500000.0	1.4848351	0.000533216738296883
2737000000.0	1.485239	0.0008001754807540431
2737500000.0	1.4850307	0.0004319868169284829
2738000000.0	1.4852794	0.00042567926893378885
2738500000.0	1.4833720000000001	0.0005855306994513803
2739000000.0	1.484246	0.0006044908601459542
2739500000.0	1.4852466	0.0006042853961498677
2740000000.0	1.485145	0.0007034594515677675
2740500000.0	1.4853815	0.0003811973898126668
2741000000.0	1.4851917999999995	0.0004021093881023308
2741500000.0	1.485755	0.0008293328644157189
2742000000.0	1.4856107	0.0005911055827853291
2742500000.0	1.4855418999999999	0.0006203672218935981
2743000000.0	1.4853646999999999	0.0007759430455903705
2743500000.0	1.485815	0.0009479123377190563
2744000000.0	1.4850268999999998	0.0006276453536831432
2744500000.0	1.4848199999999998	0.0008929807388740338
2745000000.0	1.4853457	0.0007209735154636469
2745500000.0	1.4847503999999998	0.0004976171620834388
2746000000.0	1.4847249999999999	0.0005834742496460528
2746500000.0	1.4852627	0.000445928705063939
2747000000.0	1.4850150000000002	0.0004218402541247235
2747500000.0	1.4849701999999998	0.0005343023114305246
2748000000.0	1.4846916000000001	0.0005127707479956125
2748500000.0	1.483874	0.00038369023964649607
2749000000.0	1.4835129999999999	0.0004573965456799965
2749500000.0	1.4840634000000001	0.00044327918967623233
2750000000.0	1.4841216000000002	0.00045775958755665114
2750500000.0	1.4847294999999998	0.0005325283560524986
2751000000.0	1.4836543	0.0008019785595637781
2751500000.0	1.4838717	0.00042029276700891613
2752000000.0	1.4848985999999997	0.0005061237398107124
2752500000.0	1.4855820999999998	0.0004578754088177172
2753000000.0	1.4854976999999998	0.00039374358407471264
2753500000.0	1.4852699	0.0004214525951990404
2754000000.0	1.4852466	0.0005204577216258861
2754500000.0	1.4846613	0.0006575615636577663
2755000000.0	1.4846272999999999	0.0009508679245825559
2755500000.0	1.4848416	0.0007866820450474195
2756000000.0	1.4846852	0.0007365166393232739
2756500000.0	1.4844956999999996	0.0008777083855130885
2757000000.0	1.4852699	0.0007002251709271616
2757500000.0	1.4850898999999997	0.0005741847176649545
2758000000.0	1.4849799000000001	0.0005440585354536514
2758500000.0	1.4854758	0.0007329583617095738
2759000000.0	1.4848134000000002	0.0007169732491523074
2759500000.0	1.4848860000000002	0.0007578348104963499
2760000000.0	1.4854326	0.0006133883272446474
2760500000.0	1.4853593000000003	0.0005015817081991242
2761000000.0	1.4849716	0.00039752464074570645
2761500000.0	1.4847426000000001	0.0007090644822581465
2762000000.0	1.4851149	0.0007432453767094386
2762500000.0	1.4850192000000002	0.0009139770018988669
2763000000.0	1.4851357	0.0005044278045468509
2763500000.0	1.4841561999999997	0.0009583277936071544
2764000000.0	1.4838197999999998	0.0009264994117645162
2764500000.0	1.4847940999999998	0.0004952055027965861
2765000000.0	1.4860016000000003	0.0008226664208535372
2765500000.0	1.4862459	0.0006763172997934859
2766000000.0	1.485369	0.0007261575586606377
2766500000.0	1.4856372	0.0006235337681312773
2767000000.0	1.4859399	0.0008218794862995538
2767500000.0	1.4862271999999999	0.0009653931634313625
2768000000.0	1.4852273999999999	0.0005956855210595516
2768500000.0	1.4854202	0.0006961317116753064
2769000000.0	1.4856569	0.0008872534530786822
2769500000.0	1.4859437999999998	0.0009202662440837393
2770000000.0	1.4851029	0.0007451792334733855
2770500000.0	1.4855131	0.0006859410251617849
2771000000.0	1.4857149999999997	0.0006573016050489889
2771500000.0	1.4857397	0.0006729487424759495
2772000000.0	1.4852047000000002	0.00044401938020764584
2772500000.0	1.4842009000000003	0.0005628155026294402
2773000000.0	1.4842233999999999	0.00027801949571925873
2773500000.0	1.4842048	0.0005607523160897298
2774000000.0	1.4848601000000001	0.0007625593026119226
2774500000.0	1.4846711999999997	0.0004993307120536648
2775000000.0	1.4853753	0.0006026956196953634
2775500000.0	1.4845024999999998	0.0007071097863839738
2776000000.0	1.4846284	0.0006583953523529721
2776500000.0	1.4847256	0.00044574167406691734
2777000000.0	1.4848352	0.0005013242064771997
2777500000.0	1.4853849	0.0009089080756600304
2778000000.0	1.4848894	0.0005439419454316498
2778500000.0	1.4843028999999999	0.0004954443359247991
2779000000.0	1.4849482	0.0005818210721518964
2779500000.0	1.4847153	0.0005841551249454057
2780000000.0	1.4848740999999999	0.0006922742881257421
2780500000.0	1.4853859	0.0004885954256846784
2781000000.0	1.4843711000000002	0.000805488354974796
2781500000.0	1.4844708	0.000406026304566609
2782000000.0	1.4845207999999999	0.0008186482516929953
2782500000.0	1.4851674	0.00040733750134257734
2783000000.0	1.4843838999999999	0.00045165594206207334
2783500000.0	1.4854361999999999	0.0006121112317218187
2784000000.0	1.4855781000000001	0.0003649795747710005
2784500000.0	1.4853280999999998	0.000764843572242056
2785000000.0	1.4848114999999997	0.00039853161731537735
2785500000.0	1.4852991	0.0004686423903148593
2786000000.0	1.4849935999999997	0.0005249967999902305
2786500000.0	1.4854823	0.0008746000285845036
