dip_id,dip_side,center_GHz,center_err_MHz,x0_GHz,x1_GHz,x2_GHz,contrast,contrast_err,hf01_MHz,hf12_MHz,delta_hf_MHz,delta_hf_err_MHz,lorentz_fwhm_MHz,lorentz_fwhm_err_MHz,w_m1,w_0,w_p1,global_fit_rms,D_eff_GHz
1,left,2.7911636196333753,0.05454658430727512,2.7889914917056777,2.7911636196333753,2.793335747561073,0.2814127141524002,0.020758189457147594,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
2,left,2.7936451264619278,0.2726562667290109,2.79147299853423,2.7936451264619278,2.7958172543896254,0.04478380303262584,0.016808700505374623,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
3,left,2.803902907100701,0.04242947618577893,2.8017307791730035,2.803902907100701,2.8060750350283987,0.2535828774868179,0.013926765953571391,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
4,left,2.8064568164486348,0.3529276671383243,2.804284688520937,2.8064568164486348,2.8086289443763324,0.031118361975721567,0.01347464693706548,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
5,right,2.9341733926022795,0.02759321843823105,2.932001264674582,2.9341733926022795,2.936345520529977,0.3580257362630293,0.011055296154340552,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
6,right,2.940731493411778,0.37961538864693306,2.9385593654840805,2.940731493411778,2.9429036213394757,0.028761641633545977,0.01087962553719911,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
7,right,2.9449610976871017,0.03520097996484786,2.942788969759404,2.9449610976871017,2.9471332256147993,0.370099580655388,0.01639011604184069,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
8,right,2.9471607308885295,0.18557117377070503,2.944988602960832,2.9471607308885295,2.949332858816227,0.06921009535089225,0.015751267429225734,2.172127927697609,2.172127927697609,2.1721279276978156,0.019628450031991422,1.293202532559542,0.037019022812866606,0.3408359402282829,0.3204566163220341,0.3387074434496828,0.012312723958161935,2.8702743980292906
