dip_id,dip_side,center_GHz,center_err_MHz,x0_GHz,x1_GHz,x2_GHz,x0_MHz,x1_MHz,x2_MHz,contrast,contrast_err,hf01_MHz,hf12_MHz,delta_hf_MHz,delta_hf_err_MHz,lorentz_fwhm_MHz,lorentz_fwhm_err_MHz,w_m1,w_0,w_p1,global_fit_rms
1,left,2.8108955935203457,0.17354838787394544,2.8085854500848604,2.8108955935203457,2.813205736955831,2808.5854500848604,2810.8955935203458,2813.205736955831,0.011727070918241392,0.0010329496947094413,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
2,left,2.8195499358655565,0.0794475943349253,2.817239792430071,2.8195499358655565,2.8218600793010418,2817.2397924300712,2819.5499358655566,2821.860079301042,0.02614266467915369,0.0013432392350890378,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
3,left,2.8352742678690963,0.1639574215586646,2.832964124433611,2.8352742678690963,2.8375844113045816,2832.9641244336112,2835.274267869096,2837.5844113045814,0.012470093133356801,0.001060761717770131,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
4,left,2.843645746706612,0.08505470896447032,2.8413356032711268,2.843645746706612,2.8459558901420974,2841.3356032711267,2843.645746706612,2845.9558901420974,0.024393103212370724,0.0012937924587621919,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
5,right,2.9029967115748767,0.10093086607094627,2.9006865681393914,2.9029967115748767,2.905306855010362,2900.6865681393915,2902.996711574877,2905.306855010362,0.020298362956632204,0.0011601591740086948,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
6,right,2.922841392698627,0.1197317479090537,2.9205312492631417,2.922841392698627,2.9251515361341123,2920.5312492631415,2922.841392698627,2925.151536134112,0.01739132673054521,0.0011250068386308243,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
7,right,2.9304146153658768,0.24279612138216658,2.9281044719303915,2.9304146153658768,2.932724758801362,2928.1044719303914,2930.4146153658767,2932.724758801362,0.008488230596280493,0.000985835087720439,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
8,right,2.94597912469812,0.8069627990837184,2.943668981262635,2.94597912469812,2.9482892681336055,2943.668981262635,2945.9791246981204,2948.2892681336057,0.0024969759617309456,0.0008807035045788582,2.310143435485301,2.310143435485301,2.310143435485243,0.04342909494454986,2.0198162996298668,0.09838813350534581,0.3292777182154453,0.3225842717761243,0.3481380100084302,0.0011270528417308462
