pair_id,x,y,z
1,0.1299529894977321,47.62040898055799,4.3643958217298895
2,0.11094801416943624,11.606301829587558,0.1783140202719115
3,0.37785645410690594,22.143188255403192,2.677501228692807
4,0.24090832360556763,3.3604024949941533,0.45794566034658823
