Frequency	Pixel(95-95)
2720000000.000000	1.478834
2720500000.000000	1.479378
2721000000.000000	1.479680
2721500000.000000	1.479342
2722000000.000000	1.478983
2722500000.000000	1.478304
2723000000.000000	1.477416
2723500000.000000	1.477248
2724000000.000000	1.478825
2724500000.000000	1.479926
2725000000.000000	1.479718
2725500000.000000	1.478911
2726000000.000000	1.479625
2726500000.000000	1.479289
2727000000.000000	1.479855
2727500000.000000	1.479142
2728000000.000000	1.479818
2728500000.000000	1.480333
2729000000.000000	1.479251
2729500000.000000	1.478721
2730000000.000000	1.480027
2730500000.000000	1.479675
2731000000.000000	1.480364
2731500000.000000	1.480936
2732000000.000000	1.479825
2732500000.000000	1.479130
2733000000.000000	1.479353
2733500000.000000	1.479595
2734000000.000000	1.479373
2734500000.000000	1.480415
2735000000.000000	1.479625
2735500000.000000	1.480200
2736000000.000000	1.480728
2736500000.000000	1.479718
2737000000.000000	1.480063
2737500000.000000	1.478252
2738000000.000000	1.479334
2738500000.000000	1.479018
2739000000.000000	1.479055
2739500000.000000	1.479669
2740000000.000000	1.479680
2740500000.000000	1.478888
2741000000.000000	1.478723
2741500000.000000	1.479443
2742000000.000000	1.478737
2742500000.000000	1.480618
2743000000.000000	1.479687
2743500000.000000	1.479372
2744000000.000000	1.479155
2744500000.000000	1.479978
2745000000.000000	1.479384
2745500000.000000	1.479427
2746000000.000000	1.480649
2746500000.000000	1.478689
2747000000.000000	1.478995
2747500000.000000	1.478765
2748000000.000000	1.479770
2748500000.000000	1.479688
2749000000.000000	1.477611
2749500000.000000	1.478956
2750000000.000000	1.479493
2750500000.000000	1.479229
2751000000.000000	1.478150
2751500000.000000	1.478200
2752000000.000000	1.478176
2752500000.000000	1.478597
2753000000.000000	1.478449
2753500000.000000	1.478346
2754000000.000000	1.477783
2754500000.000000	1.477688
2755000000.000000	1.479350
2755500000.000000	1.479927
2756000000.000000	1.479584
2756500000.000000	1.479462
2757000000.000000	1.478706
2757500000.000000	1.479557
2758000000.000000	1.479337
2758500000.000000	1.479434
2759000000.000000	1.479664
2759500000.000000	1.479370
2760000000.000000	1.480535
2760500000.000000	1.477490
2761000000.000000	1.479702
2761500000.000000	1.479603
2762000000.000000	1.478752
2762500000.000000	1.479335
2763000000.000000	1.478792
2763500000.000000	1.479695
2764000000.000000	1.479196
