dip_id,dip_side,center_GHz,x0_GHz,x1_GHz,x2_GHz,contrast,hf01_MHz,hf12_MHz,gamma_MHz,w_m1,w_0,w_p1,global_fit_rms
1,left,2.810708894137658,2.808490163044602,2.810708894137658,2.812927625230714,0.011776099782898413,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
2,left,2.8208853638119797,2.818666632718924,2.8208853638119797,2.8231040949050357,0.028398771723821256,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
3,left,2.834466860336236,2.83224812924318,2.834466860336236,2.836685591429292,0.013398176625956984,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
4,left,2.844376313818513,2.842157582725457,2.844376313818513,2.846595044911569,0.025541723120850828,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
5,right,2.899917838496955,2.897699107403899,2.899917838496955,2.9021365695900108,0.02227182443341958,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
6,right,2.9091256602718265,2.9069069291787706,2.9091256602718265,2.9113443913648824,0.01327179731933022,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
7,right,2.921594365811587,2.919375634718531,2.921594365811587,2.923813096904643,0.02083110301800154,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
8,right,2.93054496137616,2.928326230283104,2.93054496137616,2.9327636924692158,0.009810759421545075,2.2187310930559256,2.2187310930559256,1.5462114081850085,0.3063532566882829,0.31938655881090744,0.37426018450080933,0.0007252241138622344
