dip_id,dip_side,center_GHz,x0_GHz,x1_GHz,x2_GHz,contrast,hf01_MHz,hf12_MHz,gamma_MHz,w_m1,w_0,w_p1,global_fit_rms
1,left,2.809967308849709,2.807774357741215,2.809967308849709,2.8121602599582025,0.013050164613651941,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
2,left,2.8204116852586703,2.8182187341501765,2.8204116852586703,2.822604636367164,0.028593909493560284,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
3,left,2.8346846144003153,2.8324916632918216,2.8346846144003153,2.836877565508809,0.014232094975665723,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
4,left,2.8447751475559078,2.842582196447414,2.8447751475559078,2.8469680986644015,0.026261991115836283,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
5,right,2.8997023550164016,2.897509403907908,2.8997023550164016,2.9018953061248953,0.022993160584471276,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
6,right,2.908968413569826,2.9067754624613324,2.908968413569826,2.91116136467832,0.012587257479995407,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
7,right,2.9220670569737432,2.9198741058652495,2.9220670569737432,2.924260008082237,0.019856732170956997,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
8,right,2.931333540576865,2.9291405894683713,2.931333540576865,2.9335264916853587,0.010921953384545593,2.1929511084937126,2.1929511084937126,1.5045354961789579,0.3054682301895487,0.3224548691418804,0.37207690066857074,0.0005498630211298897
