frequency_Hz,frequency_GHz,y_raw,y_norm,y_smooth,baseline_raw,y_fit,y_model,residual
2790000000.0,2.79,1.4802633,0.9496100362906563,0.9402792802997878,1.479997125764706,0.99969685910156,0.9999503985811649,-0.00025353947960482515
2790500000.0,2.7905,1.4801201000000002,0.9425008315584732,0.9614037249307779,1.4799964520782358,0.9996006038936467,0.9999486305108843,-0.00034802661723765116
2791000000.0,2.791,1.4805903,0.9658440443034028,0.9686748248697659,1.479995785019212,0.9999186046183207,0.9999467520033894,-2.8147385068733044e-05
2791500000.0,2.7915,1.4808689000000002,0.9796752205491328,0.9663292033829086,1.479995124587634,1.0001072037810668,0.9999447527663533,0.00016245101471346057
2792000000.0,2.792,1.4809338,0.9828971995094573,0.958603483736362,1.479994470783502,1.0001514759288248,0.9999426211972,0.00020885473162479684
2792500000.0,2.7925,1.479562,0.9147937983110217,0.9535412765830926,1.479993823606816,0.999225465118065,0.9999403441677289,-0.0007148790496639412
2793000000.0,2.793,1.4802252,0.9477185509533892,0.951334618909744,1.4799931830575759,0.9996737913672652,0.9999379067647715,-0.00026411539750625934
2793500000.0,2.7935,1.480343,0.9535667654607312,0.9474756114315926,1.479992549135782,0.999753776113968,0.9999352919760456,-0.00018151586207759696
2794000000.0,2.794,1.4804024999999998,0.9565206598850632,0.9518620624468803,1.479991921841434,0.9997943833675251,0.9999324803072035,-0.00013809693967836711
2794500000.0,2.7945,1.4807748,0.9750035992830742,0.9615316313854707,1.4799913011745318,1.0000462367092482,0.9999294493118456,0.0001167873974026179
2795000000.0,2.795,1.4800972,0.941363954544723,0.959343155491621,1.4799906871350759,0.9995890319959092,0.9999261730105418,-0.0003371410146325582
2795500000.0,2.7955,1.4805983,0.9662412065789444,0.960545753405716,1.4799900797230658,0.9999278620915526,0.9999226211670804,5.2409244721829396e-06
2796000000.0,2.796,1.4803817,0.9554880379686593,0.9647163441452712,1.4799894789385017,0.9997819862827675,0.9999187583793577,-0.00013677209659024303
2796500000.0,2.7965,1.4805147,0.9620908607995404,0.9582437381016027,1.4799888847813838,0.9998722097993155,0.9999145429272054,-4.233312788992638e-05
2797000000.0,2.797,1.480554,0.9640419204781294,0.9512582167512185,1.4799882972517118,0.9998991481721544,0.9999099252980697,-1.0777125915240049e-05
2797500000.0,2.7975,1.4802825,0.9505632257519496,0.9362845542193536,1.4799877163494857,0.9997161817559377,0.9999048462807528,-0.00018866452481514084
2798000000.0,2.798,1.4792027,0.8969562476107782,0.92201280293853,1.4799871420747055,0.9989873210651117,0.9998992344727287,-0.0009119134076169821
2798500000.0,2.7985,1.4794370999999995,0.9085931022841074,0.9060569374674475,1.4799865744273715,0.9991460075588624,0.9998930029803967,-0.0007469954215343355
2799000000.0,2.799,1.4794994999999995,0.9116909680333299,0.9130373653405965,1.4799860134074834,0.9991885285064493,0.999886044992096,-0.0006975164856466431
2799500000.0,2.7995,1.4794573,0.9095959370298723,0.9211779884671458,1.4799854590150414,0.9991604027713489,0.9998782277509964,-0.0007178249796475633
2800000000.0,2.8,1.4799563999999998,0.9343738984951946,0.9414441821840375,1.4799849112500454,0.9994978428931919,0.9998693842159637,-0.00037154132277184004
2800500000.0,2.8005,1.4811775,0.9949957553281302,0.9527719251144875,1.4799843701124953,1.0003228861970384,0.9998593013158085,0.00046358488122988373
2801000000.0,2.801,1.4798157,0.9273888069741244,0.95530690790058,1.479983835602391,0.999403546628029,0.9998477030742893,-0.00044415644626027984
2801500000.0,2.8015,1.4806841000000002,0.970500771984131,0.9548325697737687,1.479983307719733,0.999990383122265,0.9998342258239613,0.00015615729830364966
2802000000.0,2.802,1.4800292000000002,0.9379880752026356,0.9441606603931341,1.479982786464521,0.9995484438623237,0.9998183808852247,-0.0002699370229010123
2802500000.0,2.8025,1.4796366,0.9184973365304455,0.9310740129737936,1.4799822718367548,0.9992836460841297,0.9997994967741631,-0.0005158506900334592
2803000000.0,2.803,1.4799803,0.9355604207933833,0.9248525132086636,1.4799817638364348,0.9995161095316201,0.9997766268130835,-0.0002605172814634793
2803500000.0,2.8035,1.4794821,0.9108271400840525,0.9041144743749188,1.4799812624635607,0.9991799848112278,0.9997483959458459,-0.0005684111346180298
2804000000.0,2.804,1.4793223000000002,0.9028938236301252,0.9000163528557704,1.4799807677181325,0.9990723965938489,0.999712735846199,-0.000640339252350075
2804500000.0,2.8045,1.4787707,0.8755094847315519,0.8954965902822993,1.4799802796001504,0.9987001984140979,0.9996664039509465,-0.0009662055368486744
2805000000.0,2.805,1.4788842,0.8811442245157872,0.8906280642127556,1.4799797981096143,0.9987771765292578,0.999604058997203,-0.0008268824679451559
2805500000.0,2.8055,1.4795695,0.9151661379443385,0.8933835494310446,1.4799793232465241,0.9992403203982353,0.99951636199516,-0.0002760415969247365
2806000000.0,2.806,1.4790282,0.8882931454755256,0.8957569378908439,1.47997885501088,0.9988750646897091,0.9993857645940794,-0.0005106999043702487
2806500000.0,2.8065,1.4789692000000003,0.8853640736934295,0.895820058323922,1.4799783934026818,0.9988355300450602,0.999176354626093,-0.0003408245810327948
2807000000.0,2.807,1.4786934,0.8716719042441319,0.8516488219807561,1.4799779384219296,0.9986495729726045,0.9988075920436562,-0.0001580190710517293
2807500000.0,2.8075,1.477982,0.8363542488916202,0.7976303467567976,1.4799774900686236,0.9981694246456527,0.9980900539159061,7.937072974661952e-05
2808000000.0,2.808,1.4765622,0.7658678740399458,0.7626785621066083,1.4799770483427634,0.9972108466323741,0.9967097652025494,0.0005010814298247457
2808500000.0,2.8085,1.4739136,0.6343773736651247,0.7482798822327446,1.4799766132443493,0.995422381140689,0.9954685135677238,-4.613242703477294e-05
2809000000.0,2.809,1.4758804,0.7320197191069461,0.7199097728117435,1.479976184773381,0.9967509678831332,0.9963216430317753,0.0004293248513579373
2809500000.0,2.8095,1.4767271999999998,0.7740593459729714,0.6897857879046861,1.4799757629298589,0.9973231472206996,0.9970571709259034,0.00026597629479618856
2810000000.0,2.81,1.4760494999999998,0.7404147367061841,0.6847444704555217,1.4799753477137827,0.9968657351199816,0.9966559051750158,0.000209829944965767
2810500000.0,2.8105,1.4728799,0.583059043136751,0.6956818209219378,1.4799749391251527,0.9947253866569546,0.9953895905954248,-0.0006642039384701093
2811000000.0,2.811,1.4738516000000002,0.6312993660296908,0.6747858198195136,1.4799745371639683,0.9953819051178222,0.9954780922169569,-9.618709913472578e-05
2811500000.0,2.8115,1.4758276,0.7293984480883646,0.6555585450183208,1.4799741418302301,0.9967166847184581,0.996581791798469,0.000134892919989138
2812000000.0,2.812,1.4754963,0.7129509653525224,0.6566673326871391,1.4799737531239379,0.9964931992790237,0.9966466364636427,-0.00015343718461902078
2812500000.0,2.8125,1.4739051,0.6339553887473692,0.6751634893361914,1.4799733710450917,0.9954188212539153,0.9954744396479859,-5.561839407053348e-05
2813000000.0,2.813,1.4738589000000002,0.6316617766061243,0.6791043578050061,1.4799729955936916,0.9953878720685718,0.9945811971128223,0.0008066749557494868
2813500000.0,2.8135,1.4751466,0.69559000938292,0.6912721591243207,1.4799726267697373,0.9962577836242889,0.9961604706704852,9.731295380366323e-05
2814000000.0,2.814,1.4761015,0.7429962914972102,0.727185923245043,1.4799722645732292,0.9969029306591113,0.9975923119828596,-0.0006893813237482949
