pair_id,left_dip_id_sorted,right_dip_id_sorted,left_center_x1_GHz,right_center_x1_GHz,left_center_x1_err_MHz,right_center_x1_err_MHz,pair_center_GHz,pair_center_minus_D_eff_MHz,splitting_GHz,splitting_MHz,zeeman_half_MHz,left_contrast,right_contrast,D_eff_GHz
1,1,8,2.809268793565025,2.932083732867021,0.07748557731104876,0.0897960545894891,2.8706762632160228,-0.863177229899037,0.12281493930199572,122.81493930199572,61.40746965099786,0.013163440924391798,0.011190494373450714,2.871539440445922
2,2,7,2.819939146946853,2.9226394359395838,0.03524641049965515,0.05017333151233983,2.8712892914432184,-0.25014900270337037,0.10270028899273065,102.70028899273065,51.350144496365324,0.029105070117505887,0.02021962404308546,2.871539440445922
3,3,6,2.834803576171867,2.9090241050653893,0.06863692009236858,0.08430881455665712,2.871913840618628,0.3744001727064017,0.07422052889352226,74.22052889352227,37.110264446761136,0.014908090325580523,0.011929623190045851,2.871539440445922
4,4,5,2.8452493086049646,2.8993074244066714,0.03982781291791852,0.0466319149150354,2.8722783665058182,0.7389260598964498,0.05405811580170683,54.05811580170683,27.029057900853417,0.025772522987958752,0.021958327323056318,2.871539440445922
