Frequency	Pixel(95-95)
2720000000.000000	1.481981
2720500000.000000	1.482067
2721000000.000000	1.482039
2721500000.000000	1.481237
2722000000.000000	1.481897
2722500000.000000	1.481764
2723000000.000000	1.481768
2723500000.000000	1.482385
2724000000.000000	1.483333
2724500000.000000	1.482562
2725000000.000000	1.482010
2725500000.000000	1.480913
2726000000.000000	1.481646
2726500000.000000	1.481534
2727000000.000000	1.481464
2727500000.000000	1.481885
2728000000.000000	1.481599
2728500000.000000	1.482304
2729000000.000000	1.482379
2729500000.000000	1.482025
2730000000.000000	1.482037
2730500000.000000	1.481613
2731000000.000000	1.482114
2731500000.000000	1.482578
2732000000.000000	1.482710
2732500000.000000	1.481887
2733000000.000000	1.481965
2733500000.000000	1.481894
2734000000.000000	1.481871
2734500000.000000	1.481803
2735000000.000000	1.481740
2735500000.000000	1.481413
2736000000.000000	1.482236
2736500000.000000	1.481703
2737000000.000000	1.481890
2737500000.000000	1.482533
2738000000.000000	1.481572
2738500000.000000	1.482991
2739000000.000000	1.482162
2739500000.000000	1.482389
2740000000.000000	1.481972
2740500000.000000	1.481523
2741000000.000000	1.481503
2741500000.000000	1.481608
2742000000.000000	1.481299
2742500000.000000	1.482279
2743000000.000000	1.481878
2743500000.000000	1.482355
2744000000.000000	1.482109
2744500000.000000	1.481365
2745000000.000000	1.481523
2745500000.000000	1.480619
2746000000.000000	1.481638
2746500000.000000	1.481507
2747000000.000000	1.481918
2747500000.000000	1.481978
2748000000.000000	1.482434
2748500000.000000	1.482201
2749000000.000000	1.482181
2749500000.000000	1.481756
2750000000.000000	1.481874
2750500000.000000	1.481743
2751000000.000000	1.481940
2751500000.000000	1.481698
2752000000.000000	1.482487
2752500000.000000	1.481953
2753000000.000000	1.482414
2753500000.000000	1.482435
2754000000.000000	1.481926
2754500000.000000	1.482015
2755000000.000000	1.481731
2755500000.000000	1.481584
2756000000.000000	1.482004
2756500000.000000	1.482648
2757000000.000000	1.482240
2757500000.000000	1.482565
2758000000.000000	1.482703
2758500000.000000	1.482715
2759000000.000000	1.482662
2759500000.000000	1.481662
2760000000.000000	1.482181
2760500000.000000	1.482124
2761000000.000000	1.481874
2761500000.000000	1.481031
2762000000.000000	1.481667
2762500000.000000	1.482074
2763000000.000000	1.482191
2763500000.000000	1.483212
2764000000.000000	1.482637
2764500000.000000	1.482208
2765000000.000000	1.481548
2765500000.000000	1.481636
2766000000.000000	1.481994
2766500000.000000	1.481585
2767000000.000000	1.482239
2767500000.000000	1.482368
2768000000.000000	1.482003
2768500000.000000	1.481322
2769000000.000000	1.482647
2769500000.000000	1.482717
2770000000.000000	1.482058
2770500000.000000	1.481946
2771000000.000000	1.481969
2771500000.000000	1.481436
2772000000.000000	1.481436
2772500000.000000	1.481459
2773000000.000000	1.481274
2773500000.000000	1.481149
2774000000.000000	1.481626
2774500000.000000	1.481242
2775000000.000000	1.482053
2775500000.000000	1.481896
2776000000.000000	1.481721
2776500000.000000	1.481271
2777000000.000000	1.481064
2777500000.000000	1.482567
2778000000.000000	1.482240
2778500000.000000	1.481837
2779000000.000000	1.481819
2779500000.000000	1.481499
2780000000.000000	1.482457
2780500000.000000	1.481776
2781000000.000000	1.481609
2781500000.000000	1.481647
2782000000.000000	1.481933
2782500000.000000	1.481339
2783000000.000000	1.481956
2783500000.000000	1.481738
2784000000.000000	1.482197
2784500000.000000	1.482169
2785000000.000000	1.480585
2785500000.000000	1.481507
2786000000.000000	1.481183
2786500000.000000	1.481056
2787000000.000000	1.481816
2787500000.000000	1.481340
2788000000.000000	1.481400
2788500000.000000	1.480050
2789000000.000000	1.481462
2789500000.000000	1.481154
2790000000.000000	1.482102
2790500000.000000	1.482065
2791000000.000000	1.482750
2791500000.000000	1.482449
2792000000.000000	1.481704
2792500000.000000	1.481502
2793000000.000000	1.481913
2793500000.000000	1.482127
2794000000.000000	1.481883
2794500000.000000	1.482145
2795000000.000000	1.481576
2795500000.000000	1.481475
2796000000.000000	1.481749
2796500000.000000	1.481933
2797000000.000000	1.481832
2797500000.000000	1.481785
2798000000.000000	1.481579
2798500000.000000	1.481929
2799000000.000000	1.481877
2799500000.000000	1.481544
2800000000.000000	1.481814
2800500000.000000	1.481341
2801000000.000000	1.482131
2801500000.000000	1.481085
2802000000.000000	1.481530
2802500000.000000	1.481466
2803000000.000000	1.481307
2803500000.000000	1.480825
2804000000.000000	1.480501
2804500000.000000	1.480204
2805000000.000000	1.478623
2805500000.000000	1.475919
2806000000.000000	1.475611
2806500000.000000	1.478682
2807000000.000000	1.477790
2807500000.000000	1.476604
2808000000.000000	1.475457
2808500000.000000	1.476987
2809000000.000000	1.478183
2809500000.000000	1.477254
2810000000.000000	1.473949
2810500000.000000	1.476177
2811000000.000000	1.478536
