Frequency	Pixel(95-95)
2720000000.000000	1.478751
2720500000.000000	1.479482
2721000000.000000	1.479159
2721500000.000000	1.479105
2722000000.000000	1.479743
2722500000.000000	1.478583
2723000000.000000	1.479778
2723500000.000000	1.479487
2724000000.000000	1.479653
2724500000.000000	1.479417
2725000000.000000	1.479370
2725500000.000000	1.479699
2726000000.000000	1.479798
2726500000.000000	1.479060
2727000000.000000	1.479071
2727500000.000000	1.479204
2728000000.000000	1.478272
2728500000.000000	1.477657
2729000000.000000	1.478670
2729500000.000000	1.477877
2730000000.000000	1.477679
2730500000.000000	1.478549
2731000000.000000	1.479006
2731500000.000000	1.478489
2732000000.000000	1.478830
2732500000.000000	1.479489
2733000000.000000	1.478189
2733500000.000000	1.479011
2734000000.000000	1.480238
2734500000.000000	1.479770
2735000000.000000	1.478654
2735500000.000000	1.478696
2736000000.000000	1.479184
2736500000.000000	1.479588
2737000000.000000	1.479659
2737500000.000000	1.479661
2738000000.000000	1.479836
2738500000.000000	1.479779
2739000000.000000	1.479127
2739500000.000000	1.479007
2740000000.000000	1.479195
2740500000.000000	1.478652
2741000000.000000	1.478970
2741500000.000000	1.478389
2742000000.000000	1.478922
2742500000.000000	1.478983
2743000000.000000	1.478331
2743500000.000000	1.478387
2744000000.000000	1.479424
2744500000.000000	1.478635
2745000000.000000	1.478466
2745500000.000000	1.479674
2746000000.000000	1.479904
2746500000.000000	1.479871
2747000000.000000	1.480240
2747500000.000000	1.479647
2748000000.000000	1.480026
2748500000.000000	1.480103
2749000000.000000	1.480093
2749500000.000000	1.478978
2750000000.000000	1.479263
2750500000.000000	1.478635
2751000000.000000	1.478564
2751500000.000000	1.479353
2752000000.000000	1.479262
2752500000.000000	1.480069
2753000000.000000	1.480003
2753500000.000000	1.479759
2754000000.000000	1.479362
2754500000.000000	1.479141
2755000000.000000	1.479688
2755500000.000000	1.478650
2756000000.000000	1.479026
2756500000.000000	1.479154
2757000000.000000	1.479522
2757500000.000000	1.479515
2758000000.000000	1.478521
2758500000.000000	1.478614
2759000000.000000	1.478140
2759500000.000000	1.478627
2760000000.000000	1.478938
2760500000.000000	1.479130
2761000000.000000	1.478958
2761500000.000000	1.479081
2762000000.000000	1.480645
2762500000.000000	1.480128
2763000000.000000	1.478984
2763500000.000000	1.478433
2764000000.000000	1.479044
2764500000.000000	1.478364
2765000000.000000	1.479249
2765500000.000000	1.479737
2766000000.000000	1.479343
2766500000.000000	1.479218
2767000000.000000	1.479035
2767500000.000000	1.479320
2768000000.000000	1.479255
2768500000.000000	1.479311
2769000000.000000	1.478924
2769500000.000000	1.478082
2770000000.000000	1.479231
2770500000.000000	1.479732
2771000000.000000	1.478634
2771500000.000000	1.479949
2772000000.000000	1.479051
2772500000.000000	1.479713
2773000000.000000	1.479096
2773500000.000000	1.479582
2774000000.000000	1.479342
2774500000.000000	1.478459
2775000000.000000	1.479345
2775500000.000000	1.479151
2776000000.000000	1.479354
2776500000.000000	1.478748
2777000000.000000	1.478857
2777500000.000000	1.479229
2778000000.000000	1.479722
2778500000.000000	1.479888
2779000000.000000	1.480007
2779500000.000000	1.480161
2780000000.000000	1.480236
2780500000.000000	1.479902
2781000000.000000	1.480016
2781500000.000000	1.479209
2782000000.000000	1.479034
2782500000.000000	1.479174
2783000000.000000	1.479296
2783500000.000000	1.478973
2784000000.000000	1.479298
2784500000.000000	1.479380
2785000000.000000	1.479213
2785500000.000000	1.479411
2786000000.000000	1.479093
2786500000.000000	1.479403
2787000000.000000	1.478971
2787500000.000000	1.478901
2788000000.000000	1.478700
2788500000.000000	1.477926
2789000000.000000	1.479354
2789500000.000000	1.479730
2790000000.000000	1.478884
2790500000.000000	1.478156
2791000000.000000	1.478867
2791500000.000000	1.479130
2792000000.000000	1.479311
2792500000.000000	1.479627
2793000000.000000	1.478344
2793500000.000000	1.478659
2794000000.000000	1.479323
2794500000.000000	1.479393
2795000000.000000	1.478662
2795500000.000000	1.479022
2796000000.000000	1.477673
2796500000.000000	1.478362
2797000000.000000	1.479336
2797500000.000000	1.478601
2798000000.000000	1.479094
2798500000.000000	1.478953
2799000000.000000	1.479229
2799500000.000000	1.480012
2800000000.000000	1.477957
2800500000.000000	1.479314
2801000000.000000	1.479252
2801500000.000000	1.478496
2802000000.000000	1.479373
2802500000.000000	1.479489
2803000000.000000	1.478807
2803500000.000000	1.479287
2804000000.000000	1.478747
2804500000.000000	1.477858
2805000000.000000	1.478869
2805500000.000000	1.478932
2806000000.000000	1.479066
2806500000.000000	1.477224
2807000000.000000	1.476850
2807500000.000000	1.477815
2808000000.000000	1.477398
2808500000.000000	1.473755
2809000000.000000	1.472917
2809500000.000000	1.474657
2810000000.000000	1.475470
2810500000.000000	1.473624
2811000000.000000	1.470673
2811500000.000000	1.473730
2812000000.000000	1.473805
2812500000.000000	1.473727
2813000000.000000	1.469623
2813500000.000000	1.473068
2814000000.000000	1.474033
2814500000.000000	1.476063
2815000000.000000	1.475405
2815500000.000000	1.475344
2816000000.000000	1.474055
2816500000.000000	1.471939
2817000000.000000	1.465330
2817500000.000000	1.464211
2818000000.000000	1.469055
2818500000.000000	1.470289
2819000000.000000	1.467130
2819500000.000000	1.461365
2820000000.000000	1.466391
2820500000.000000	1.469403
2821000000.000000	1.467651
2821500000.000000	1.461325
2822000000.000000	1.463286
2822500000.000000	1.470095
2823000000.000000	1.472362
2823500000.000000	1.474961
2824000000.000000	1.475949
2824500000.000000	1.475538
2825000000.000000	1.476305
2825500000.000000	1.477647
2826000000.000000	1.477400
2826500000.000000	1.478112
2827000000.000000	1.477685
2827500000.000000	1.478034
2828000000.000000	1.478194
2828500000.000000	1.478860
2829000000.000000	1.478776
2829500000.000000	1.478942
2830000000.000000	1.478289
2830500000.000000	1.478859
2831000000.000000	1.479288
