,x0_MHz,x1_MHz,x2_MHz,gamma_MHz,A
Pair1_left,2842.206769785787,2842.206773011768,2842.206905062952,16.176051728361095,0.20255226787729114
Pair1_right,2837.8823191652864,2843.0555011170377,2901.5072983218906,8.840065937521633,0.5983864549585142
Pair2_left,2820.218251486217,2774.5485353591616,2843.397270075325,9.212302865001792,0.7116702104227463
Pair2_right,2850.652814553427,2903.3963451238415,2903.395767954094,15.486001485411462,0.25650510268783616
Pair3_left,2819.289400747604,2843.405478754249,2820.3597099152494,11.53124975124109,0.4022366030638558
Pair3_right,2923.826183301623,2900.363303096284,2908.5546511212133,7.529699238622036,0.4566229086410905
Pair4_left,2819.7114610735375,2835.24020747727,2844.6022962260067,7.008565039548081,0.6040955274883792
Pair4_right,2908.5748302984466,2923.9964788852717,2900.375892903581,7.792432326585278,0.44765229150256997
