,x0_MHz,x1_MHz,x2_MHz,gamma_MHz,A
Pair1_left,2844.1282409368205,2823.8695342154874,2844.1286912727332,10.363573579496864,0.30354866934165736
Pair1_right,2845.159886984876,2900.5071704818015,2965.9591840544945,6.721443602895281,0.6278617909483737
Pair2_left,2820.039333307274,2844.378815039497,2822.6287571484504,8.339374023708775,0.437591568062008
Pair2_right,2898.7040878121284,2909.964759981443,2901.8869608198506,4.850187686875383,0.36123573897807953
Pair3_left,2820.9066224079343,2821.1443125367964,2844.3171746689422,10.557248534659209,0.3857207999531541
Pair3_right,2922.722315102889,2899.892566343845,2909.371456186589,6.250154482813318,0.4592405135583898
Pair4_left,2821.011299720881,2821.0133331273864,2844.3125873558856,10.630316541881408,0.3844486182283126
Pair4_right,2909.3980483609866,2899.8993838741226,2922.8329442357995,6.478674054477281,0.45082745421045617
