,x0_MHz,x1_MHz,x2_MHz,gamma_MHz,A
Pair1_left,2842.2577970523266,2842.256829597412,2842.256891846089,17.61237593831237,0.17972608842779433
Pair1_right,2844.519300062497,2837.492633752429,2900.7884743911154,6.430724028206291,0.6198862988211921
Pair2_left,2820.1045399873797,2843.859389975308,2820.1033192040595,8.804980357368182,0.45430363374112476
Pair2_right,2911.9464494626045,2900.090534383011,2902.767680213893,5.970208473757567,0.3603811491818144
Pair3_left,2819.840612335623,2819.8410463587725,2843.8037205022665,10.33965461754244,0.42409059097741403
Pair3_right,2904.3376965815346,2900.727349173895,2924.051049533108,9.937282553585993,0.3405214340492616
Pair4_left,2819.8252508871587,2819.8257151018784,2843.9110115895905,10.607834605982958,0.4199628081598951
Pair4_right,2902.343481706989,2925.2169754368556,2902.34257741758,14.273182573438556,0.28032470814203786
