,x0_MHz,x1_MHz,x2_MHz,gamma_MHz,A
Pair1_left,2842.866618523427,2842.866618520066,2898.5995354593074,18.909537750755273,0.28532646826574704
Pair1_right,2843.5597635623953,2943.30138764818,2901.5771249806576,15.015991913488993,0.502924523785058
Pair2_left,2843.859509895516,2822.1935610015257,2843.8595098952624,13.78033643181324,0.325291089707581
Pair2_right,2902.7532877960994,2902.7537032640907,2929.27456609989,21.250714686650035,0.22882816353831417
Pair3_left,2820.6289870140918,2820.6292784095303,2844.404881718558,13.303483807660955,0.3783446448637564
Pair3_right,2899.956851481879,2923.509217380611,2909.361295677501,8.049973625465467,0.4630819446470017
Pair4_left,2818.685239252104,2844.371422898988,2821.3265824884616,15.282797604364601,0.35740492593419965
Pair4_right,2925.0474596914232,2846.2740566151856,2901.732420863684,17.013217585689116,0.42583962463663555
