,x0_MHz,x1_MHz,x2_MHz,gamma_MHz,A
Pair1_left,2765.3372260295387,2832.817206240753,2844.060730703344,6.888195378420824,0.5699100636488698
Pair1_right,2902.0299560779995,2902.0297238564594,2925.702477553717,7.762424406832803,0.3089841484986903
Pair2_left,2819.6480870873456,2819.6491457009065,2843.456583583925,9.093781063438835,0.4522361062050083
Pair2_right,2903.119216614944,2928.086916185997,2903.1189464075032,13.060179988494717,0.2559916560998885
Pair3_left,2819.3603634194387,2819.360506951439,2843.4077536302666,10.912817009807224,0.417636817154703
Pair3_right,2910.916442997378,2901.4217004718007,2924.2517743291414,6.4406165394783,0.4838840158136877
Pair4_left,2819.336474654035,2819.336618836923,2843.411562901973,11.104021536050148,0.41422160484449205
Pair4_right,2901.3983424625853,2910.922112862664,2924.44625811838,6.833733184569692,0.4690785265579134
