Frequency	Pixel(95-95)
2720000000.000000	1.483783
2720500000.000000	1.484133
2721000000.000000	1.483453
2721500000.000000	1.483334
2722000000.000000	1.483725
2722500000.000000	1.483265
2723000000.000000	1.482980
2723500000.000000	1.483806
2724000000.000000	1.484705
2724500000.000000	1.483873
2725000000.000000	1.482980
2725500000.000000	1.482289
2726000000.000000	1.482619
2726500000.000000	1.482104
2727000000.000000	1.481667
2727500000.000000	1.482211
2728000000.000000	1.482309
2728500000.000000	1.484780
2729000000.000000	1.484585
2729500000.000000	1.483504
2730000000.000000	1.482687
2730500000.000000	1.482936
2731000000.000000	1.482687
2731500000.000000	1.483408
2732000000.000000	1.484082
2732500000.000000	1.483118
2733000000.000000	1.483373
2733500000.000000	1.483871
2734000000.000000	1.483412
2734500000.000000	1.482772
2735000000.000000	1.483680
2735500000.000000	1.482946
2736000000.000000	1.483455
2736500000.000000	1.483011
2737000000.000000	1.483067
2737500000.000000	1.483127
2738000000.000000	1.481304
2738500000.000000	1.484271
2739000000.000000	1.483642
2739500000.000000	1.483848
2740000000.000000	1.483926
2740500000.000000	1.482254
2741000000.000000	1.483033
2741500000.000000	1.482957
2742000000.000000	1.483933
2742500000.000000	1.484200
2743000000.000000	1.484539
2743500000.000000	1.484145
2744000000.000000	1.483343
2744500000.000000	1.482260
2745000000.000000	1.482613
2745500000.000000	1.481494
2746000000.000000	1.482635
2746500000.000000	1.483040
2747000000.000000	1.483389
2747500000.000000	1.483806
2748000000.000000	1.484387
2748500000.000000	1.484114
2749000000.000000	1.483897
2749500000.000000	1.483067
2750000000.000000	1.482666
2750500000.000000	1.482491
2751000000.000000	1.482704
2751500000.000000	1.482776
2752000000.000000	1.484129
2752500000.000000	1.483118
2753000000.000000	1.483790
2753500000.000000	1.483072
2754000000.000000	1.483594
2754500000.000000	1.483601
2755000000.000000	1.482896
2755500000.000000	1.482309
2756000000.000000	1.482989
2756500000.000000	1.483123
2757000000.000000	1.483126
2757500000.000000	1.483430
2758000000.000000	1.483971
2758500000.000000	1.483593
2759000000.000000	1.483689
2759500000.000000	1.483394
2760000000.000000	1.482961
2760500000.000000	1.482806
2761000000.000000	1.483173
2761500000.000000	1.482489
2762000000.000000	1.483092
2762500000.000000	1.483785
2763000000.000000	1.483553
2763500000.000000	1.485275
2764000000.000000	1.484200
2764500000.000000	1.484652
2765000000.000000	1.483597
2765500000.000000	1.483460
2766000000.000000	1.483955
2766500000.000000	1.482983
2767000000.000000	1.483026
2767500000.000000	1.483070
2768000000.000000	1.482475
2768500000.000000	1.481767
2769000000.000000	1.483309
2769500000.000000	1.483510
2770000000.000000	1.483062
2770500000.000000	1.483333
2771000000.000000	1.483227
2771500000.000000	1.483024
2772000000.000000	1.483208
2772500000.000000	1.483040
2773000000.000000	1.482895
2773500000.000000	1.482957
2774000000.000000	1.483606
2774500000.000000	1.482684
2775000000.000000	1.483137
2775500000.000000	1.482743
2776000000.000000	1.482074
2776500000.000000	1.481390
2777000000.000000	1.481505
2777500000.000000	1.482972
2778000000.000000	1.482870
2778500000.000000	1.482816
2779000000.000000	1.482069
2779500000.000000	1.482052
2780000000.000000	1.483907
2780500000.000000	1.482935
2781000000.000000	1.483295
2781500000.000000	1.482739
2782000000.000000	1.483068
2782500000.000000	1.482558
2783000000.000000	1.483658
2783500000.000000	1.483353
2784000000.000000	1.482602
2784500000.000000	1.482935
2785000000.000000	1.481587
2785500000.000000	1.482955
2786000000.000000	1.482089
2786500000.000000	1.481974
2787000000.000000	1.482473
2787500000.000000	1.481969
2788000000.000000	1.482280
2788500000.000000	1.480120
2789000000.000000	1.481445
2789500000.000000	1.480987
2790000000.000000	1.483758
2790500000.000000	1.483635
2791000000.000000	1.484514
2791500000.000000	1.482357
2792000000.000000	1.482593
2792500000.000000	1.482313
2793000000.000000	1.482800
2793500000.000000	1.483115
2794000000.000000	1.482579
2794500000.000000	1.483686
2795000000.000000	1.482892
2795500000.000000	1.482881
2796000000.000000	1.483487
2796500000.000000	1.483568
2797000000.000000	1.483278
2797500000.000000	1.482491
2798000000.000000	1.481884
2798500000.000000	1.483927
2799000000.000000	1.483974
2799500000.000000	1.482688
2800000000.000000	1.482861
2800500000.000000	1.482660
2801000000.000000	1.483352
2801500000.000000	1.482704
2802000000.000000	1.482927
2802500000.000000	1.482865
2803000000.000000	1.482937
2803500000.000000	1.482412
2804000000.000000	1.482262
2804500000.000000	1.481374
2805000000.000000	1.480137
2805500000.000000	1.477154
2806000000.000000	1.477368
2806500000.000000	1.480533
2807000000.000000	1.479851
2807500000.000000	1.478426
2808000000.000000	1.476663
2808500000.000000	1.478768
2809000000.000000	1.479416
2809500000.000000	1.478401
2810000000.000000	1.474891
2810500000.000000	1.477242
2811000000.000000	1.480036
2811500000.000000	1.480910
2812000000.000000	1.481657
2812500000.000000	1.481311
2813000000.000000	1.481893
2813500000.000000	1.482109
2814000000.000000	1.481311
2814500000.000000	1.480781
2815000000.000000	1.480848
2815500000.000000	1.478955
2816000000.000000	1.476148
2816500000.000000	1.468787
2817000000.000000	1.469634
2817500000.000000	1.474182
2818000000.000000	1.473884
2818500000.000000	1.468816
2819000000.000000	1.466091
2819500000.000000	1.471776
2820000000.000000	1.473418
2820500000.000000	1.470916
2821000000.000000	1.465636
2821500000.000000	1.470715
2822000000.000000	1.475836
2822500000.000000	1.477700
2823000000.000000	1.478306
2823500000.000000	1.479962
2824000000.000000	1.480555
2824500000.000000	1.481370
2825000000.000000	1.480751
