Frequency	Pixel(95-95)
2720000000.000000	1.485626
2720500000.000000	1.485180
2721000000.000000	1.485477
2721500000.000000	1.485005
2722000000.000000	1.483513
2722500000.000000	1.483865
2723000000.000000	1.484089
2723500000.000000	1.483278
2724000000.000000	1.484896
2724500000.000000	1.484330
2725000000.000000	1.483899
2725500000.000000	1.484444
2726000000.000000	1.484217
2726500000.000000	1.484340
2727000000.000000	1.483466
2727500000.000000	1.484236
2728000000.000000	1.484864
2728500000.000000	1.483656
2729000000.000000	1.483624
2729500000.000000	1.481733
2730000000.000000	1.483257
2730500000.000000	1.482395
2731000000.000000	1.484406
2731500000.000000	1.484501
2732000000.000000	1.482030
2732500000.000000	1.483173
2733000000.000000	1.485358
2733500000.000000	1.483559
2734000000.000000	1.484309
2734500000.000000	1.484376
2735000000.000000	1.482509
2735500000.000000	1.483227
2736000000.000000	1.482041
2736500000.000000	1.484147
2737000000.000000	1.483632
2737500000.000000	1.483194
2738000000.000000	1.484317
2738500000.000000	1.483476
2739000000.000000	1.483171
2739500000.000000	1.483227
2740000000.000000	1.482787
2740500000.000000	1.484712
2741000000.000000	1.483081
2741500000.000000	1.482447
2742000000.000000	1.483683
2742500000.000000	1.484724
2743000000.000000	1.483206
2743500000.000000	1.481957
2744000000.000000	1.483718
2744500000.000000	1.484820
2745000000.000000	1.486141
2745500000.000000	1.483040
2746000000.000000	1.483457
2746500000.000000	1.482387
2747000000.000000	1.483101
2747500000.000000	1.482434
2748000000.000000	1.482683
2748500000.000000	1.484252
2749000000.000000	1.481294
2749500000.000000	1.482457
2750000000.000000	1.482950
2750500000.000000	1.483954
2751000000.000000	1.483998
2751500000.000000	1.484032
2752000000.000000	1.484086
2752500000.000000	1.483310
2753000000.000000	1.483512
2753500000.000000	1.483278
2754000000.000000	1.482917
2754500000.000000	1.483146
2755000000.000000	1.482242
2755500000.000000	1.482882
2756000000.000000	1.484494
2756500000.000000	1.482832
2757000000.000000	1.483045
2757500000.000000	1.483453
2758000000.000000	1.483898
2758500000.000000	1.482040
2759000000.000000	1.482554
2759500000.000000	1.483608
2760000000.000000	1.484341
2760500000.000000	1.483507
2761000000.000000	1.483833
2761500000.000000	1.484152
2762000000.000000	1.483391
2762500000.000000	1.481527
2763000000.000000	1.483511
2763500000.000000	1.483493
2764000000.000000	1.483347
2764500000.000000	1.484190
2765000000.000000	1.483494
2765500000.000000	1.482571
2766000000.000000	1.483917
2766500000.000000	1.484121
2767000000.000000	1.484009
2767500000.000000	1.483711
2768000000.000000	1.483840
2768500000.000000	1.483970
2769000000.000000	1.483299
2769500000.000000	1.483555
2770000000.000000	1.482520
2770500000.000000	1.483829
2771000000.000000	1.484770
2771500000.000000	1.483524
2772000000.000000	1.483894
2772500000.000000	1.484528
2773000000.000000	1.484802
2773500000.000000	1.483495
2774000000.000000	1.484192
2774500000.000000	1.483981
2775000000.000000	1.484011
2775500000.000000	1.484673
2776000000.000000	1.484493
2776500000.000000	1.484448
2777000000.000000	1.485277
2777500000.000000	1.483654
2778000000.000000	1.483825
2778500000.000000	1.484360
2779000000.000000	1.483149
2779500000.000000	1.483191
2780000000.000000	1.482428
2780500000.000000	1.482304
2781000000.000000	1.482868
2781500000.000000	1.482984
2782000000.000000	1.483562
2782500000.000000	1.484064
2783000000.000000	1.484709
2783500000.000000	1.484920
2784000000.000000	1.484449
2784500000.000000	1.483905
2785000000.000000	1.484168
2785500000.000000	1.484367
2786000000.000000	1.485144
2786500000.000000	1.485199
2787000000.000000	1.484860
2787500000.000000	1.484695
2788000000.000000	1.483329
2788500000.000000	1.483910
2789000000.000000	1.482964
2789500000.000000	1.483422
2790000000.000000	1.483271
2790500000.000000	1.482154
2791000000.000000	1.482389
2791500000.000000	1.482928
2792000000.000000	1.483166
2792500000.000000	1.482836
2793000000.000000	1.482774
2793500000.000000	1.482412
2794000000.000000	1.483104
2794500000.000000	1.483095
2795000000.000000	1.482065
2795500000.000000	1.483862
2796000000.000000	1.483597
2796500000.000000	1.484550
2797000000.000000	1.484188
2797500000.000000	1.483815
2798000000.000000	1.483522
2798500000.000000	1.484760
2799000000.000000	1.484839
2799500000.000000	1.484028
2800000000.000000	1.484183
2800500000.000000	1.483741
2801000000.000000	1.483333
2801500000.000000	1.483237
2802000000.000000	1.483440
2802500000.000000	1.484303
2803000000.000000	1.484361
2803500000.000000	1.482190
2804000000.000000	1.483563
2804500000.000000	1.484547
2805000000.000000	1.483135
2805500000.000000	1.481246
2806000000.000000	1.478261
2806500000.000000	1.477340
2807000000.000000	1.480745
2807500000.000000	1.479642
2808000000.000000	1.479029
2808500000.000000	1.475762
2809000000.000000	1.477473
2809500000.000000	1.479392
2810000000.000000	1.478200
2810500000.000000	1.475979
2811000000.000000	1.478795
2811500000.000000	1.479612
2812000000.000000	1.478503
2812500000.000000	1.480871
2813000000.000000	1.480398
2813500000.000000	1.481487
2814000000.000000	1.481081
2814500000.000000	1.480084
2815000000.000000	1.479906
2815500000.000000	1.480459
2816000000.000000	1.478939
2816500000.000000	1.474841
2817000000.000000	1.468575
2817500000.000000	1.470465
2818000000.000000	1.473529
2818500000.000000	1.473230
2819000000.000000	1.467678
2819500000.000000	1.468224
2820000000.000000	1.472387
2820500000.000000	1.474589
2821000000.000000	1.470943
2821500000.000000	1.467981
2822000000.000000	1.473652
2822500000.000000	1.476746
2823000000.000000	1.478870
2823500000.000000	1.479793
2824000000.000000	1.479274
2824500000.000000	1.480391
2825000000.000000	1.481645
2825500000.000000	1.481499
2826000000.000000	1.481097
2826500000.000000	1.482791
