Frequency	Pixel(95-95)
2720000000.000000	1.484360
2720500000.000000	1.483861
2721000000.000000	1.483845
2721500000.000000	1.483450
2722000000.000000	1.483471
2722500000.000000	1.484044
2723000000.000000	1.483751
2723500000.000000	1.483476
2724000000.000000	1.484340
2724500000.000000	1.484259
2725000000.000000	1.483809
2725500000.000000	1.483895
2726000000.000000	1.483003
2726500000.000000	1.482935
2727000000.000000	1.483559
2727500000.000000	1.484292
2728000000.000000	1.484380
2728500000.000000	1.483039
2729000000.000000	1.483660
2729500000.000000	1.482232
2730000000.000000	1.483357
2730500000.000000	1.481615
2731000000.000000	1.483432
2731500000.000000	1.484157
2732000000.000000	1.482146
2732500000.000000	1.483238
2733000000.000000	1.484397
2733500000.000000	1.483543
2734000000.000000	1.483563
2734500000.000000	1.483152
2735000000.000000	1.483281
2735500000.000000	1.483872
2736000000.000000	1.483015
2736500000.000000	1.483618
2737000000.000000	1.483466
2737500000.000000	1.483466
2738000000.000000	1.483683
2738500000.000000	1.482567
2739000000.000000	1.482151
2739500000.000000	1.482292
2740000000.000000	1.482621
2740500000.000000	1.484083
2741000000.000000	1.483016
2741500000.000000	1.482731
2742000000.000000	1.482028
2742500000.000000	1.482741
2743000000.000000	1.482740
2743500000.000000	1.482767
2744000000.000000	1.482778
2744500000.000000	1.483501
2745000000.000000	1.484552
2745500000.000000	1.483153
2746000000.000000	1.482816
2746500000.000000	1.482015
2747000000.000000	1.482776
2747500000.000000	1.482087
2748000000.000000	1.482674
2748500000.000000	1.483330
2749000000.000000	1.481447
2749500000.000000	1.482257
2750000000.000000	1.482448
2750500000.000000	1.483153
2751000000.000000	1.483348
2751500000.000000	1.483511
2752000000.000000	1.483761
2752500000.000000	1.482332
2753000000.000000	1.483022
2753500000.000000	1.482185
2754000000.000000	1.483146
2754500000.000000	1.483928
2755000000.000000	1.482628
2755500000.000000	1.483523
2756000000.000000	1.484424
2756500000.000000	1.483479
2757000000.000000	1.483650
2757500000.000000	1.484165
2758000000.000000	1.483678
2758500000.000000	1.483030
2759000000.000000	1.482919
2759500000.000000	1.483427
2760000000.000000	1.483355
2760500000.000000	1.482590
2761000000.000000	1.481864
2761500000.000000	1.483479
2762000000.000000	1.482433
2762500000.000000	1.481625
2763000000.000000	1.483482
2763500000.000000	1.483066
2764000000.000000	1.482594
2764500000.000000	1.484266
2765000000.000000	1.482788
2765500000.000000	1.483123
2766000000.000000	1.483868
2766500000.000000	1.483955
2767000000.000000	1.484002
2767500000.000000	1.483524
2768000000.000000	1.483593
2768500000.000000	1.483572
2769000000.000000	1.482724
2769500000.000000	1.483677
2770000000.000000	1.483574
2770500000.000000	1.484269
2771000000.000000	1.484704
2771500000.000000	1.484145
2772000000.000000	1.484278
2772500000.000000	1.483308
2773000000.000000	1.484144
2773500000.000000	1.483505
2774000000.000000	1.483336
2774500000.000000	1.484017
2775000000.000000	1.483913
2775500000.000000	1.484182
2776000000.000000	1.484102
2776500000.000000	1.483896
2777000000.000000	1.484603
2777500000.000000	1.483308
2778000000.000000	1.482796
2778500000.000000	1.482788
2779000000.000000	1.481912
2779500000.000000	1.483397
2780000000.000000	1.482585
2780500000.000000	1.482919
2781000000.000000	1.483081
2781500000.000000	1.482846
2782000000.000000	1.483563
2782500000.000000	1.484073
2783000000.000000	1.484143
2783500000.000000	1.484211
2784000000.000000	1.484509
2784500000.000000	1.483965
2785000000.000000	1.483973
2785500000.000000	1.484271
2786000000.000000	1.484398
2786500000.000000	1.484578
2787000000.000000	1.484419
2787500000.000000	1.484293
2788000000.000000	1.484261
2788500000.000000	1.484261
