Frequency	Pixel(95-95)
2720000000.000000	1.480126
2720500000.000000	1.479945
2721000000.000000	1.480068
2721500000.000000	1.479620
2722000000.000000	1.479049
2722500000.000000	1.479781
2723000000.000000	1.479883
2723500000.000000	1.479813
2724000000.000000	1.479945
2724500000.000000	1.480139
2725000000.000000	1.479914
2725500000.000000	1.479917
2726000000.000000	1.480086
2726500000.000000	1.480274
2727000000.000000	1.480219
2727500000.000000	1.478958
2728000000.000000	1.479997
2728500000.000000	1.479834
2729000000.000000	1.479455
2729500000.000000	1.478950
2730000000.000000	1.478999
2730500000.000000	1.479652
2731000000.000000	1.479898
2731500000.000000	1.480148
2732000000.000000	1.480207
2732500000.000000	1.480001
2733000000.000000	1.479553
2733500000.000000	1.479677
2734000000.000000	1.479668
2734500000.000000	1.479628
2735000000.000000	1.479790
2735500000.000000	1.479634
2736000000.000000	1.479672
2736500000.000000	1.479744
2737000000.000000	1.479670
2737500000.000000	1.479968
2738000000.000000	1.479462
2738500000.000000	1.479953
2739000000.000000	1.480505
2739500000.000000	1.480375
2740000000.000000	1.480018
2740500000.000000	1.480323
2741000000.000000	1.480767
2741500000.000000	1.479487
2742000000.000000	1.479664
2742500000.000000	1.479476
2743000000.000000	1.479403
2743500000.000000	1.479628
2744000000.000000	1.479927
2744500000.000000	1.479778
2745000000.000000	1.479804
2745500000.000000	1.479705
2746000000.000000	1.480184
2746500000.000000	1.480279
2747000000.000000	1.479541
2747500000.000000	1.480146
2748000000.000000	1.479925
2748500000.000000	1.480174
2749000000.000000	1.480133
2749500000.000000	1.480347
2750000000.000000	1.479329
2750500000.000000	1.480242
2751000000.000000	1.480303
2751500000.000000	1.480116
2752000000.000000	1.479888
2752500000.000000	1.480522
2753000000.000000	1.480156
2753500000.000000	1.479903
2754000000.000000	1.479932
2754500000.000000	1.479463
2755000000.000000	1.479757
2755500000.000000	1.480285
2756000000.000000	1.480190
2756500000.000000	1.480400
2757000000.000000	1.480395
2757500000.000000	1.480383
2758000000.000000	1.479538
2758500000.000000	1.479801
2759000000.000000	1.479728
2759500000.000000	1.479753
2760000000.000000	1.479920
2760500000.000000	1.479924
2761000000.000000	1.479635
2761500000.000000	1.479954
2762000000.000000	1.479785
2762500000.000000	1.480272
2763000000.000000	1.480394
2763500000.000000	1.480277
2764000000.000000	1.480693
2764500000.000000	1.479841
2765000000.000000	1.480135
2765500000.000000	1.480365
2766000000.000000	1.480143
2766500000.000000	1.480008
2767000000.000000	1.480436
2767500000.000000	1.480424
2768000000.000000	1.479849
2768500000.000000	1.480490
2769000000.000000	1.480092
2769500000.000000	1.480426
2770000000.000000	1.480041
2770500000.000000	1.480037
2771000000.000000	1.480807
2771500000.000000	1.479917
2772000000.000000	1.480038
2772500000.000000	1.480665
2773000000.000000	1.480139
2773500000.000000	1.479722
2774000000.000000	1.479783
2774500000.000000	1.479934
2775000000.000000	1.479304
2775500000.000000	1.480586
2776000000.000000	1.480183
2776500000.000000	1.479976
2777000000.000000	1.479372
2777500000.000000	1.479521
2778000000.000000	1.478857
2778500000.000000	1.479180
2779000000.000000	1.479066
2779500000.000000	1.479887
2780000000.000000	1.480560
2780500000.000000	1.480243
2781000000.000000	1.479800
2781500000.000000	1.479753
2782000000.000000	1.480439
2782500000.000000	1.479924
2783000000.000000	1.480089
2783500000.000000	1.479923
