dip_id,dip_side,center_GHz,x0_GHz,x1_GHz,x2_GHz,contrast,hf01_MHz,hf12_MHz,gamma_MHz,w_m1,w_0,w_p1,global_fit_rms
1,left,2.8107166990247907,2.808509262746012,2.8107166990247907,2.8129241353035694,0.011737011695635432,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
2,left,2.8204589426822517,2.818251506403473,2.8204589426822517,2.8226663789610305,0.028551636490557985,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
3,left,2.8348077673190706,2.832600331040292,2.8348077673190706,2.8370152035978493,0.013753434501235087,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
4,left,2.8441070015888044,2.8418995653100256,2.8441070015888044,2.846314437867583,0.025142245977047062,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
5,right,2.9001954115660964,2.8979879752873177,2.9001954115660964,2.902402847844875,0.020756640275368332,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
6,right,2.9088007516150327,2.906593315336254,2.9088007516150327,2.9110081878938114,0.011771838351705753,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
7,right,2.9220496196523857,2.919842183373607,2.9220496196523857,2.9242570559311645,0.01920091045250489,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
8,right,2.9589266088255184,2.9567191725467397,2.9589266088255184,2.961134045104297,0.0014859608176110322,2.2074362787787294,2.2074362787787294,1.6146572236098224,0.313940406253933,0.3144704702141852,0.3715891235318815,0.0008478482899562996
