Frequency	Pixel(95-95)
2720000000.000000	1.479375
2720500000.000000	1.478003
2721000000.000000	1.478666
2721500000.000000	1.480935
2722000000.000000	1.479866
2722500000.000000	1.480157
2723000000.000000	1.480419
2723500000.000000	1.480207
2724000000.000000	1.479617
2724500000.000000	1.479405
2725000000.000000	1.480317
2725500000.000000	1.478916
2726000000.000000	1.477504
2726500000.000000	1.478197
2727000000.000000	1.478654
2727500000.000000	1.478839
2728000000.000000	1.479900
2728500000.000000	1.479802
2729000000.000000	1.479028
2729500000.000000	1.479297
2730000000.000000	1.477176
2730500000.000000	1.478381
2731000000.000000	1.478158
2731500000.000000	1.479476
2732000000.000000	1.478121
2732500000.000000	1.477575
2733000000.000000	1.478664
2733500000.000000	1.477983
2734000000.000000	1.478350
2734500000.000000	1.478607
2735000000.000000	1.479060
2735500000.000000	1.479253
2736000000.000000	1.477464
2736500000.000000	1.477621
2737000000.000000	1.476952
2737500000.000000	1.477771
2738000000.000000	1.477596
2738500000.000000	1.477776
2739000000.000000	1.476067
2739500000.000000	1.477008
2740000000.000000	1.480870
2740500000.000000	1.479496
2741000000.000000	1.481199
2741500000.000000	1.478261
2742000000.000000	1.478010
2742500000.000000	1.477656
2743000000.000000	1.477481
2743500000.000000	1.480302
2744000000.000000	1.479080
2744500000.000000	1.476978
2745000000.000000	1.477570
2745500000.000000	1.480212
2746000000.000000	1.478629
2746500000.000000	1.480505
2747000000.000000	1.480817
2747500000.000000	1.479015
2748000000.000000	1.478284
2748500000.000000	1.479065
2749000000.000000	1.479128
2749500000.000000	1.479905
2750000000.000000	1.480030
2750500000.000000	1.478637
2751000000.000000	1.480871
2751500000.000000	1.480514
2752000000.000000	1.480755
2752500000.000000	1.478653
2753000000.000000	1.479037
2753500000.000000	1.479440
2754000000.000000	1.478581
2754500000.000000	1.479835
2755000000.000000	1.480005
2755500000.000000	1.478457
2756000000.000000	1.478628
2756500000.000000	1.474469
2757000000.000000	1.479913
2757500000.000000	1.477478
2758000000.000000	1.478227
2758500000.000000	1.478683
2759000000.000000	1.479124
2759500000.000000	1.480418
2760000000.000000	1.478787
2760500000.000000	1.480675
2761000000.000000	1.480279
2761500000.000000	1.480224
2762000000.000000	1.480671
2762500000.000000	1.480600
2763000000.000000	1.479744
2763500000.000000	1.479847
2764000000.000000	1.479195
2764500000.000000	1.478567
2765000000.000000	1.479336
2765500000.000000	1.479936
2766000000.000000	1.481007
2766500000.000000	1.480005
2767000000.000000	1.480054
2767500000.000000	1.478981
2768000000.000000	1.476303
2768500000.000000	1.479090
2769000000.000000	1.478516
2769500000.000000	1.476828
2770000000.000000	1.474158
2770500000.000000	1.475231
2771000000.000000	1.480567
2771500000.000000	1.477046
2772000000.000000	1.477413
2772500000.000000	1.476941
2773000000.000000	1.477978
2773500000.000000	1.478436
2774000000.000000	1.476613
2774500000.000000	1.479288
2775000000.000000	1.480543
2775500000.000000	1.477420
2776000000.000000	1.478990
2776500000.000000	1.477202
2777000000.000000	1.479636
2777500000.000000	1.478543
2778000000.000000	1.478687
2778500000.000000	1.479307
2779000000.000000	1.478779
2779500000.000000	1.479068
2780000000.000000	1.479224
2780500000.000000	1.478954
2781000000.000000	1.478698
2781500000.000000	1.478137
2782000000.000000	1.477622
2782500000.000000	1.479639
2783000000.000000	1.480072
2783500000.000000	1.479667
2784000000.000000	1.479772
2784500000.000000	1.477720
2785000000.000000	1.478764
2785500000.000000	1.481729
2786000000.000000	1.479638
2786500000.000000	1.479785
2787000000.000000	1.479746
2787500000.000000	1.477850
2788000000.000000	1.478136
2788500000.000000	1.479883
2789000000.000000	1.477857
2789500000.000000	1.477215
2790000000.000000	1.476492
2790500000.000000	1.476340
2791000000.000000	1.476743
2791500000.000000	1.478053
2792000000.000000	1.477183
2792500000.000000	1.478635
2793000000.000000	1.479867
2793500000.000000	1.478925
2794000000.000000	1.478851
2794500000.000000	1.478419
2795000000.000000	1.477300
2795500000.000000	1.477317
2796000000.000000	1.475357
2796500000.000000	1.477252
2797000000.000000	1.477755
2797500000.000000	1.476798
2798000000.000000	1.476278
2798500000.000000	1.477340
2799000000.000000	1.478718
2799500000.000000	1.477256
2800000000.000000	1.476924
2800500000.000000	1.478033
2801000000.000000	1.475004
2801500000.000000	1.478316
2802000000.000000	1.477566
2802500000.000000	1.479063
2803000000.000000	1.479161
2803500000.000000	1.479636
2804000000.000000	1.480824
2804500000.000000	1.480674
2805000000.000000	1.480126
2805500000.000000	1.479437
2806000000.000000	1.477803
2806500000.000000	1.474997
2807000000.000000	1.472183
2807500000.000000	1.473123
2808000000.000000	1.475139
2808500000.000000	1.475725
2809000000.000000	1.472099
2809500000.000000	1.472745
2810000000.000000	1.474913
2810500000.000000	1.472920
2811000000.000000	1.471912
2811500000.000000	1.470419
2812000000.000000	1.473974
2812500000.000000	1.474765
2813000000.000000	1.476272
2813500000.000000	1.476727
2814000000.000000	1.476296
2814500000.000000	1.476999
2815000000.000000	1.477933
2815500000.000000	1.477949
2816000000.000000	1.479384
2816500000.000000	1.477422
2817000000.000000	1.472313
2817500000.000000	1.467180
2818000000.000000	1.466320
2818500000.000000	1.470532
2819000000.000000	1.470252
2819500000.000000	1.466238
2820000000.000000	1.463364
2820500000.000000	1.468493
2821000000.000000	1.470366
2821500000.000000	1.465792
2822000000.000000	1.461170
2822500000.000000	1.466773
2823000000.000000	1.470295
2823500000.000000	1.472204
2824000000.000000	1.474110
2824500000.000000	1.472944
2825000000.000000	1.471787
2825500000.000000	1.473663
2826000000.000000	1.475981
2826500000.000000	1.477746
2827000000.000000	1.478713
2827500000.000000	1.477217
2828000000.000000	1.477305
2828500000.000000	1.479282
2829000000.000000	1.479849
2829500000.000000	1.480729
2830000000.000000	1.479709
2830500000.000000	1.478245
2831000000.000000	1.477023
2831500000.000000	1.475940
2832000000.000000	1.473906
2832500000.000000	1.468715
2833000000.000000	1.470010
2833500000.000000	1.472670
2834000000.000000	1.474354
2834500000.000000	1.473547
2835000000.000000	1.469997
2835500000.000000	1.474406
2836000000.000000	1.475584
2836500000.000000	1.472321
2837000000.000000	1.471827
2837500000.000000	1.475417
2838000000.000000	1.476741
2838500000.000000	1.477371
2839000000.000000	1.475604
2839500000.000000	1.477800
2840000000.000000	1.477829
2840500000.000000	1.476566
2841000000.000000	1.477823
2841500000.000000	1.477811
2842000000.000000	1.477299
2842500000.000000	1.471081
2843000000.000000	1.466315
2843500000.000000	1.470572
2844000000.000000	1.473688
2844500000.000000	1.470197
2845000000.000000	1.465987
2845500000.000000	1.464403
