pair_id,left_dip_id_sorted,right_dip_id_sorted,left_center_x1_GHz,right_center_x1_GHz,left_center_x1_err_MHz,right_center_x1_err_MHz,pair_center_GHz,pair_center_minus_D_eff_MHz,splitting_GHz,splitting_MHz,zeeman_half_MHz,left_contrast,right_contrast,D_eff_GHz
1,1,8,2.8084986310110684,2.932921457111275,0.08049812154776896,0.10622003678399737,2.8707100440611715,-0.8949029130480568,0.1244228261002065,124.42282610020649,62.211413050103246,0.012247495610970128,0.009311929870294893,2.8716049469742195
2,2,7,2.819320044879731,2.9234583007694934,0.035246768086410224,0.05440639191641977,2.871389172824612,-0.21577414960738395,0.10413825588976255,104.13825588976255,52.069127944881274,0.02861039732824105,0.01820760659223967,2.8716049469742195
3,3,6,2.8328543053484583,2.910998458117155,0.06752663123719192,0.07702982984434392,2.8719263817328065,0.32143475858692483,0.0781441527686968,78.1441527686968,39.0720763843484,0.014733068759561783,0.012800168739306768,2.8716049469742195
4,4,5,2.843437282271892,2.901351096284684,0.0392160022325188,0.047785867007444575,2.872394189278288,0.7892423040685159,0.05791381401279194,57.913814012791946,28.956907006395973,0.025419640193551776,0.020941276099738435,2.8716049469742195
